origState,destState,familycnt,personcnt
117,137,1,4
142,117,7,78
117,136,4,27
109,139,24,141
76,142,1,6
125,133,22,116
134,118,10,68
630,154,1,8
109,137,1,8
117,133,1,9
109,136,45,269
109,134,3,21
118,119,6,49
109,133,1,6
142,110,1,5
118,117,39,239
118,116,1,7
126,113,1,4
118,113,1,4
140,147,2,18
118,110,2,22
124,147,1,15
124,142,18,167
125,129,1,15
133,126,1,13
133,125,18,108
133,123,8,41
142,109,8,57
117,129,20,122
117,128,1,4
142,107,1,9
125,124,1,6
125,123,15,86
117,125,1,10
125,122,1,6
117,124,1,4
109,126,1,4
142,102,2,9
109,125,12,72
117,121,19,110
118,109,1,6
109,123,1,7
118,107,1,6
109,121,1,4
118,105,4,20
118,101,1,8
123,152,1,4
123,151,2,11
124,139,30,159
107,152,1,13
133,117,3,14
141,113,1,4
125,118,1,11
117,119,3,17
117,118,10,64
125,113,1,10
109,117,1,4
117,113,1,5
117,111,1,7
117,110,1,4
109,113,3,22
3,129,1,8
824,142,1,7
123,142,3,18
124,129,1,5
3,121,1,5
124,125,1,7
907,136,1,10
124,122,1,5
124,121,5,32
125,109,9,54
116,121,1,6
117,105,7,38
130,152,1,9
130,151,1,10
117,101,2,18
600,151,2,10
123,139,7,58
807,155,1,9
123,136,5,38
123,133,13,65
140,113,2,12
124,118,3,18
907,125,1,4
124,111,2,9
130,147,1,13
122,148,2,11
122,145,1,4
600,145,1,13
922,139,1,5
600,142,4,31
122,142,1,5
600,141,1,4
123,127,1,5
123,125,6,52
121,154,3,13
130,139,1,8
121,152,54,394
130,137,1,10
1,134,1,4
600,139,4,26
113,152,3,22
600,138,2,9
113,151,1,5
600,136,19,116
105,152,1,6
122,135,2,11
600,134,1,14
106,139,4,24
106,136,2,11
123,118,1,5
123,117,2,12
877,135,6,34
121,147,87,548
121,145,2,13
113,148,7,44
113,147,25,157
105,148,3,14
113,145,48,307
121,141,1,5
105,147,8,45
122,129,2,16
600,129,2,14
105,145,1,4
122,128,8,48
600,126,1,5
113,140,3,21
600,123,3,20
600,122,3,15
600,121,1,7
122,121,1,4
106,122,1,11
877,122,1,11
121,139,31,167
121,137,14,121
121,136,1,4
113,137,14,82
105,137,1,4
600,118,1,4
600,117,2,11
122,113,2,12
743,142,1,7
120,142,1,4
121,129,110,628
121,128,3,17
113,128,23,135
105,129,3,16
121,123,1,5
122,109,1,4
743,139,2,14
113,122,6,37
113,121,5,26
600,106,1,5
743,136,1,8
122,105,1,5
105,122,4,32
105,121,1,4
600,101,1,5
877,106,1,4
111,152,1,8
120,137,1,8
112,139,1,7
112,137,1,4
121,119,4,27
121,118,187,1129
121,117,65,400
113,117,1,5
121,113,4,21
149,152,1,13
105,117,1,4
113,112,10,63
743,122,1,6
121,107,1,6
157,143,1,4
121,105,14,96
742,134,1,4
121,104,1,4
113,105,2,9
121,101,33,215
113,101,120,707
105,102,1,4
110,152,1,5
105,101,5,24
120,117,1,8
112,118,1,4
112,113,7,48
670,154,1,10
670,151,2,12
200,154,2,11
200,152,1,6
110,142,3,13
200,151,1,4
200,150,1,4
865,147,1,5
111,124,2,12
865,142,1,6
111,121,1,4
148,147,8,43
156,142,1,4
875,109,1,4
112,101,2,17
670,142,3,18
101,154,1,4
200,148,1,4
110,139,4,28
101,152,6,58
200,147,1,5
110,136,3,22
200,145,6,32
200,142,14,88
147,154,1,6
147,152,32,210
139,154,9,51
148,139,1,8
139,152,34,212
148,137,2,12
139,151,5,34
670,139,1,5
670,138,1,6
670,137,1,10
157,118,1,6
670,136,1,4
101,148,2,12
101,147,34,198
101,145,20,133
200,139,9,53
200,137,2,21
101,142,1,5
200,136,13,73
101,140,1,4
200,134,3,18
200,133,2,9
147,148,11,47
139,148,1,4
147,145,17,131
147,144,1,10
139,147,3,35
139,145,3,17
147,142,2,13
139,144,1,10
147,140,3,15
148,129,2,14
139,142,66,476
148,128,2,15
100,152,3,20
100,151,1,15
148,121,2,16
670,124,1,4
101,137,7,58
670,121,1,4
200,129,2,11
200,127,1,4
200,126,1,4
154,152,158,1124
200,125,3,29
200,124,2,20
200,123,2,12
155,136,2,10
147,139,5,30
200,121,1,4
147,137,74,490
139,137,6,51
139,136,22,137
139,134,6,35
100,147,3,24
139,130,1,6
100,145,2,9
670,119,1,6
148,113,3,18
100,142,6,39
101,129,1,5
100,140,1,4
101,128,12,54
154,147,1,4
200,118,5,27
200,117,1,7
101,122,1,4
101,121,5,29
154,142,9,58
200,113,2,8
715,139,3,19
200,112,1,6
155,126,1,9
102,105,1,5
147,129,46,274
147,128,16,102
200,110,3,21
139,129,6,41
139,126,6,30
147,122,2,11
139,125,2,12
139,124,8,58
147,121,66,408
100,139,1,10
139,123,1,5
100,137,4,29
139,121,26,151
100,136,4,20
154,139,27,205
101,118,1,7
101,117,3,23
145,152,3,26
154,137,1,4
154,136,3,17
200,109,1,7
137,152,32,193
101,113,28,164
129,153,1,6
101,112,6,49
200,106,1,7
129,152,10,61
155,117,1,5
147,118,43,290
147,117,46,287
139,119,9,77
139,118,147,890
139,117,27,161
147,113,23,148
100,129,2,19
139,110,4,47
145,148,2,12
100,123,3,27
145,147,37,285
100,121,1,4
137,148,1,11
153,142,2,11
137,147,150,953
154,129,1,6
145,143,3,18
145,142,2,8
129,148,2,9
137,145,37,235
145,141,2,12
129,147,17,121
101,105,1,7
137,142,3,12
137,141,1,4
154,124,3,15
137,140,1,4
129,142,2,17
129,141,1,6
154,121,6,45
139,109,6,59
147,105,12,65
139,107,1,4
139,106,1,5
152,154,180,1164
152,153,1,9
147,101,143,965
152,151,3,25
100,118,1,6
153,139,1,10
136,155,8,64
136,154,4,23
145,139,3,15
136,152,3,17
100,113,2,11
145,137,33,205
136,151,44,252
145,136,2,12
137,139,16,108
136,150,1,16
721,140,1,5
129,139,2,14
145,133,1,4
137,136,1,7
154,119,1,4
154,118,7,37
154,117,3,13
129,137,9,75
129,136,2,15
137,130,1,4
152,147,82,531
152,145,1,5
720,152,1,5
152,142,13,91
136,147,1,4
100,109,1,11
144,142,1,4
128,148,2,13
136,144,1,6
128,147,3,16
145,129,4,26
145,128,28,176
128,145,7,62
136,142,52,298
137,129,23,139
137,128,15,81
128,140,1,7
145,122,1,4
145,121,9,53
137,121,41,287
129,122,1,10
129,121,30,195
151,152,3,25
152,139,84,505
152,137,36,202
144,139,2,16
720,145,3,13
152,134,2,9
720,142,1,7
136,139,70,389
144,136,8,46
720,141,1,4
152,130,1,8
119,152,1,8
128,137,3,21
136,134,16,91
136,133,4,42
145,118,1,7
145,117,13,90
137,118,72,453
137,117,14,94
145,113,88,503
129,118,3,19
145,112,2,14
145,111,1,16
129,117,7,43
137,113,59,384
129,113,1,8
151,144,1,4
151,142,5,34
135,147,1,16
720,139,7,45
152,129,20,169
152,128,1,8
720,136,1,4
152,124,4,30
136,129,3,16
136,128,1,7
152,122,1,8
144,125,6,29
152,121,143,923
136,126,15,82
136,125,21,149
136,123,1,6
145,109,1,4
136,121,4,23
128,122,16,102
145,105,2,8
128,121,1,4
137,105,2,11
650,124,1,6
142,156,1,4
142,155,1,6
145,101,123,760
142,154,13,92
129,105,14,124
151,139,19,95
142,152,18,95
137,101,39,257
134,154,2,12
142,151,3,19
143,139,1,5
129,102,1,4
151,136,62,373
129,101,2,13
151,133,9,58
126,152,2,9
118,154,1,6
126,151,1,4
118,153,1,15
152,119,1,10
152,118,41,250
118,152,12,101
720,126,1,7
152,117,10,67
119,139,3,16
144,118,1,6
119,137,1,11
152,113,9,80
720,121,1,11
136,118,21,119
136,117,14,93
136,110,1,4
128,113,7,50
142,147,5,30
142,145,2,10
142,144,3,19
134,147,2,13
151,129,1,4
151,126,1,6
134,142,11,66
151,125,7,56
118,148,1,5
118,147,16,118
118,145,3,26
126,142,2,12
152,109,1,10
118,142,7,55
118,141,1,5
152,107,2,23
119,129,1,6
144,109,6,38
152,105,2,14
127,125,1,5
127,123,1,14
136,109,32,207
152,101,11,88
136,106,1,6
119,121,1,8
136,101,1,4
141,152,1,7
133,155,1,4
142,139,215,1313
125,155,1,4
128,101,19,111
133,151,13,92
142,137,4,25
134,139,29,174
142,136,33,195
125,152,1,4
142,134,13,76
125,151,17,90
126,139,2,8
134,136,17,107
117,152,1,5
126,138,1,5
151,118,1,6
151,117,2,12
117,151,1,4
142,130,1,5
126,136,11,62
118,139,50,299
109,151,2,23
118,137,26,187
118,136,5,33
126,133,1,6
118,134,1,7
720,109,1,6
118,133,1,4
119,118,4,25
135,110,1,4
141,142,1,6
851,128,1,6
142,129,3,15
133,142,1,6
117,148,1,4
117,147,18,112
125,144,5,36
142,126,2,14
117,145,2,18
142,125,1,6
125,142,6,42
142,124,23,129
142,123,2,21
151,109,4,22
109,145,1,6
142,122,1,5
134,125,2,8
117,142,11,97
109,144,4,21
142,121,5,24
118,129,2,14
118,128,1,4
134,122,1,4
109,142,10,59
118,124,2,17
118,121,59,422
1898,113,1,7
124,154,3,18
133,139,2,11
124,152,4,37
125,139,17,138
133,136,10,79
150,117,1,9
142,119,2,9
117,139,13,97
125,136,48,295
142,118,20,138
