origState,destState,familycnt,personcnt
117,137,3,13
142,117,13,92
125,134,1,6
133,130,1,5
109,139,10,54
117,136,6,46
125,133,17,101
134,118,3,13
134,117,1,7
117,134,1,15
109,136,44,255
109,134,1,8
109,133,1,5
142,110,4,23
118,119,8,73
118,117,50,354
134,110,1,7
140,147,2,16
118,112,2,8
124,142,8,47
133,126,1,6
125,129,1,5
1000,142,1,11
133,125,8,55
125,126,1,6
142,109,1,4
117,129,8,65
133,123,21,126
125,124,1,4
142,107,1,13
125,123,5,29
150,101,1,4
117,124,1,6
109,125,13,66
117,121,22,140
109,121,1,33
118,106,1,5
118,105,1,4
123,154,1,6
123,153,1,5
118,101,2,20
123,151,1,7
124,139,25,150
124,137,1,4
124,136,2,9
124,134,1,6
133,117,1,7
125,119,1,4
117,119,1,5
117,118,17,119
125,111,1,4
117,113,3,15
109,113,1,7
140,128,1,4
123,144,1,4
123,142,1,7
3,121,1,13
124,125,1,6
907,136,1,4
133,109,1,7
124,121,2,11
125,109,7,35
125,107,1,19
117,105,5,31
600,155,1,9
117,101,3,19
600,151,14,73
807,155,1,6
123,136,2,11
106,152,1,4
123,133,3,18
107,137,3,18
140,113,2,24
124,118,3,19
124,113,1,5
124,110,1,5
130,147,1,5
122,148,5,29
600,147,1,5
122,147,3,14
122,145,1,4
600,142,5,31
600,141,1,7
123,128,1,4
123,126,1,11
1885,152,1,7
106,142,1,5
123,125,11,71
736,154,1,7
107,123,1,5
121,154,6,35
1879,117,1,5
121,152,55,396
130,137,2,12
122,139,1,4
600,139,5,43
113,152,6,32
105,154,1,10
113,151,1,4
600,136,22,128
105,152,1,5
1823,142,1,11
600,133,1,4
600,131,1,4
106,136,1,9
877,135,3,12
121,148,4,31
121,147,81,521
121,145,1,4
113,147,32,216
105,148,3,13
121,142,1,8
113,145,44,298
121,141,1,12
105,147,11,70
122,128,19,121
600,126,6,39
113,140,4,21
600,125,1,5
600,123,8,50
600,122,6,32
122,121,1,4
123,109,3,17
123,106,1,9
121,139,19,119
112,152,1,4
121,137,14,86
113,137,24,142
600,117,1,4
106,118,2,10
112,145,3,21
121,129,113,678
121,128,1,5
113,129,1,4
113,128,11,66
121,125,1,5
