origState,destState,familycnt,personcnt
142,117,9,56
117,137,3,16
125,133,8,45
109,139,13,83
117,136,4,29
134,118,1,8
142,113,1,4
109,136,57,330
117,131,1,10
118,119,11,79
142,110,5,26
118,117,44,290
140,147,6,36
124,147,1,4
133,129,1,6
124,142,20,137
150,109,1,7
125,128,1,4
133,125,8,41
125,126,3,20
142,109,5,32
117,129,11,57
133,123,11,71
117,128,1,11
125,124,1,5
134,109,2,9
125,123,12,85
134,107,1,6
125,121,1,4
126,109,2,10
117,122,1,8
109,125,16,90
117,121,26,171
117,120,1,7
109,123,1,6
118,105,1,4
123,152,1,4
118,101,3,17
124,139,40,239
124,136,2,14
141,117,1,5
117,119,1,4
117,118,21,136
109,117,1,6
117,113,2,12
109,113,1,13
131,142,2,13
123,145,1,5
140,128,1,8
123,144,1,5
107,147,1,11
124,129,2,8
107,142,1,10
124,125,1,7
907,136,2,21
1000,126,1,4
133,109,1,4
124,121,3,23
125,109,3,21
1,151,1,11
117,105,5,42
130,152,1,14
600,154,1,6
117,102,2,11
117,101,1,6
600,151,6,40
2,134,1,11
123,139,2,8
131,136,1,4
123,136,2,12
106,152,2,8
123,133,8,44
877,152,1,8
140,113,5,43
124,118,4,17
124,117,1,7
907,125,2,11
124,111,1,5
122,148,8,46
122,147,2,11
600,145,1,7
130,142,2,16
600,142,2,10
106,147,2,10
123,127,1,16
877,148,1,4
123,125,6,35
824,124,1,19
123,121,1,6
107,125,1,4
121,155,1,4
121,154,5,38
130,139,1,8
121,152,68,486
600,138,2,9
113,152,5,29
113,151,1,7
600,136,30,169
600,134,2,10
122,133,1,4
600,133,3,12
600,131,1,8
121,147,111,717
113,148,1,4
121,145,5,27
113,147,25,163
121,142,2,14
105,148,6,36
113,145,41,236
105,147,15,92
600,129,1,5
105,145,1,5
122,128,17,116
600,127,1,4
113,140,1,10
600,126,10,65
600,125,4,19
105,140,1,6
600,123,12,63
600,122,1,5
122,121,1,4
131,107,1,4
121,139,29,169
121,137,19,139
121,134,1,4
113,137,35,254
113,136,1,7
121,131,2,12
600,118,2,11
600,117,2,12
743,145,1,8
743,142,1,7
122,111,4,28
112,145,1,7
121,129,105,612
121,128,7,35
113,129,1,7
121,125,1,8
113,128,13,99
121,124,6,48
105,129,7,37
121,122,4,17
600,109,1,7
121,120,2,11
743,139,5,20
113,122,4,39
113,121,1,6
600,106,5,37
122,105,1,5
105,121,2,23
122,101,2,9
120,139,2,8
111,152,2,11
112,137,1,9
121,119,3,15
121,118,202,1249
121,117,67,478
113,119,1,7
121,113,4,26
158,138,1,4
105,117,1,6
121,111,1,10
113,112,13,73
726,142,1,6
743,122,1,4
111,145,1,22
111,142,1,4
121,109,1,6
121,107,1,10
157,145,1,4
121,105,5,23
742,134,1,4
121,102,1,5
121,101,13,74
113,101,76,462
105,101,2,9
1900,113,1,8
112,113,7,43
670,151,1,7
1820,139,1,6
200,152,2,10
110,142,3,15
102,142,1,6
148,147,4,22
741,135,1,4
148,145,1,7
148,142,1,9
670,147,1,5
112,101,2,9
670,142,4,20
110,139,8,52
101,152,1,5
200,147,5,42
110,136,3,13
200,145,3,22
200,144,2,9
200,142,5,39
200,141,1,4
155,151,1,8
147,152,38,228
139,154,15,93
139,152,39,256
148,137,1,8
139,151,7,42
670,139,1,6
670,137,1,4
670,136,1,4
101,148,6,47
101,147,82,520
101,145,22,144
200,139,1,4
101,144,1,4
200,137,1,7
200,136,6,36
200,134,3,22
110,124,1,9
147,148,6,39
147,145,18,130
139,147,5,40
147,141,1,4
148,129,3,17
147,140,5,32
139,142,53,348
139,141,1,5
148,122,1,4
100,152,1,7
148,121,2,16
101,137,10,49
101,134,1,6
154,152,166,1186
154,151,1,4
200,125,5,27
200,124,1,4
200,123,3,16
200,122,1,4
147,139,1,4
200,121,4,23
155,136,4,20
147,137,54,365
147,134,1,4
139,137,3,18
139,136,22,140
139,134,7,46
147,130,1,14
148,118,1,4
100,147,8,62
139,130,1,16
100,145,2,8
148,113,3,13
670,118,1,4
100,142,5,34
101,129,4,20
101,128,23,120
154,147,2,21
200,118,3,16
200,117,1,8
101,122,6,31
101,121,8,49
154,142,9,53
155,129,1,4
200,113,1,4
715,139,1,5
155,126,1,7
102,105,2,10
147,129,23,180
200,110,1,9
147,128,15,91
715,136,2,15
139,129,7,48
155,123,1,4
139,128,1,4
147,124,1,8
139,126,4,27
147,122,1,11
139,125,3,18
139,124,13,103
147,121,74,485
100,139,2,13
139,123,2,18
139,121,15,91
100,137,1,6
100,136,11,63
