origState,destState,familycnt,personcnt
125,134,1,4
142,117,5,39
117,137,3,24
109,139,13,86
125,133,22,154
134,118,4,27
134,117,1,5
142,113,1,17
630,152,1,6
109,136,96,603
126,119,1,4
109,134,1,5
118,119,2,20
142,110,5,34
109,133,6,44
134,110,2,12
1002,113,1,6
118,113,1,4
140,147,1,5
140,145,1,4
124,147,3,15
124,145,4,18
124,142,30,201
125,128,1,5
133,125,14,88
142,109,2,15
133,123,20,132
125,124,1,4
134,109,1,11
125,123,25,152
117,125,1,5
109,127,1,8
109,125,21,106
117,121,6,45
109,123,1,7
109,122,1,8
109,121,1,5
109,120,1,10
123,154,1,14
140,137,1,6
118,101,1,7
124,139,43,276
124,136,2,12
124,134,1,4
133,117,1,5
117,118,2,15
125,112,1,9
117,113,2,8
109,113,1,6
140,128,1,5
131,142,1,4
123,144,1,6
123,142,2,13
140,123,1,5
3,121,1,7
907,136,1,4
132,121,1,7
133,109,2,8
124,121,18,164
124,120,1,6
125,109,21,139
117,109,3,21
600,158,1,4
109,107,1,14
130,152,1,9
600,151,10,73
123,139,4,18
131,134,1,4
123,136,1,4
123,133,8,46
140,113,4,27
124,117,1,11
124,113,1,26
124,111,1,12
124,110,2,14
600,142,2,11
123,125,12,84
121,154,1,11
130,139,1,9
121,152,73,580
113,154,1,5
600,139,1,4
113,152,11,87
130,134,1,4
113,151,1,4
600,136,19,120
600,134,1,18
600,133,2,12
122,130,1,6
106,136,1,6
877,136,1,6
877,135,5,22
107,112,1,4
121,147,102,683
113,148,1,15
121,145,15,112
113,147,41,266
113,145,57,348
121,142,7,55
121,141,2,11
122,129,2,12
113,142,1,5
130,125,1,10
105,145,3,24
600,126,1,4
113,140,2,14
600,125,1,6
105,140,1,5
600,123,6,29
600,122,4,38
122,121,1,6
600,121,2,14
107,109,2,18
877,122,1,4
877,120,1,4
121,139,64,446
121,137,44,337
113,139,11,97
113,137,33,227
113,136,1,12
105,137,1,4
600,117,1,4
122,113,3,20
130,110,1,4
122,112,2,8
121,129,16,113
121,128,1,8
113,129,4,23
121,125,1,7
830,122,1,4
113,128,12,83
121,124,9,67
105,128,1,6
113,125,1,4
113,124,1,25
121,120,1,10
113,122,4,28
113,121,17,111
122,101,1,4
120,139,1,6
111,152,3,21
112,137,3,14
121,119,1,8
121,118,61,396
121,117,18,96
113,118,3,17
113,117,3,14
121,113,4,32
113,112,2,31
105,113,1,5
743,122,1,13
157,147,1,6
113,109,3,13
121,105,2,16
742,134,2,11
113,105,2,10
121,101,4,28
113,101,14,84
111,139,1,5
148,152,1,8
157,137,1,5
112,113,5,28
200,154,1,7
200,152,2,13
110,142,4,28
111,124,2,8
148,147,1,4
670,145,3,12
670,142,5,52
110,139,1,4
149,122,1,15
200,147,1,5
101,152,1,4
110,137,1,8
110,136,2,18
