origState,destState,familycnt,personcnt
715,139,3,26
121,120,3,21
715,136,6,37
124,154,1,5
670,147,1,8
124,152,7,38
117,147,19,150
670,142,5,34
121,119,3,16
121,118,232,1410
121,117,184,1092
117,142,3,20
121,113,5,34
121,110,1,6
124,148,1,4
124,147,1,4
670,139,9,53
670,137,2,12
670,136,5,32
124,142,24,132
117,139,20,129
117,137,4,29
117,136,4,29
121,107,1,17
121,105,8,51
117,131,1,9
121,102,1,6
121,101,16,96
124,139,36,216
670,124,1,7
117,129,22,167
117,125,1,8
117,124,1,5
117,121,35,239
117,120,1,7
732,155,1,6
124,129,3,16
670,118,1,4
670,117,1,4
124,122,1,8
117,119,9,47
117,118,23,160
117,113,1,9
124,119,1,4
124,118,6,36
124,117,1,4
124,110,1,6
117,105,2,11
134,154,1,11
134,152,1,10
117,101,3,21
131,117,1,9
141,152,1,4
134,142,10,58
127,139,1,5
127,138,1,4
127,136,1,5
141,147,3,14
134,139,22,140
134,137,1,4
134,136,23,134
127,129,1,4
127,126,1,6
865,136,1,6
141,139,1,6
141,136,1,4
134,129,1,8
134,126,3,18
141,129,2,11
137,154,2,11
137,153,1,6
137,152,28,166
134,118,3,14
134,117,3,18
144,153,1,7
137,148,1,4
137,147,157,968
742,139,1,5
137,145,30,158
137,144,1,5
137,143,3,19
742,136,1,7
134,109,1,4
151,155,1,5
151,152,4,32
914,136,1,4
144,142,1,9
137,139,11,67
105,148,4,24
105,147,4,21
141,105,1,8
137,131,1,7
105,145,1,4
141,101,1,6
105,140,1,4
151,142,10,60
144,139,1,8
102,101,1,4
144,136,10,57
112,147,1,6
137,129,19,134
137,128,5,29
105,139,1,5
137,123,1,4
600,155,4,22
137,121,27,158
600,153,1,5
600,151,6,26
151,139,4,24
151,136,56,337
151,134,1,13
151,133,9,54
151,130,2,15
144,125,7,38
112,137,1,18
137,118,106,660
137,117,11,68
105,129,8,58
105,128,1,4
600,147,2,30
137,113,44,282
137,112,2,11
600,142,3,17
105,122,1,4
105,121,4,21
147,154,1,4
151,126,3,13
151,125,6,34
147,152,25,160
200,152,1,6
720,152,4,27
720,151,1,5
112,128,1,6
144,113,2,8
137,109,1,11
137,107,1,10
137,106,1,4
600,139,6,28
137,105,1,7
600,138,1,4
105,117,1,5
600,136,28,159
137,101,48,311
154,152,179,1250
600,134,2,10
600,133,3,30
105,113,3,14
147,148,11,87
151,118,1,4
147,145,8,44
151,117,3,14
200,147,3,26
147,142,1,6
200,145,3,26
147,141,1,4
151,113,1,7
147,140,2,12
200,142,14,83
144,109,6,30
720,142,4,16
112,113,6,34
600,129,1,7
600,126,7,38
600,125,2,12
154,142,12,96
600,124,1,4
105,104,1,7
600,123,13,88
147,139,11,87
600,122,3,18
147,137,71,467
105,101,3,21
122,152,1,8
151,109,1,5
147,136,1,9
200,139,11,63
200,137,1,4
200,136,19,117
720,139,5,26
200,134,6,31
720,137,2,10
720,136,3,15
154,139,28,162
154,137,1,11
112,101,3,31
600,119,1,4
154,136,2,15
600,118,2,9
600,117,1,5
122,148,8,51
122,147,1,4
147,129,97,585
147,128,24,148
200,126,2,12
720,129,1,4
200,125,5,26
200,124,1,9
147,121,81,500
200,123,2,10
720,121,1,6
154,129,3,23
600,109,1,9
154,124,3,12
600,106,4,25
154,123,1,7
122,136,1,4
154,121,5,35
122,135,1,5
147,119,2,17
147,118,68,422
147,117,180,1059
200,118,3,25
147,113,23,148
720,119,1,4
147,112,2,18
720,118,1,4
200,110,2,15
720,110,1,5
154,119,2,9
154,118,4,35
154,117,4,32
122,129,1,9
118,155,1,4
122,128,24,148
118,154,2,16
118,153,2,11
118,152,10,71
147,107,1,13
147,106,1,5
200,109,2,8
147,105,39,246
147,104,1,8
147,102,1,7
147,101,77,511
720,106,1,5
720,105,1,4
125,155,1,6
125,151,16,97
118,148,2,13
154,107,1,5
118,147,12,96
118,145,1,5
118,142,13,71
118,141,1,7
122,113,1,4
125,147,1,6
125,144,11,63
125,142,4,19
118,139,80,495
118,137,26,176
118,136,4,31
122,109,1,10
118,134,1,5
122,105,3,18
2,134,1,5
125,139,8,53
100,152,1,4
125,136,35,176
100,151,1,6
125,134,1,4
125,133,11,62
118,129,9,65
118,126,5,41
118,125,1,4
118,123,1,9
118,121,57,344
118,120,1,4
100,147,3,18
125,129,1,4
100,142,5,24
125,127,1,4
125,126,3,17
125,124,2,12
125,123,9,43
118,119,8,69
118,117,70,436
118,116,1,4
118,113,2,9
118,110,3,23
100,139,5,30
100,136,6,38
125,119,1,4
100,133,1,5
125,117,5,29
118,107,2,10
118,105,7,33
118,101,1,7
128,148,5,26
128,147,16,103
132,118,1,5
128,145,4,27
100,128,1,8
128,140,1,6
100,125,2,26
125,109,4,17
100,121,5,66
142,154,9,46
142,153,3,18
142,152,11,51
1898,129,1,5
128,137,5,30
100,118,2,15
100,117,1,6
142,147,2,14
142,144,1,7
128,129,1,4
128,122,14,85
100,109,2,15
128,121,1,10
142,139,201,1228
142,137,1,12
100,101,1,5
142,136,37,224
142,134,11,61
142,133,1,28
142,131,2,8
110,142,5,36
135,122,1,5
128,118,1,5
128,113,5,28
128,112,2,12
142,129,1,4
142,128,1,4
142,126,3,16
142,125,2,13
110,139,10,63
142,124,27,167
142,123,2,17
110,136,2,13
142,121,6,35
110,135,3,17
142,120,1,4
135,110,1,5
145,157,1,9
128,105,1,5
128,101,24,140
145,152,2,8
142,119,2,8
743,139,4,19
142,118,22,147
142,117,4,21
110,124,2,14
142,110,8,48
152,154,189,1282
152,151,2,17
145,147,47,318
145,142,1,4
145,141,2,8
113,152,2,13
142,109,8,49
110,118,5,38
743,122,2,14
152,148,3,19
152,147,84,521
152,145,2,9
152,142,19,122
152,141,1,12
152,140,1,5
145,139,1,5
145,137,30,170
113,147,23,157
113,145,30,195
138,127,1,9
743,118,1,6
113,140,3,23
152,139,110,669
152,137,24,147
152,136,1,6
120,147,2,13
145,129,2,13
145,128,8,50
113,137,13,98
113,136,1,5
145,121,4,18
145,120,1,5
106,129,1,4
152,129,26,138
152,127,1,12
148,152,1,5
152,124,11,63
152,121,101,615
152,120,1,6
145,118,2,10
120,133,1,10
145,117,5,27
113,128,11,83
145,113,118,692
145,112,4,27
109,152,2,13
109,151,2,8
113,122,2,8
113,121,5,23
106,118,1,6
106,117,1,9
148,147,5,41
152,118,64,392
152,117,12,79
120,129,1,4
152,113,6,33
152,110,1,4
145,109,2,12
120,121,1,4
145,105,5,29
109,145,1,10
630,154,1,4
109,144,6,32
113,117,4,21
109,142,5,28
145,101,88,558
113,112,20,130
155,142,1,9
123,155,1,4
148,139,1,5
148,137,2,10
123,151,1,6
152,107,3,12
152,105,1,6
120,118,2,21
120,117,2,9
152,101,7,36
109,139,19,109
113,109,1,4
109,136,24,131
109,134,1,4
113,105,7,42
851,117,1,6
155,139,1,8
113,101,80,473
155,136,7,45
1910,101,1,6
123,147,1,9
148,128,1,4
148,122,4,21
148,121,2,22
109,125,14,71
109,123,1,4
123,139,5,30
155,123,2,8
123,136,3,32
123,133,8,51
123,131,1,4
109,118,1,4
109,113,7,41
155,117,4,17
123,127,1,6
123,125,7,37
148,105,1,9
1000,139,1,14
148,101,1,8
126,155,1,5
126,151,1,5
133,152,1,4
133,151,13,94
126,142,1,5
119,139,8,40
119,137,1,14
119,136,2,14
123,109,1,4
133,142,4,81
101,152,6,43
126,136,16,105
126,134,1,6
119,129,3,43
140,147,3,29
119,121,3,32
133,139,2,12
133,136,7,36
101,148,6,30
101,147,97,626
101,145,20,139
101,142,1,12
119,118,14,86
119,117,5,26
129,155,1,8
129,154,1,6
133,126,1,9
129,152,8,73
101,139,1,8
133,125,18,103
101,137,10,63
133,123,8,41
101,136,1,6
126,118,3,12
136,155,2,12
136,154,1,5
136,153,1,8
136,152,2,10
136,151,28,159
129,148,3,21
129,147,23,158
140,121,1,7
129,142,1,4
101,129,10,60
101,128,39,228
101,123,1,6
101,122,6,40
101,121,15,93
136,145,1,8
136,142,58,343
129,139,8,43
140,113,3,15
129,137,3,19
129,136,1,5
133,109,1,4
129,134,1,4
101,118,5,33
101,117,12,66
101,113,38,253
101,112,4,31
136,139,59,327
111,152,3,14
136,134,20,125
136,133,2,14
136,131,2,9
136,130,1,6
129,128,1,5
650,136,1,15
650,133,1,5
129,124,2,15
150,147,1,4
129,121,38,262
129,120,1,9
101,105,18,113
101,102,2,18
136,129,4,25
136,127,1,5
136,126,55,304
136,125,16,117
136,124,1,11
136,123,1,6
136,122,3,13
129,119,1,19
129,118,7,55
129,117,24,136
650,122,1,4
139,154,17,112
139,153,2,11
139,152,34,205
139,151,3,15
111,136,1,5
136,119,1,4
136,118,13,80
136,117,11,66
136,113,1,5
136,112,1,6
136,110,1,6
129,106,1,9
129,105,10,52
129,101,1,4
139,147,5,38
139,145,1,5
139,142,55,350
139,141,1,6
139,140,1,5
136,109,20,118
111,124,2,8
136,106,2,15
139,137,2,11
139,136,18,101
139,134,1,5
139,133,2,8
139,130,1,4
153,144,2,12
104,105,1,4
121,154,12,74
121,153,1,10
121,152,49,383
121,151,1,7
139,129,7,49
139,127,1,9
139,126,15,94
139,125,3,33
139,124,11,81
107,137,1,5
139,121,18,101
877,135,2,11
153,139,1,14
121,148,2,15
121,147,71,458
121,145,2,9
121,142,1,4
139,119,11,66
139,118,238,1502
139,117,56,372
139,110,10,52
107,121,3,29
153,126,1,5
149,152,1,8
121,139,24,146
153,123,1,6
121,137,14,78
121,136,1,21
121,135,1,5
139,109,12,94
715,142,2,8
139,106,1,5
670,155,1,6
153,118,1,7
121,129,143,857
117,155,2,9
121,128,4,28
117,154,2,13
121,126,1,4
117,152,1,10
