origState,destState,familycnt,personcnt
121,124,4,25
715,139,2,12
121,120,1,10
715,136,4,25
877,105,1,5
124,154,7,41
124,152,1,4
107,101,1,4
117,147,22,147
670,142,8,45
121,119,3,13
117,145,2,11
121,118,249,1505
121,117,136,814
117,142,4,32
121,113,4,28
121,111,1,4
121,110,1,15
715,124,1,12
670,139,9,53
670,136,2,10
124,142,14,93
117,139,24,168
117,137,4,43
117,136,6,39
121,107,1,4
117,134,2,17
121,106,1,5
121,105,1,4
121,101,6,35
124,139,29,191
124,136,2,8
124,134,1,4
670,124,1,4
117,129,13,104
117,126,1,6
117,122,1,8
117,121,24,159
131,136,2,8
732,155,2,22
124,129,1,14
124,125,1,6
124,121,3,27
117,119,2,8
117,118,24,149
117,113,1,5
127,155,1,4
124,118,1,4
124,117,3,17
124,113,1,5
124,110,1,5
117,109,2,8
117,105,6,30
134,152,1,4
131,118,1,9
131,117,1,11
124,105,1,4
124,101,1,4
134,145,1,9
134,142,17,103
127,133,1,6
732,126,1,5
141,147,1,13
141,142,1,5
134,139,13,75
134,137,1,6
134,136,25,145
127,126,1,5
127,123,1,8
134,124,1,4
141,129,1,4
141,128,1,6
137,154,1,5
137,152,37,227
134,118,5,32
134,117,3,22
144,151,1,5
137,147,153,933
137,145,22,149
141,118,2,12
742,136,1,5
137,142,1,11
742,134,1,5
151,152,1,5
703,134,1,7
144,142,5,42
137,139,9,44
105,148,5,21
105,147,17,96
742,123,1,4
151,144,1,6
151,142,3,27
144,136,7,36
112,145,2,11
137,129,19,115
137,128,7,51
105,139,2,11
137,122,2,10
600,155,1,3
137,121,37,268
600,151,11,63
151,139,8,48
151,137,1,4
151,136,51,289
151,134,1,5
151,133,15,79
151,130,1,4
144,126,2,8
144,125,11,61
137,118,103,655
137,117,15,75
105,129,7,52
105,128,1,13
137,113,64,415
137,112,8,49
600,144,1,4
706,145,1,6
600,142,1,4
105,122,4,19
105,121,1,6
151,126,3,14
151,125,2,11
147,152,36,245
200,155,1,11
200,154,1,4
147,150,1,6
200,152,2,11
151,121,2,10
200,151,2,10
200,150,1,5
144,117,1,11
720,152,1,5
720,151,1,4
137,107,1,4
137,106,1,7
600,139,4,29
137,105,4,29
105,118,3,20
105,117,4,29
600,136,33,211
137,101,33,191
154,152,195,1333
600,133,1,9
105,113,2,18
147,148,8,62
600,130,1,5
151,119,1,6
151,118,1,4
147,145,4,36
151,117,2,9
200,147,2,22
147,141,2,11
200,144,1,11
151,113,2,15
147,140,5,38
200,142,7,37
144,109,3,16
720,142,3,25
144,101,1,5
112,113,14,75
600,127,1,5
600,126,4,31
600,125,2,10
154,142,14,97
600,123,7,38
147,139,6,46
600,122,6,32
105,102,1,7
147,137,58,417
105,101,3,19
151,109,6,33
200,139,6,29
122,151,1,9
200,137,3,21
200,136,18,101
720,139,1,6
200,134,8,46
147,130,1,7
200,133,3,17
720,136,4,21
154,139,27,192
154,137,3,20
112,101,3,13
154,136,3,15
600,118,1,4
600,117,1,4
154,134,1,6
122,148,10,54
154,133,1,4
122,147,1,5
147,129,55,385
147,128,16,87
147,122,1,4
200,125,5,35
147,121,95,600
200,124,1,5
200,123,1,5
720,126,1,4
200,122,1,4
200,121,2,15
200,120,1,4
720,123,1,6
720,121,1,4
600,109,1,7
154,124,2,10
600,106,4,35
122,137,1,4
122,136,1,8
154,121,4,26
122,135,1,4
147,119,1,4
147,118,49,313
147,117,117,793
807,136,1,4
200,118,4,25
200,117,1,10
147,113,16,92
720,118,1,5
200,113,3,17
200,112,1,8
200,110,1,6
154,118,3,14
154,117,2,11
122,128,25,128
118,154,2,15
118,153,1,6
118,152,10,72
122,124,1,7
200,109,2,10
122,121,1,5
147,105,19,111
147,102,1,4
147,101,84,507
157,145,1,7
125,151,9,45
118,148,2,13
118,147,12,67
118,145,4,26
118,142,8,55
122,113,1,14
125,145,1,4
125,144,5,24
125,142,5,29
118,139,64,426
118,137,16,128
118,136,8,46
1002,155,1,5
122,105,2,8
122,101,3,17
125,139,7,35
100,152,4,19
125,136,33,206
125,134,1,5
125,133,13,69
118,129,7,53
118,128,3,21
118,126,1,4
118,124,1,7
118,122,1,7
118,121,39,249
100,147,2,15
100,145,3,21
100,142,5,33
125,126,1,9
125,123,16,89
118,119,8,60
118,117,53,361
118,110,1,6
128,153,1,5
100,139,2,9
100,136,2,14
100,134,1,4
125,117,2,9
125,113,1,4
118,105,2,12
118,101,2,14
128,148,2,8
128,147,24,155
128,145,11,104
100,128,3,14
128,140,1,4
100,126,1,5
100,125,1,4
125,109,11,50
100,121,1,10
125,106,1,4
142,155,1,8
863,118,1,9
142,154,9,56
142,152,12,74
125,101,1,5
142,151,5,38
128,137,4,28
100,118,2,9
100,117,1,5
142,147,4,19
142,144,1,6
128,122,5,34
100,109,1,5
128,121,2,15
142,139,183,1124
142,137,1,6
142,136,33,212
142,134,11,59
142,133,3,47
110,147,1,5
142,130,1,14
110,142,3,20
128,118,1,9
128,117,1,9
128,113,7,59
142,129,1,12
142,128,1,4
142,125,2,9
110,139,11,75
142,124,19,108
110,136,2,10
743,142,1,5
142,121,5,20
110,134,1,8
135,110,2,8
145,157,1,6
128,105,4,30
128,101,21,117
142,119,1,4
142,118,21,122
142,117,4,29
142,116,1,7
106,152,1,4
142,111,1,5
110,124,1,4
106,151,1,4
142,110,2,17
110,121,1,5
152,155,1,4
152,154,198,1326
152,153,1,4
152,151,2,14
145,147,46,257
145,143,2,13
145,140,1,8
113,152,3,16
142,109,1,8
106,147,1,4
142,106,1,5
110,118,5,31
110,117,2,9
152,148,2,14
152,147,82,466
152,144,2,10
152,142,22,144
152,140,1,4
145,139,2,9
145,137,39,267
145,136,2,11
145,134,1,11
113,148,2,12
113,147,23,153
113,145,36,228
138,127,1,6
113,140,5,22
152,139,119,742
152,137,26,172
152,136,2,15
152,134,1,4
152,133,1,4
120,147,3,23
145,129,3,17
145,128,19,121
120,142,1,16
145,125,1,4
113,137,27,211
145,122,3,13
113,136,1,4
145,121,2,13
106,129,1,11
106,121,1,7
152,129,23,162
152,128,1,5
152,126,2,17
152,125,1,5
148,152,1,7
152,124,4,28
152,121,115,748
145,118,2,11
145,117,2,10
113,129,3,20
113,128,15,111
145,113,132,806
145,112,2,10
113,125,1,7
138,106,2,8
113,121,2,15
148,147,4,21
152,119,4,17
152,118,34,212
152,117,6,29
152,113,9,59
721,147,1,4
152,111,1,5
152,110,1,4
120,121,1,4
145,105,2,8
630,154,1,5
109,144,4,22
113,117,6,35
109,142,4,32
145,101,96,536
113,112,19,128
851,121,1,4
155,142,1,8
148,139,1,10
123,154,2,8
120,117,1,10
152,101,5,52
109,139,21,124
109,137,1,4
109,136,29,173
113,105,1,8
155,139,1,4
113,101,71,421
155,136,1,4
123,145,1,6
148,128,2,12
123,142,1,4
148,122,3,15
109,126,2,16
109,125,15,79
155,125,1,5
123,139,3,19
123,136,3,16
123,133,15,78
148,117,2,10
148,113,2,11
130,139,3,18
109,113,1,9
155,118,1,4
893,128,1,4
119,152,1,4
123,125,7,39
119,151,1,5
148,105,2,12
148,101,5,32
126,155,2,13
123,118,1,6
3,147,1,5
119,142,7,34
133,151,17,91
126,142,3,13
119,139,6,33
119,136,1,5
123,109,1,5
123,106,1,9
126,139,2,14
101,152,3,16
126,136,16,94
101,150,1,4
126,134,2,8
119,129,1,8
140,147,1,4
119,121,1,4
140,142,1,5
133,136,13,75
101,148,6,31
101,147,92,582
101,145,23,171
126,129,1,4
101,140,1,5
119,118,12,81
129,155,5,38
129,152,11,70
133,125,9,44
101,137,9,50
133,123,10,65
101,136,1,7
126,117,1,8
136,155,3,15
136,154,4,49
136,153,1,5
136,152,2,9
136,151,22,136
129,148,5,29
129,147,27,211
133,117,1,6
129,142,1,4
101,129,6,29
101,128,35,211
129,140,1,4
101,126,1,4
126,109,2,8
101,122,2,24
101,121,12,66
136,147,3,21
136,144,6,31
741,136,1,11
136,142,62,382
136,141,2,8
129,139,2,8
140,113,2,10
140,111,1,5
129,137,4,26
650,145,1,5
133,109,1,6
734,125,1,4
101,118,2,20
129,130,1,6
101,117,10,55
101,113,40,256
101,112,4,18
143,145,2,18
136,139,47,271
111,152,4,27
136,134,16,109
136,133,4,31
136,131,1,4
136,130,1,4
150,147,1,7
129,122,1,6
129,121,32,222
101,106,1,8
101,105,8,47
143,137,1,15
136,127,1,4
136,126,50,313
136,125,15,94
136,123,3,30
136,121,1,6
129,119,2,21
129,118,8,58
129,117,21,120
150,139,1,5
129,113,2,10
150,136,1,5
139,155,4,24
139,154,10,64
139,153,1,20
139,152,34,224
139,151,3,22
136,119,2,11
111,134,1,4
136,118,14,89
136,117,14,74
136,113,1,8
136,110,1,6
129,105,13,66
129,101,2,10
139,147,1,12
139,145,1,4
139,144,1,7
139,142,75,472
139,141,1,5
136,109,16,108
111,124,4,22
136,106,2,9
136,101,1,5
150,118,1,9
139,137,3,19
139,136,24,147
139,134,2,15
877,148,1,5
139,133,1,4
139,130,1,8
111,113,1,4
104,105,1,5
153,141,1,4
121,154,5,36
121,153,1,8
121,152,62,417
139,129,7,45
139,127,1,6
139,126,13,98
139,125,4,33
107,139,3,25
139,124,8,54
139,123,1,9
139,122,1,7
139,121,16,97
877,135,4,23
139,120,2,8
153,139,2,8
121,148,2,20
121,147,80,537
121,145,1,6
121,141,1,7
139,119,11,53
139,118,202,1241
139,117,56,374
715,151,1,7
139,110,13,93
107,121,1,10
121,139,21,117
121,137,11,86
121,136,2,17
153,121,2,9
139,109,4,29
139,107,1,5
715,142,1,4
139,106,1,5
139,101,1,7
670,155,1,6
877,110,1,5
121,129,118,711
117,155,2,20
121,128,4,34
121,126,1,8
117,152,3,27
121,125,1,6
