origState,destState,familycnt,personcnt
117,137,1,6
142,117,6,36
117,136,3,29
109,139,18,113
125,133,11,70
134,118,5,32
126,119,1,5
109,136,68,422
126,118,1,7
126,117,2,16
118,119,3,23
142,110,2,9
109,133,1,7
118,117,12,94
134,110,1,6
140,147,1,7
124,142,26,210
133,125,17,133
142,109,4,23
125,126,1,8
117,129,9,58
133,123,16,105
117,126,1,5
109,129,1,7
125,123,13,87
125,121,1,4
126,109,1,4
109,126,3,19
117,122,1,4
109,125,11,58
117,121,10,55
118,105,1,8
140,139,1,4
123,154,2,14
824,152,1,16
123,152,1,7
118,101,3,19
123,151,2,11
124,139,52,305
124,137,3,23
124,136,2,12
124,134,1,17
133,118,1,10
117,118,13,117
109,118,4,23
117,113,2,16
117,111,1,11
109,113,4,36
123,144,1,5
123,142,4,43
3,121,1,6
141,109,1,12
107,142,1,6
124,125,1,4
907,136,1,8
124,123,1,12
133,109,3,18
124,121,14,90
125,109,6,31
117,105,2,13
130,152,1,4
600,155,1,4
130,151,1,8
600,151,2,10
123,139,19,161
123,136,4,32
123,133,11,57
107,137,1,4
140,113,2,11
124,118,2,10
124,117,1,4
124,110,1,7
122,145,1,22
130,142,1,9
600,142,1,4
106,147,2,11
106,142,1,7
123,125,10,58
131,122,1,6
1878,137,1,15
121,154,4,27
130,139,1,6
121,153,2,10
121,152,79,533
130,137,2,9
600,139,6,36
600,138,1,10
113,152,8,53
122,137,1,6
130,133,1,5
600,136,8,58
600,134,1,6
600,133,2,14
106,137,1,8
123,118,2,21
123,117,1,6
877,135,1,7
121,148,2,9
121,147,105,651
113,148,1,11
121,145,6,41
113,147,33,206
105,148,1,6
113,145,33,193
121,142,5,37
105,147,8,54
122,129,1,4
113,142,1,4
122,128,9,56
600,127,1,7
113,140,1,4
600,126,2,10
600,123,2,9
600,122,4,23
122,121,1,7
123,109,5,39
106,121,1,6
121,139,33,213
121,137,24,215
121,136,1,6
113,137,21,132
600,119,1,4
122,118,1,8
600,116,1,8
122,113,3,28
743,142,2,10
120,145,1,8
120,142,1,7
112,145,3,39
121,129,53,314
121,128,2,10
113,128,20,109
121,124,4,26
105,129,3,23
113,126,1,4
600,109,1,4
113,122,6,25
113,121,9,63
122,105,1,10
105,122,1,6
122,101,1,5
106,107,1,7
111,152,1,7
121,119,2,13
121,118,163,1067
121,117,54,338
113,118,1,13
113,117,3,16
121,113,3,21
149,152,1,4
113,112,5,35
105,113,3,21
121,109,1,6
157,145,1,5
113,109,1,11
121,105,1,5
742,134,1,6
113,105,1,5
121,101,24,152
113,101,55,315
110,154,1,7
105,101,3,33
859,121,1,17
112,113,6,44
670,152,1,9
200,154,1,8
743,105,2,10
110,142,2,13
200,151,1,7
148,147,4,21
670,147,1,14
670,145,1,11
670,143,1,4
670,142,5,25
110,139,5,27
101,152,3,22
200,147,2,13
110,136,2,11
200,145,4,20
200,144,1,4
110,134,2,10
200,142,7,39
865,136,1,7
147,152,43,331
139,154,12,87
732,142,1,4
139,152,42,303
139,151,3,14
741,125,1,6
670,139,4,25
670,137,1,6
670,136,2,8
101,147,38,223
101,145,20,147
200,139,7,38
200,137,1,7
200,136,6,39
101,140,1,5
110,125,1,6
200,134,5,34
200,133,1,7
110,121,1,7
147,148,1,4
147,145,26,177
139,147,7,53
147,142,2,10
139,145,2,10
147,141,2,21
139,143,1,4
147,140,2,21
139,142,73,465
148,122,2,10
100,151,2,13
101,139,1,5
101,137,17,106
154,155,1,7
110,118,2,26
154,152,152,1086
200,125,3,18
155,139,1,6
200,123,2,8
147,139,14,111
155,136,1,4
147,137,73,503
147,136,1,4
147,134,1,5
139,137,8,63
139,136,14,92
139,134,9,61
147,130,1,12
100,147,5,26
148,113,2,14
100,142,4,43
101,128,7,50
154,147,1,8
101,123,1,8
200,118,4,30
101,122,2,11
101,121,3,17
154,142,10,73
147,129,43,291
147,128,14,95
715,136,1,6
147,127,1,5
139,129,4,20
155,121,1,8
139,127,1,10
147,124,3,24
139,126,1,6
139,125,4,28
147,122,2,10
139,124,8,57
147,121,75,527
139,122,1,5
100,137,1,4
139,121,22,157
100,136,2,12
139,120,1,5
148,105,2,8
145,157,1,4
100,133,1,13
148,101,1,20
154,139,25,185
101,117,1,13
145,152,3,16
154,137,1,4
154,136,4,20
200,109,1,5
137,152,38,304
101,113,15,139
129,153,1,6
129,152,5,30
147,119,1,5
147,118,45,282
147,117,46,288
139,119,5,45
139,118,86,550
139,117,7,48
147,113,22,131
100,128,2,15
139,111,1,14
139,110,5,31
100,125,1,4
100,124,1,5
145,148,1,9
100,123,1,4
145,147,62,407
153,144,1,15
100,122,3,30
137,148,1,8
137,147,159,972
154,129,1,6
145,143,1,6
137,145,49,297
129,147,22,164
101,105,1,6
154,126,1,4
137,142,4,28
129,145,2,13
154,124,2,8
137,141,1,7
154,123,4,16
154,121,7,60
139,109,3,26
147,105,5,34
152,154,139,993
152,153,1,7
147,101,100,634
100,118,2,23
144,153,2,15
139,101,1,6
136,155,1,6
136,154,4,21
145,139,5,46
136,153,1,8
100,113,1,7
