origState,destState,familycnt,personcnt
117,151,1,9
117,150,11,73
715,139,1,5
121,120,11,78
877,106,2,14
156,141,1,6
670,148,3,17
124,154,2,11
124,152,9,48
117,148,5,28
153,106,1,8
117,147,13,74
670,142,5,29
153,105,1,6
117,146,2,12
121,119,13,64
117,145,1,6
121,118,80,505
121,117,64,384
121,116,1,6
117,142,15,83
117,141,8,56
117,140,1,20
121,111,1,4
715,129,1,4
131,158,1,6
131,155,2,9
131,154,1,4
131,151,1,4
131,150,14,94
124,147,1,6
156,132,1,4
670,139,9,53
670,137,1,4
670,136,9,45
124,142,15,84
117,139,48,281
117,137,1,14
117,136,20,99
121,107,1,5
121,106,1,4
117,133,2,14
117,132,4,21
121,105,5,34
117,131,14,90
1001,150,1,6
131,148,1,6
715,117,1,5
131,142,2,15
131,141,2,10
124,139,3,19
124,136,1,8
670,129,4,17
124,134,1,4
670,127,10,51
670,126,6,30
670,124,3,12
117,129,109,627
117,128,1,6
670,122,2,9
117,127,23,159
117,126,24,141
670,120,1,7
117,125,4,23
117,124,3,21
117,123,1,6
117,122,1,7
117,121,25,151
117,120,45,275
131,139,5,26
732,155,10,56
732,150,3,22
131,130,3,17
124,126,1,8
670,119,5,24
670,118,9,54
670,117,18,89
124,121,1,9
117,119,155,966
117,118,82,470
117,116,4,23
127,156,1,10
131,129,6,34
131,128,1,9
127,155,22,118
131,127,1,5
127,152,1,6
127,151,1,6
127,150,1,9
156,106,1,8
131,120,9,53
124,119,3,26
124,118,1,5
124,117,7,35
670,106,1,5
124,111,2,8
124,110,5,28
117,109,1,7
830,136,1,6
117,107,1,5
117,106,17,88
117,105,5,28
911,150,1,6
134,155,2,11
134,150,1,5
127,147,1,5
131,119,12,83
131,118,3,22
131,117,2,13
127,142,3,14
127,141,2,8
141,156,1,4
141,155,2,9
141,153,12,66
141,150,1,9
134,144,1,7
134,142,18,97
127,139,5,25
127,137,1,22
127,136,5,28
732,127,6,30
131,107,2,19
131,106,2,15
127,132,1,4
127,131,1,6
134,139,2,11
134,136,19,100
134,133,1,7
127,129,4,27
732,119,2,8
127,126,6,35
127,125,2,12
127,123,1,4
127,120,2,12
141,139,2,15
141,136,1,4
742,156,1,6
141,130,1,6
134,129,2,8
742,150,12,71
134,126,1,4
134,125,2,9
134,124,2,14
134,121,1,5
127,119,17,101
127,118,2,8
127,117,10,58
127,116,1,5
141,129,2,9
141,128,1,4
137,154,4,26
137,152,13,77
141,123,1,4
141,121,1,6
134,119,5,33
134,118,1,4
134,117,6,31
703,148,1,7
144,151,1,4
137,148,2,11
137,147,49,316
141,119,1,7
137,145,17,119
141,118,2,18
141,117,2,15
141,116,6,38
742,134,1,4
105,155,1,6
137,140,2,13
105,154,2,18
105,153,1,9
105,152,1,4
134,106,2,10
151,155,5,39
151,153,2,10
137,139,1,4
742,127,1,6
105,148,73,433
105,147,20,132
141,106,7,39
105,142,1,7
105,141,1,7
742,120,1,4
105,140,6,48
151,144,1,6
151,142,1,6
102,105,2,8
144,136,3,25
144,133,1,5
112,145,4,28
137,129,3,14
112,143,1,8
137,128,8,56
742,117,2,10
137,124,1,4
105,137,4,24
137,122,1,6
600,155,12,69
706,155,2,9
137,121,7,45
137,120,1,4
600,151,16,90
151,139,1,6
151,136,16,85
19,101,1,4
151,133,14,76
151,131,1,4
144,125,10,51
112,137,1,4
137,119,1,18
144,120,1,4
137,118,6,36
137,117,7,41
105,129,122,738
105,128,4,23
137,113,13,77
600,146,1,5
137,112,3,12
600,144,1,4
105,124,1,4
600,142,2,9
706,142,1,7
105,122,12,79
105,121,10,67
105,120,23,148
147,154,1,8
151,127,6,28
151,126,5,32
147,153,1,6
200,155,2,9
151,125,7,38
147,152,17,101
200,154,3,16
200,152,4,25
200,151,1,4
720,155,2,9
200,150,57,427
137,106,1,4
600,139,8,45
137,105,1,14
105,119,2,11
600,138,2,12
154,155,1,6
105,118,6,34
105,117,26,150
600,136,34,200
154,153,1,12
137,101,3,28
154,152,105,688
600,133,4,26
105,113,3,20
600,131,3,18
147,148,19,101
600,130,2,11
151,119,5,20
105,110,1,7
147,145,2,12
200,145,1,6
147,142,1,5
147,141,1,4
200,144,1,8
720,147,1,13
200,142,18,104
144,109,2,10
720,142,5,23
144,106,1,6
112,113,25,162
154,148,1,12
154,147,1,4
600,129,4,20
112,110,1,5
706,129,1,6
600,128,1,9
600,127,11,59
105,107,1,15
706,127,1,8
600,126,66,388
105,106,2,10
600,125,9,52
154,142,6,38
122,155,1,4
105,104,2,24
600,123,13,77
122,154,1,5
600,122,5,29
147,139,2,8
600,121,1,5
706,122,1,4
105,102,4,31
147,137,25,160
105,101,8,51
600,120,3,27
151,109,2,10
147,136,2,8
200,139,10,47
147,135,1,5
122,150,1,6
200,137,1,5
200,136,16,106
720,139,3,23
147,131,1,14
200,134,10,54
720,136,4,26
200,131,3,15
720,134,1,6
200,130,1,4
720,133,1,9
154,139,50,314
600,119,3,21
112,101,6,30
154,136,1,10
600,118,7,31
600,117,17,94
154,134,1,5
122,148,35,233
122,147,3,22
122,145,1,9
147,129,35,201
147,128,9,50
200,129,5,33
122,140,1,5
200,128,1,4
200,127,3,14
200,126,7,43
147,122,1,4
720,129,3,14
200,125,6,36
147,121,107,653
200,123,1,4
720,126,1,5
200,122,2,8
720,125,1,4
200,121,1,5
720,123,1,4
154,129,3,16
154,127,1,4
600,109,3,17
