origState,destState,familycnt,personcnt
117,151,2,8
121,124,1,4
117,150,8,52
121,122,4,25
121,120,2,8
715,136,2,14
124,154,2,9
670,148,12,67
670,147,1,5
124,152,5,30
117,148,16,94
117,147,26,162
670,142,14,70
121,119,11,84
121,118,73,391
121,117,48,333
117,142,9,69
117,141,10,53
117,140,2,11
715,129,1,4
670,139,16,98
670,136,15,86
124,142,18,117
124,141,1,12
117,139,54,361
670,134,1,7
670,133,1,11
117,137,3,20
117,136,17,132
117,134,2,20
121,106,1,6
117,133,1,4
1,136,1,7
121,105,13,76
117,131,10,74
121,101,6,37
715,118,4,24
715,117,1,4
124,139,12,72
124,136,1,10
670,129,17,94
670,126,9,47
670,124,2,8
117,129,99,612
117,128,2,23
117,127,4,29
117,126,8,49
117,125,6,36
117,124,1,8
117,121,25,179
117,120,1,5
131,139,2,13
131,136,1,4
732,155,9,56
156,117,1,7
124,126,1,4
670,119,4,17
124,125,2,14
670,118,21,114
670,117,16,85
117,119,140,952
117,118,64,406
117,116,2,24
117,113,3,14
127,155,1,4
127,153,1,6
131,126,1,6
127,151,1,5
124,119,5,34
124,118,8,50
124,117,15,87
124,111,1,6
124,110,3,19
117,106,5,38
117,105,27,175
134,155,1,5
134,152,1,5
117,101,3,18
127,142,1,5
124,109,1,8
141,153,1,6
124,101,1,9
141,151,1,9
134,142,20,123
127,136,1,6
127,134,1,4
127,133,1,4
134,139,6,32
134,136,15,81
127,126,1,6
732,118,1,7
732,117,1,8
127,121,1,4
141,139,1,5
134,129,1,10
134,126,3,12
134,125,1,4
127,118,1,9
141,129,1,10
137,152,30,205
742,142,1,7
134,119,2,9
134,118,3,17
134,117,8,50
102,129,1,6
134,110,2,11
144,155,1,5
137,148,4,27
137,147,63,413
137,145,21,116
141,118,1,6
742,134,1,6
137,140,1,15
105,153,1,6
105,152,2,21
134,106,1,7
151,155,7,31
151,154,1,6
151,152,3,23
144,142,1,10
914,134,1,4
137,139,3,18
105,148,47,293
141,106,1,5
105,147,26,182
907,125,1,5
105,145,1,10
105,142,1,5
151,148,1,4
151,142,1,5
102,105,2,21
144,139,1,4
144,136,3,17
112,148,2,9
112,145,1,4
137,129,12,72
137,128,16,99
742,119,1,4
600,158,2,8
742,117,2,12
105,137,2,21
105,136,1,5
1850,142,1,14
600,155,7,40
137,121,26,152
706,155,1,4
600,151,13,79
151,139,6,49
151,136,27,156
151,133,5,25
144,126,2,11
144,125,17,101
144,123,1,4
112,137,1,6
137,119,5,26
137,118,22,156
137,117,7,35
105,129,40,251
105,128,9,62
137,113,64,399
137,112,2,11
137,110,2,8
600,142,7,37
600,141,1,4
105,122,13,89
105,121,5,29
105,120,1,10
151,129,1,5
151,126,5,37
151,125,14,75
147,152,19,132
200,155,9,53
200,154,3,17
147,150,3,16
200,153,1,4
200,152,1,11
720,155,1,5
112,125,1,4
112,123,1,4
137,107,1,9
600,139,6,40
137,105,5,26
600,138,1,4
105,118,4,22
105,117,7,49
600,136,47,268
706,136,1,5
137,101,21,142
154,152,252,1643
600,133,1,6
154,151,1,5
105,113,4,25
147,148,44,269
151,119,3,14
147,145,3,25
151,117,10,54
200,147,6,47
200,145,2,9
147,141,1,7
200,144,7,34
147,140,3,15
200,142,12,67
720,145,1,5
144,109,2,8
720,142,3,15
720,141,1,5
112,113,18,128
600,129,4,29
600,127,3,15
154,145,1,10
600,126,18,123
105,106,1,11
600,125,3,20
154,142,17,95
122,155,1,5
600,123,8,56
147,139,6,50
600,122,4,20
105,102,1,23
147,137,20,124
105,101,15,102
200,139,9,51
200,138,1,5
200,137,1,4
200,136,15,82
720,139,1,6
200,134,8,44
147,130,1,6
720,136,8,45
151,101,1,18
720,134,1,5
154,139,33,181
112,101,6,41
600,119,6,41
154,136,7,37
600,118,6,44
600,117,18,121
122,148,17,103
122,147,3,27
147,129,166,1019
147,128,61,329
600,110,1,6
200,129,6,35
147,124,1,5
200,126,3,14
147,122,3,36
720,129,2,17
200,125,4,23
147,121,93,570
200,124,3,14
147,120,1,7
720,125,2,11
720,124,1,5
720,121,1,4
154,129,5,37
600,109,1,4
122,139,5,23
600,106,5,33
154,124,3,16
154,123,3,15
122,136,1,6
154,121,11,67
154,120,1,7
147,119,9,66
147,118,17,109
147,117,42,283
200,119,5,25
200,118,5,38
200,117,9,57
200,116,1,9
147,113,42,247
720,119,2,10
200,113,1,7
720,117,5,26
200,110,1,7
154,119,3,19
154,118,5,38
154,117,5,33
118,156,1,12
122,129,2,9
118,155,13,73
122,128,12,63
118,154,1,4
118,153,2,10
118,152,7,54
200,109,2,8
122,121,4,32
147,105,127,754
720,109,1,5
147,102,1,6
147,101,48,297
200,101,1,4
125,155,1,5
125,151,9,43
118,148,5,26
118,147,12,69
118,145,1,5
122,117,1,4
118,142,15,83
118,141,3,19
122,113,1,4
125,148,1,5
125,144,12,72
125,142,6,29
118,139,87,548
118,137,8,68
118,136,4,21
118,134,1,4
122,105,6,40
100,155,1,4
125,139,7,36
100,152,4,30
125,137,1,5
100,151,2,11
125,136,12,76
726,155,1,6
125,134,2,10
125,133,22,125
118,129,86,557
118,126,11,57
118,125,1,5
118,124,1,5
118,121,40,251
118,120,1,6
824,142,1,6
100,147,1,6
100,145,2,9
100,144,1,9
100,142,4,27
125,126,5,26
100,140,4,22
125,123,13,69
118,119,125,762
118,117,136,824
118,116,4,28
118,110,5,37
128,152,4,38
100,139,2,12
128,150,1,4
100,136,5,42
100,134,1,4
726,139,2,11
125,119,3,13
125,117,11,73
118,109,1,4
118,105,8,59
1002,122,1,4
128,148,40,245
128,147,23,151
128,145,2,17
733,136,1,4
100,129,5,32
100,128,1,6
128,140,1,4
100,126,1,6
100,125,1,6
100,124,1,4
125,109,12,75
100,123,1,5
100,121,1,9
125,106,1,4
142,155,27,170
142,154,9,47
142,152,19,119
142,151,1,4
128,139,1,5
128,137,4,38
128,131,1,6
100,118,3,29
