origState,destState,familycnt,personcnt
117,137,2,10
142,117,4,20
117,136,3,22
109,139,23,132
125,133,15,99
134,118,2,14
134,117,1,13
109,136,66,387
109,134,3,12
118,119,1,5
142,110,4,21
109,133,3,12
134,111,1,4
118,117,5,26
118,113,2,15
140,147,3,14
124,147,3,12
124,144,1,4
124,142,24,156
1895,152,1,5
133,125,13,93
125,127,1,10
142,109,6,49
117,129,2,15
133,123,9,50
125,124,1,4
109,129,1,8
134,109,2,19
125,123,16,86
125,121,1,4
126,109,1,4
109,126,1,17
109,125,12,77
142,101,1,4
117,121,13,87
123,154,2,21
118,101,1,8
123,151,2,15
124,139,38,238
124,137,1,4
124,134,1,5
116,137,1,7
125,118,1,8
133,113,1,4
117,118,3,21
109,118,1,9
109,113,3,17
140,128,1,5
824,142,1,15
123,142,1,5
124,127,1,14
107,142,2,16
907,136,2,11
133,109,3,23
124,121,18,108
125,109,6,29
117,109,1,4
125,106,1,5
117,106,1,6
117,105,1,4
600,153,1,8
122,152,2,9
600,151,1,11
122,151,1,10
600,150,1,11
123,139,5,30
2,134,1,5
123,136,4,24
107,139,1,7
123,133,8,50
107,137,1,5
107,136,1,4
124,118,1,7
124,111,2,9
130,145,1,12
122,147,1,6
130,142,1,4
122,145,1,6
600,145,1,6
600,142,2,12
123,126,1,6
123,125,12,62
140,101,1,4
107,122,1,5
121,154,3,14
121,152,109,786
130,137,1,8
600,139,2,10
113,152,13,65
600,137,1,7
600,136,15,93
130,133,1,5
105,152,2,10
600,134,3,23
600,133,1,6
106,137,2,8
122,131,1,5
123,118,1,5
123,117,2,26
877,135,5,23
107,118,1,4
121,148,1,11
121,147,111,724
121,145,9,63
113,147,39,246
113,145,40,256
121,142,4,23
121,141,1,9
105,147,2,9
113,144,1,9
122,129,3,33
600,129,2,15
105,145,1,9
122,128,9,74
1,121,1,4
600,126,1,4
113,140,3,16
600,123,2,11
600,122,4,47
122,121,2,8
121,139,53,365
121,137,38,294
113,139,1,6
113,137,35,224
105,139,1,5
113,136,1,6
105,137,1,4
600,118,1,4
122,118,1,5
122,113,5,42
122,110,1,4
120,142,1,6
121,129,46,274
121,128,5,28
830,122,1,6
113,128,45,289
121,125,1,4
121,124,2,8
121,122,3,22
600,109,3,13
113,122,6,26
113,121,5,41
122,106,1,6
122,105,2,12
743,134,1,10
105,121,2,15
122,101,1,15
877,106,1,4
120,139,3,13
111,152,2,11
121,118,122,806
121,117,48,276
113,118,3,20
113,117,2,15
121,113,4,21
105,117,1,9
113,112,7,49
104,129,1,9
121,107,1,5
113,109,1,7
121,105,5,26
113,105,2,11
121,101,20,145
113,101,51,288
105,102,1,9
105,101,1,7
157,137,1,5
112,113,2,14
670,152,1,4
742,123,1,8
110,142,1,6
148,147,1,6
112,101,1,8
670,142,2,8
110,139,7,45
101,152,3,18
149,122,1,4
200,147,2,12
110,137,2,8
200,145,7,60
200,144,2,9
200,142,9,58
200,141,1,5
147,157,1,7
147,154,1,4
