origState,destState,familycnt,personcnt
107,126,2,14
107,125,1,7
107,120,13,81
743,155,2,16
743,150,2,20
712,131,1,5
138,136,2,12
115,142,1,5
107,119,7,34
107,118,1,5
107,117,1,4
107,116,4,23
107,111,1,4
743,148,1,8
146,158,13,98
146,155,5,26
712,127,1,4
712,120,1,4
138,127,12,66
138,122,1,6
107,106,4,22
107,105,3,22
107,104,2,20
743,136,4,16
123,151,4,19
712,116,1,6
146,141,1,6
138,119,1,7
138,118,3,15
851,142,2,11
743,127,2,11
720,134,1,4
100,155,4,17
720,133,1,6
146,138,8,44
100,152,2,12
743,122,1,5
146,137,1,4
100,151,1,4
146,136,1,5
100,150,1,15
743,120,1,5
123,141,2,11
146,131,9,55
146,130,4,22
154,156,4,25
100,148,9,53
154,153,1,5
743,118,1,4
100,147,1,4
154,152,43,306
123,139,3,17
743,117,2,8
100,146,2,18
154,150,4,19
146,129,4,19
123,136,1,5
100,142,3,20
146,127,11,66
146,126,5,33
123,133,4,20
100,140,15,80
146,120,4,25
851,125,2,11
131,156,3,17
131,155,2,12
131,153,15,72
131,152,1,5
100,139,3,18
100,138,1,5
131,150,2,12
154,142,8,46
100,136,3,15
743,106,2,10
123,127,2,9
743,105,1,4
100,134,1,6
146,119,19,105
123,126,1,4
123,125,9,45
146,117,8,41
146,116,1,4
131,148,6,59
131,147,1,9
154,139,22,140
131,146,3,14
154,136,1,5
154,135,1,5
131,142,3,16
100,129,5,22
154,134,1,5
131,141,4,16
131,140,1,5
100,127,3,16
100,126,1,6
154,131,5,28
720,101,1,5
146,107,1,5
100,121,3,23
100,120,3,19
146,106,1,7
146,105,1,7
131,139,7,36
131,138,1,6
154,129,3,17
131,136,5,25
154,126,3,19
100,119,1,4
154,124,6,31
100,118,3,15
131,130,2,12
100,117,1,4
123,109,1,4
100,116,1,10
154,121,6,30
154,120,14,101
123,107,2,9
123,106,1,5
100,112,2,13
131,129,18,83
131,127,8,41
154,119,5,28
131,126,6,42
154,118,2,11
154,117,8,54
154,116,2,10
131,121,1,5
131,120,82,446
100,107,1,5
100,106,1,4
100,105,3,16
154,110,1,6
100,101,1,6
131,119,44,237
131,118,8,52
131,117,17,105
131,116,2,10
154,106,4,19
154,105,1,7
154,102,1,5
154,101,1,6
131,107,29,159
131,106,18,99
131,105,1,4
131,104,1,4
119,158,5,23
119,156,9,53
119,155,26,153
119,154,3,20
119,153,13,77
119,152,2,14
119,150,1,9
824,154,2,9
119,148,1,5
119,146,35,214
119,142,4,32
119,141,11,72
119,140,7,45
119,139,13,75
119,138,3,19
119,136,5,37
119,134,2,12
119,132,3,15
119,131,194,1132
119,130,6,29
127,156,1,5
127,155,26,163
127,153,13,66
127,152,1,12
119,129,67,380
119,127,25,148
119,126,7,36
119,124,1,5
119,122,5,21
119,121,1,5
119,120,128,751
824,125,2,8
127,146,35,176
104,150,34,235
127,142,1,5
127,141,4,20
127,140,2,10
119,118,16,109
119,117,41,221
119,116,6,39
732,155,9,48
119,110,1,4
104,148,1,6
127,139,3,13
127,138,12,63
127,136,2,12
104,140,1,4
127,131,1,9
127,130,3,30
119,109,1,4
119,107,44,251
119,106,19,99
119,105,2,15
732,146,2,11
119,101,1,7
732,141,1,4
158,146,15,93
135,150,4,33
127,129,4,30
104,135,5,31
127,126,8,45
127,123,1,4
127,122,1,10
127,120,4,24
732,138,1,4
135,148,4,23
112,155,2,8
112,153,1,5
732,131,1,6
158,138,6,34
135,140,2,9
158,131,1,4
127,119,8,35
127,118,1,11
127,117,7,41
127,116,2,10
104,120,2,8
732,127,8,42
112,148,1,6
732,126,1,4
112,145,2,14
158,127,4,33
158,126,1,4
127,109,1,6
104,116,2,11
127,107,2,8
127,106,4,19
732,117,1,4
135,129,2,9
112,136,3,12
158,119,4,25
158,117,2,10
