origState,destState,familycnt,personcnt
117,151,5,22
121,124,1,8
117,150,10,59
121,122,3,26
715,139,2,8
121,120,9,46
715,134,1,5
877,106,1,4
670,148,8,39
124,154,9,59
124,152,8,42
117,148,26,149
153,106,1,4
117,147,12,83
670,142,4,21
670,141,1,7
121,119,6,36
121,118,37,227
1,148,1,4
117,144,2,9
121,117,55,312
117,142,9,45
117,141,1,8
121,113,1,4
715,129,1,4
131,150,6,43
670,139,15,75
124,144,1,4
670,137,1,5
670,136,8,46
124,142,14,77
670,134,1,4
117,139,64,413
117,136,17,90
117,134,3,16
121,106,2,9
121,105,34,194
117,132,3,28
117,131,14,91
715,117,2,9
131,142,1,4
131,141,1,7
124,139,4,18
124,136,2,13
670,129,5,28
124,135,1,4
670,127,10,56
670,126,3,12
670,124,1,4
117,129,126,730
117,128,2,13
117,127,42,228
117,126,14,71
1,129,1,4
117,125,1,4
670,120,2,8
117,124,3,25
117,121,23,141
117,120,74,381
732,155,16,91
156,119,1,4
131,132,1,6
816,136,2,10
732,150,3,28
124,129,2,13
124,127,1,5
670,119,5,29
670,118,7,40
670,117,17,91
124,121,1,7
117,119,105,635
117,118,92,561
127,158,2,9
127,156,1,5
131,129,4,31
127,155,14,84
131,127,1,9
131,126,3,12
127,153,2,8
127,150,1,13
131,120,3,20
124,119,2,15
124,118,1,4
700,152,1,7
124,117,2,10
670,106,1,4
124,111,3,12
124,110,6,31
117,109,4,23
117,107,5,26
117,106,15,84
911,150,4,38
117,105,6,35
134,155,4,23
117,101,3,18
134,150,3,15
127,148,1,8
131,119,8,60
131,118,3,21
131,117,1,6
127,142,1,6
127,141,1,5
124,106,1,5
141,154,1,6
141,153,13,92
134,147,1,5
1001,112,1,9
134,142,18,89
127,139,5,29
127,138,1,6
127,136,5,34
131,107,1,5
127,134,1,4
732,127,7,32
131,106,3,17
131,105,1,5
127,131,1,5
127,130,1,6
141,147,2,14
134,139,3,13
911,131,1,8
134,136,18,97
102,148,1,6
134,133,1,5
134,131,2,9
127,129,1,5
102,141,1,6
127,126,10,46
732,119,8,39
127,125,2,10
732,117,1,6
127,123,3,17
127,120,2,8
141,136,1,5
907,150,1,10
141,130,1,5
134,129,2,8
742,150,3,22
134,128,1,5
134,126,3,13
134,125,1,4
703,155,1,4
127,119,13,79
127,118,4,27
127,117,9,47
1914,147,1,5
137,157,1,12
141,129,8,55
137,154,3,13
141,126,1,6
137,152,24,146
134,119,1,11
134,118,1,7
911,112,1,12
134,117,5,25
102,129,1,4
703,148,1,4
134,110,1,4
102,122,1,4
127,106,1,5
144,150,1,9
137,148,10,68
137,147,39,230
141,119,1,8
141,118,2,13
137,145,19,130
141,116,1,5
742,136,1,5
137,142,1,4
137,141,1,5
137,140,2,13
105,152,4,31
105,150,2,24
134,106,1,4
703,139,1,9
151,155,6,33
151,152,2,12
151,150,1,7
144,148,3,12
137,136,1,5
742,129,1,4
137,135,1,4
105,148,73,489
105,147,32,213
141,106,13,81
137,131,1,7
137,130,1,4
105,142,1,6
105,141,3,15
105,140,6,29
703,127,1,5
102,105,3,20
144,136,5,30
112,148,4,19
112,145,1,5
137,129,13,89
137,128,8,43
105,139,1,5
742,117,1,4
137,123,1,4
105,137,5,28
105,136,1,7
600,155,16,103
105,135,1,5
600,154,1,5
137,121,10,72
706,155,1,6
137,120,1,4
600,153,1,7
600,151,12,63
105,131,1,4
105,130,2,15
151,136,17,86
151,133,13,68
144,127,1,4
144,126,1,9
144,125,10,47
112,137,1,7
137,119,2,13
137,118,13,81
137,117,2,16
105,129,47,294
105,128,21,149
137,113,39,269
600,146,3,18
137,112,1,5
137,111,1,8
137,110,1,6
600,142,1,6
600,141,1,5
105,122,7,46
105,121,8,45
105,120,4,28
151,127,4,20
200,156,1,4
147,153,1,4
151,125,4,28
147,152,20,106
200,155,5,30
151,124,1,5
151,123,1,4
147,150,1,13
151,122,1,4
200,152,1,4
200,151,1,6
720,155,1,5
144,119,2,8
151,120,1,5
200,150,19,136
144,117,2,15
112,128,2,17
112,125,1,5
137,109,1,5
112,122,3,13
112,121,1,5
600,139,5,23
137,105,17,119
112,120,1,6
105,118,4,24
105,117,6,46
600,136,26,138
105,116,1,4
137,101,7,52
154,152,306,2156
154,151,1,7
154,150,1,9
105,113,8,54
147,148,52,327
600,130,3,23
151,119,3,14
147,145,2,17
200,148,3,25
151,117,6,30
200,147,2,10
200,145,1,8
147,142,1,12
720,148,1,6
200,144,3,21
147,140,1,8
151,113,1,7
200,142,14,79
200,141,1,5
144,109,2,10
200,140,1,6
720,142,2,10
112,113,24,142
154,147,1,7
600,129,1,5
600,127,7,39
706,127,1,6
105,107,3,15
600,126,61,354
105,106,5,24
600,125,8,47
154,142,9,51
105,104,1,7
600,123,10,71
122,155,2,11
147,139,3,15
600,122,6,34
105,102,4,33
600,120,1,5
147,137,30,184
105,101,7,36
200,139,6,28
200,137,1,4
151,106,1,5
200,136,11,68
720,139,2,8
200,134,2,9
147,130,1,8
720,137,1,4
720,136,3,13
151,101,1,34
200,131,2,12
720,134,1,4
200,130,1,6
154,139,30,185
112,101,13,68
600,119,5,35
600,118,3,18
600,117,11,66
122,148,41,256
122,147,6,39
122,145,2,11
122,144,2,10
147,129,128,792
147,128,19,128
122,142,3,25
147,126,1,4
200,129,5,30
147,125,1,6
200,128,1,4
200,126,6,37
147,122,1,4
200,125,5,25
147,121,94,619
200,123,1,4
147,120,3,15
200,122,2,14
720,125,1,5
200,121,1,8
720,123,1,5
720,121,1,6
720,120,1,4
154,129,6,34
600,109,1,7
154,126,1,7
122,139,1,6
154,125,1,4
154,124,6,33
600,106,7,41
154,121,13,100
147,119,6,32
600,101,1,4
147,118,10,64
147,117,34,196
200,119,1,6
200,118,3,14
200,117,9,49
200,116,1,6
147,113,13,92
147,112,1,5
720,118,1,5
720,117,3,12
200,113,1,4
154,119,7,38
154,118,9,54
154,117,3,22
122,129,4,17
118,155,22,115
122,128,12,78
118,154,2,15
118,153,3,23
118,152,5,30
118,151,1,5
118,150,1,4
147,106,1,8
200,109,1,8
147,105,121,715
122,120,1,5
200,106,1,4
147,102,2,16
200,105,2,8
147,101,21,133
125,156,1,5
125,155,10,55
125,151,3,17
125,150,6,67
118,148,4,19
118,147,6,45
154,106,1,4
122,119,1,4
118,145,1,12
118,142,12,74
118,141,3,15
122,112,1,8
132,150,6,40
125,148,1,4
125,144,8,43
125,142,5,25
118,139,60,375
118,138,1,4
118,137,5,36
118,133,1,4
122,105,15,95
118,131,6,29
122,101,9,53
100,155,4,30
125,139,2,12
100,152,1,7
125,136,5,29
726,155,1,4
100,150,1,6
125,134,1,4
125,133,19,97
118,129,68,416
118,127,11,65
118,126,18,103
118,123,1,8
118,122,1,6
118,121,36,207
118,120,35,207
733,155,2,10
132,131,2,15
125,127,1,7
100,142,5,33
100,141,1,8
125,126,1,8
100,140,1,5
125,124,1,5
125,123,21,119
125,120,1,4
118,119,113,668
118,117,160,944
118,116,1,6
118,110,3,19
856,122,1,5
733,148,1,4
128,152,1,12
100,139,7,43
100,137,2,10
125,119,2,9
895,118,1,4
125,118,2,8
125,117,5,26
100,131,1,4
125,112,1,5
125,111,1,6
118,105,6,31
135,155,1,4
118,102,1,7
118,101,1,6
128,148,56,364
128,147,19,141
100,129,5,30
128,140,1,4
125,109,10,47
100,121,1,6
125,106,8,34
142,155,12,85
142,154,21,137
142,152,9,51
142,150,6,41
128,139,2,10
128,137,2,16
132,107,1,4
132,106,2,16
100,119,2,10
100,118,3,15
100,117,3,18
100,113,1,15
1859,129,1,4
142,144,1,6
142,141,1,4
135,136,1,4
110,150,1,5
128,129,1,4
733,118,1,4
128,122,39,243
128,121,1,5
128,120,2,15
100,106,3,18
100,105,1,4
142,139,74,412
142,138,1,8
100,101,1,7
142,136,29,185
743,155,1,7
110,148,1,5
142,134,14,78
142,133,1,4
142,131,5,30
142,130,1,5
743,150,4,18
736,147,1,4
110,142,6,38
736,146,2,13
128,119,2,10
128,113,12,77
128,111,1,5
142,129,12,63
138,155,1,4
142,127,12,60
142,126,13,85
142,125,3,13
110,139,4,24
142,124,17,102
142,123,1,8
110,136,1,6
743,142,2,9
711,155,5,24
142,120,13,69
135,112,1,4
128,107,1,10
145,157,1,6
128,105,49,294
145,154,1,9
145,152,1,4
128,101,38,234
142,119,38,242
743,139,5,44
142,118,32,217
142,117,41,275
743,136,2,8
711,148,1,4
110,128,1,4
142,113,1,4
106,154,1,5
142,112,1,4
110,126,1,5
106,153,5,28
142,111,1,5
110,125,1,5
106,152,1,6
110,124,1,4
142,110,1,6
106,150,11,93
152,154,468,3048
152,151,1,5
152,150,1,5
145,148,8,58
145,147,3,15
145,142,1,4
113,155,1,8
113,151,1,5
142,109,1,6
743,127,1,4
106,148,1,7
106,147,1,4
142,106,7,34
142,105,1,6
110,119,3,19
110,118,2,10
110,117,1,6
106,142,2,13
106,141,9,49
152,148,12,71
152,147,32,189
152,145,1,5
152,142,7,34
152,141,1,5
120,155,2,10
120,152,2,9
145,137,14,98
145,136,2,10
113,148,51,349
113,147,26,157
113,145,17,107
743,119,1,4
113,140,1,4
106,139,2,12
106,136,2,10
106,135,1,6
106,134,2,11
106,132,3,14
106,131,1,4
152,139,26,171
152,137,20,114
152,136,4,21
120,148,2,9
152,134,3,24
120,147,2,10
152,131,1,4
145,128,16,100
120,142,2,8
120,140,1,4
113,137,16,97
145,122,3,13
113,136,1,9
106,129,6,42
106,126,2,10
106,125,3,17
106,122,1,4
152,129,30,190
106,120,2,12
152,128,2,16
152,127,1,4
152,126,1,4
148,152,4,24
120,139,5,35
152,124,8,42
152,122,1,9
152,121,66,385
152,120,8,66
120,133,1,5
145,117,1,5
120,131,5,26
120,130,1,4
113,129,4,23
109,155,3,21
113,128,19,112
145,113,31,187
145,112,12,66
155,158,1,4
113,122,15,89
113,121,2,15
106,119,6,35
106,118,1,5
155,154,1,8
106,117,3,16
155,153,4,28
155,151,2,10
106,113,1,4
155,150,1,8
148,147,14,109
152,119,5,41
148,145,1,6
152,118,8,49
152,117,3,16
152,116,1,4
120,129,30,200
148,140,1,5
120,127,1,4
120,126,1,8
152,112,3,27
152,111,2,9
116,150,4,18
109,147,1,7
120,121,4,23
113,119,1,4
145,105,8,42
721,140,3,21
113,118,1,5
630,154,2,16
109,144,3,13
113,117,1,4
630,153,2,26
109,142,1,4
145,101,16,90
113,112,41,260
106,109,1,5
106,105,4,29
155,142,6,45
106,104,1,4
155,141,3,20
123,155,5,27
148,139,1,8
148,137,1,6
106,101,1,5
123,151,3,12
148,135,1,5
152,107,3,17
152,106,1,5
152,105,5,32
120,119,23,143
120,118,14,87
120,117,4,28
721,136,1,4
152,101,1,8
116,141,2,9
109,139,3,17
109,136,7,37
113,107,1,4
630,141,1,4
113,105,43,246
130,155,1,5
155,139,10,58
113,102,1,4
155,137,1,4
113,101,143,789
130,152,2,26
155,136,18,94
130,150,2,12
851,113,1,12
155,134,2,8
155,132,1,4
155,131,4,21
123,145,1,6
155,130,3,15
123,144,1,4
148,129,20,130
148,128,16,119
123,142,2,8
148,122,15,95
148,121,9,56
148,120,3,25
120,107,4,19
120,106,1,5
120,105,2,14
721,122,1,5
120,101,2,9
109,126,1,4
109,125,12,53
109,122,1,6
851,109,1,11
109,121,1,5
109,120,1,6
155,129,16,101
130,142,2,8
155,127,58,304
155,126,11,76
123,139,1,5
155,125,2,11
155,124,1,4
155,123,5,32
123,136,1,5
155,122,3,21
155,121,3,14
155,120,11,58
148,119,4,27
123,133,6,32
148,118,4,20
148,117,7,39
148,113,9,47
148,112,1,7
109,119,3,14
109,118,1,4
630,127,1,7
109,117,4,26
130,137,2,22
109,113,3,17
109,111,1,7
130,134,1,7
155,119,40,235
155,118,15,76
155,117,35,180
119,155,17,95
155,113,1,7
119,154,6,32
123,127,3,14
123,126,1,5
119,153,11,59
119,152,2,8
123,125,21,114
119,150,24,164
148,107,1,10
148,106,13,81
148,105,37,219
116,119,3,24
148,101,11,75
630,119,1,8
109,106,1,4
126,155,10,63
126,154,2,12
126,152,1,5
126,150,1,6
119,148,3,20
155,107,2,9
119,147,1,6
155,106,10,46
119,146,2,8
123,119,5,22
123,117,3,14
119,142,17,98
155,101,1,5
119,141,9,55
1000,127,1,5
158,138,1,4
133,152,1,6
158,136,1,4
133,151,9,51
630,106,1,4
126,142,8,50
119,139,61,331
119,137,1,6
123,109,1,5
119,136,8,41
123,106,4,17
119,131,17,119
126,139,30,163
101,153,1,5
101,151,1,33
126,136,30,165
126,134,2,15
119,129,84,524
119,127,19,101
119,126,12,84
119,125,1,4
119,124,3,33
119,123,6,52
140,147,3,20
119,122,1,8
119,121,5,32
119,120,54,320
133,139,3,13
133,136,4,23
133,134,1,6
101,148,85,509
101,147,36,214
101,145,8,64
126,129,3,16
126,127,2,13
101,140,1,6
126,125,1,4
126,120,9,62
119,118,87,506
119,117,85,476
119,116,1,5
140,139,1,4
140,134,1,5
119,110,2,12
129,158,1,11
133,128,1,7
129,155,3,18
129,154,5,30
129,153,4,21
133,126,2,8
101,139,1,4
129,152,10,62
133,125,11,54
101,137,2,15
129,150,4,29
133,123,4,23
101,135,1,5
133,121,2,13
126,119,8,40
126,118,16,91
126,117,15,92
119,107,7,35
119,106,15,96
140,129,2,8
119,105,5,31
136,155,60,322
140,127,1,6
140,126,1,7
136,153,1,7
136,152,1,4
136,151,15,83
136,150,6,38
129,148,110,666
129,147,38,300
650,155,1,6
140,120,2,16
133,117,5,34
