origState,destState,familycnt,personcnt
117,151,2,9
117,150,21,183
121,122,3,19
715,139,5,25
121,120,6,29
715,136,3,17
156,147,1,4
156,142,1,11
156,141,1,7
124,154,5,34
670,148,31,157
124,152,8,40
117,148,29,164
117,147,10,67
153,106,2,10
670,142,31,163
121,119,27,175
117,145,1,4
121,118,69,446
121,117,80,524
117,142,12,70
117,141,40,239
121,113,1,7
117,140,1,5
715,129,1,5
715,125,1,7
131,155,1,4
715,122,2,11
715,121,1,9
1852,105,1,4
131,150,10,67
124,147,2,10
670,139,35,174
124,144,1,10
670,136,36,174
124,142,14,78
117,139,43,271
670,134,5,22
117,137,4,26
670,131,1,4
117,136,14,80
117,134,2,21
121,106,4,19
121,105,20,108
117,131,2,11
121,101,6,60
715,118,2,15
715,117,1,4
823,150,2,15
131,142,1,8
131,141,2,15
124,139,8,41
124,136,3,17
670,129,22,124
124,134,2,9
670,127,6,30
670,126,24,135
670,124,2,8
117,129,90,537
117,128,2,10
670,122,2,13
117,127,11,67
670,121,4,19
117,126,8,44
670,120,1,4
117,125,1,6
117,124,1,7
117,122,1,5
830,150,1,8
117,121,23,149
117,120,10,68
715,106,1,4
131,136,1,4
732,155,11,51
156,119,1,10
124,129,2,20
670,119,11,65
124,125,2,9
670,118,12,65
670,117,28,154
124,121,1,6
117,119,178,1106
1936,139,1,5
117,118,60,370
117,116,3,14
117,113,1,11
117,111,1,5
117,110,1,7
131,129,1,4
127,155,7,51
156,106,1,5
732,141,1,5
124,119,5,32
124,118,5,29
124,117,9,65
670,109,1,4
858,155,1,7
124,113,1,4
670,106,2,10
124,111,2,8
124,110,3,14
117,107,1,9
117,106,35,188
911,150,1,14
117,105,16,105
134,155,4,25
134,154,1,4
117,101,1,5
134,152,2,8
134,150,3,29
131,119,2,10
131,118,1,5
131,117,1,4
127,141,1,9
732,131,1,4
124,106,1,4
141,153,5,37
830,129,1,5
134,147,1,5
134,142,15,84
134,141,2,14
127,139,3,17
127,136,2,10
127,134,1,4
732,127,3,13
127,133,2,11
141,147,1,13
141,142,1,8
134,139,10,57
134,136,18,116
102,148,1,4
102,147,2,9
134,131,1,8
127,126,1,11
732,119,3,14
732,117,3,15
127,123,1,7
127,121,2,11
141,139,1,7
141,137,1,11
134,126,4,23
134,125,2,10
134,124,1,5
134,123,1,8
703,155,4,19
127,119,1,4
127,117,5,25
137,157,1,6
141,129,4,21
137,152,26,175
141,121,1,10
134,119,2,19
134,118,2,17
134,117,7,41
102,129,3,17
102,128,1,5
134,110,3,17
144,155,2,10
137,148,9,59
137,147,48,306
141,119,1,6
141,118,1,5
137,145,15,97
141,117,2,24
137,143,1,11
742,134,1,6
105,154,1,5
105,153,1,4
105,152,1,9
134,109,3,25
703,139,1,6
151,155,16,91
151,153,1,11
151,152,1,5
144,147,1,5
144,142,1,6
137,139,2,15
137,136,1,5
742,127,1,4
137,134,1,7
105,148,75,437
105,147,20,163
141,106,2,11
105,145,3,23
137,130,1,5
742,123,1,7
105,141,7,33
105,140,2,15
703,129,2,10
151,142,2,13
102,105,3,19
151,141,1,4
144,139,1,4
144,136,1,5
112,148,4,22
112,147,1,6
137,129,17,100
137,128,11,67
742,117,6,35
105,137,2,17
137,122,1,4
600,155,13,72
137,121,14,98
706,155,4,17
600,151,11,75
105,131,1,9
600,150,2,12
151,139,5,28
151,136,27,158
151,134,1,4
151,133,5,22
144,127,1,4
144,125,8,42
144,123,2,10
137,119,10,82
137,118,26,179
137,117,8,60
105,129,49,303
105,128,7,55
137,113,36,240
137,112,2,14
600,142,5,26
105,122,8,41
600,140,1,4
105,121,5,28
147,155,1,6
147,154,1,4
151,127,1,4
200,156,3,18
151,126,5,36
151,125,17,89
147,152,25,178
200,155,16,90
200,154,2,20
151,123,1,6
147,150,1,11
200,152,3,15
200,151,1,5
720,155,2,8
151,120,1,4
144,119,3,16
720,154,1,4
200,150,46,303
144,118,1,6
914,109,1,9
112,129,1,9
112,128,1,7
600,139,8,36
600,138,1,5
137,105,18,111
105,119,4,25
105,118,3,23
105,117,2,13
600,136,41,222
600,134,2,10
137,101,12,68
154,152,293,2045
105,113,6,42
154,150,1,11
147,148,111,709
151,119,5,20
147,145,2,11
200,148,1,4
200,147,1,6
151,117,6,27
200,145,1,8
147,141,2,9
200,144,4,26
720,147,2,11
200,142,20,110
200,141,1,4
144,109,5,33
720,142,3,14
112,113,28,227
154,147,1,4
600,127,14,87
600,126,44,254
105,106,12,58
600,125,9,63
154,142,5,28
122,156,1,4
105,104,3,18
600,123,11,83
147,139,3,12
105,102,7,37
147,137,28,203
105,101,7,42
151,109,1,5
807,155,1,6
147,136,2,9
200,139,31,162
122,150,1,8
200,137,3,18
151,106,1,4
200,136,25,156
720,139,10,61
200,134,8,50
200,133,2,8
720,136,9,50
720,134,1,5
154,139,13,83
154,137,2,9
112,101,9,56
600,119,11,66
154,136,1,4
600,118,4,23
706,118,1,8
600,117,22,118
154,134,1,11
122,148,56,378
122,147,4,42
154,131,1,4
122,145,1,5
147,129,206,1299
147,128,36,238
200,129,14,74
122,140,1,6
200,128,1,5
200,127,2,13
200,126,12,64
200,125,4,19
147,122,6,27
147,121,100,591
200,124,3,17
200,123,1,13
147,120,2,10
200,122,1,8
720,126,2,12
720,125,3,15
720,124,3,18
720,121,5,28
154,129,9,61
600,109,3,13
154,126,3,14
600,106,1,8
154,124,3,20
600,105,1,5
154,121,12,86
154,120,1,4
147,119,14,88
147,118,13,83
147,117,62,378
200,119,16,74
200,118,5,31
200,117,23,127
200,116,1,4
147,113,24,154
720,119,1,4
200,115,1,7
720,118,4,17
115,125,1,4
200,113,1,5
720,117,6,32
200,110,2,9
154,119,8,48
154,118,10,59
154,117,6,44
122,129,5,28
118,156,2,9
118,155,27,179
122,128,14,92
118,153,5,35
118,152,5,36
154,110,1,4
118,151,4,31
118,150,1,8
147,106,2,10
200,109,4,25
122,121,1,4
147,105,186,1124
147,104,1,5
200,107,1,5
200,106,1,6
720,109,1,4
147,101,28,166
720,106,1,4
927,135,1,6
125,155,6,28
125,151,12,53
125,150,4,24
118,148,8,46
154,106,1,4
118,147,2,19
154,105,1,5
122,119,1,5
122,118,1,5
122,117,2,8
118,142,17,126
118,141,23,153
122,113,2,9
118,140,3,13
122,111,1,7
1908,136,1,4
157,137,1,6
125,148,1,5
125,147,1,7
125,144,8,47
125,142,2,9
118,139,73,457
118,137,6,37
118,136,6,34
118,134,3,15
122,106,3,19
122,105,8,60
118,131,3,14
122,101,8,51
125,139,11,75
100,152,3,23
125,136,12,61
100,151,1,8
726,155,6,28
125,134,2,10
125,133,24,121
118,129,70,430
118,127,7,39
118,126,21,122
118,124,4,23
1002,145,1,4
118,121,36,226
118,120,9,56
733,155,1,6
100,148,2,8
100,147,3,16
100,145,1,8
125,127,1,4
100,142,4,18
125,126,7,33
100,140,8,46
125,123,15,74
125,122,2,8
118,119,291,1731
118,117,212,1307
118,116,2,14
118,113,1,7
118,110,2,13
733,148,3,14
128,154,1,6
128,152,2,10
100,139,8,57
1870,129,1,9
128,150,1,9
733,142,1,4
100,136,3,14
125,119,4,18
125,118,3,26
125,117,9,50
726,136,1,6
100,130,1,7
118,107,2,13
118,106,8,46
118,105,4,27
118,102,1,5
128,148,95,612
128,147,24,157
128,145,3,15
733,136,2,9
100,129,3,23
100,126,1,4
100,125,1,4
100,124,1,5
125,109,11,52
125,106,5,23
100,121,1,10
100,120,1,6
142,155,30,169
142,154,18,112
142,152,16,96
142,151,1,5
142,150,1,4
128,137,4,29
132,106,1,4
128,131,1,6
100,118,4,34
100,117,5,30
726,119,1,4
726,117,3,14
142,148,3,15
142,147,1,5
142,144,2,19
128,129,4,38
128,127,1,4
733,119,1,4
128,122,42,272
128,121,2,11
100,105,1,7
142,139,97,606
100,101,2,8
142,136,46,245
743,155,1,5
142,134,20,96
142,133,1,5
142,131,1,13
110,144,1,8
110,142,5,34
135,126,1,4
128,119,4,31
128,117,6,59
128,113,10,65
128,112,1,11
128,111,1,6
142,129,7,46
142,127,1,5
142,126,16,92
142,125,3,13
110,139,7,53
142,124,19,91
142,123,1,5
110,136,1,11
743,142,1,4
142,121,4,16
711,155,1,4
142,120,1,5
110,134,1,4
736,138,2,10
128,106,1,5
128,105,52,315
128,101,44,263
142,119,56,325
743,139,9,49
142,118,32,204
142,117,85,545
142,116,1,4
743,136,5,33
743,134,1,4
142,113,1,4
106,153,1,4
142,111,1,5
110,124,4,17
142,110,1,6
106,150,1,5
135,107,1,4
152,154,312,2152
145,148,10,63
145,147,6,34
113,152,4,26
142,109,1,6
142,106,6,36
110,119,6,45
142,105,1,5
110,118,3,15
110,117,3,16
743,122,2,20
142,101,1,5
106,141,1,5
152,148,8,52
152,147,17,100
152,145,1,4
152,142,6,27
152,141,2,29
120,155,1,5
120,154,1,5
145,137,19,118
120,152,1,9
145,136,2,8
113,148,51,321
113,147,23,177
113,145,13,80
138,126,1,10
106,139,2,9
743,118,3,15
113,140,1,14
743,117,2,9
106,136,1,6
711,129,2,12
711,126,1,5
110,106,1,4
152,139,36,230
152,137,20,112
152,136,5,27
152,134,1,5
152,130,1,5
145,129,1,4
145,128,15,109
120,140,1,8
113,137,18,112
145,122,4,29
106,129,2,8
851,142,1,5
711,119,1,4
106,126,1,4
106,125,1,7
711,117,1,4
152,129,22,159
148,155,1,6
152,127,1,6
148,152,1,4
152,124,4,18
890,136,1,5
152,121,74,509
152,120,2,9
145,118,1,7
145,117,1,4
113,129,2,12
109,155,3,13
113,128,17,114
109,154,1,4
145,113,51,322
145,112,16,99
145,111,1,6
109,152,1,5
109,151,1,4
113,122,12,68
106,119,4,54
106,118,1,4
155,154,3,15
106,117,2,9
155,153,5,25
148,147,15,86
152,119,27,146
148,145,2,16
152,118,16,99
152,117,23,137
120,129,7,35
152,113,3,18
148,140,3,33
120,126,2,8
152,111,2,18
116,150,3,15
109,148,1,4
109,147,1,4
120,121,1,5
145,105,6,38
721,140,2,14
113,118,1,5
630,154,2,12
109,144,3,15
113,117,2,8
630,152,1,4
109,142,2,8
145,101,38,249
630,150,1,4
155,148,1,4
113,112,49,339
155,147,1,5
106,105,2,11
155,142,9,53
155,141,3,15
123,155,6,37
148,137,2,9
152,109,1,4
148,136,2,21
152,106,3,21
120,119,1,15
152,105,4,19
120,118,7,41
148,130,1,4
120,117,2,8
152,101,3,15
116,141,2,20
109,139,3,23
109,136,14,72
113,107,1,8
109,134,1,4
113,106,1,5
113,105,54,380
130,155,1,11
155,139,6,36
113,101,162,1034
130,152,2,11
155,136,13,74
155,134,1,4
155,131,1,4
148,129,11,68
148,128,14,79
123,142,1,4
116,139,2,21
148,123,1,5
148,122,10,61
148,121,6,33
148,120,1,6
120,106,1,5
109,127,1,4
109,125,9,56
130,148,1,6
851,109,1,6
109,120,1,7
155,129,3,20
130,142,1,9
155,127,12,61
155,126,14,81
155,125,3,15
123,139,2,10
155,122,1,4
123,136,4,23
155,121,1,4
148,119,3,21
123,133,9,46
148,117,9,48
123,131,2,9
148,113,5,31
148,112,1,8
630,128,1,13
109,119,3,12
109,117,5,24
1928,137,1,4
130,137,1,7
155,119,31,180
155,118,4,25
119,158,1,5
155,117,14,77
119,156,1,8
119,155,9,64
123,127,4,22
119,154,1,10
119,153,6,36
119,152,1,7
123,125,19,108
119,150,189,1454
148,106,7,36
116,119,1,4
123,120,2,8
148,105,17,101
148,101,17,114
630,118,2,8
158,146,1,5
109,106,2,12
126,155,7,44
126,154,1,5
126,152,1,5
155,109,1,5
119,148,6,41
119,147,4,29
155,106,11,58
123,119,6,37
123,117,2,12
119,142,6,40
119,141,49,327
119,140,2,14
133,155,1,8
158,138,2,13
133,151,10,46
630,106,1,5
126,147,1,7
126,142,3,20
126,141,1,9
119,139,35,221
119,136,2,16
123,109,1,5
123,106,2,11
119,131,1,4
140,152,1,8
1000,119,1,7
1000,117,1,4
133,142,1,5
126,139,21,134
101,154,2,14
101,152,2,13
101,151,1,28
126,136,26,168
119,129,38,270
119,128,1,8
119,127,3,22
119,126,3,14
140,148,2,9
119,122,1,6
119,121,1,4
119,120,12,66
133,139,2,8
133,136,4,19
101,148,113,664
101,147,39,257
158,117,1,7
101,145,10,70
126,129,4,22
126,128,1,5
126,127,4,20
101,140,1,5
126,125,2,10
126,123,2,9
119,118,41,258
119,117,32,174
119,116,1,12
140,137,1,4
119,110,1,13
129,156,3,16
129,155,6,29
133,127,1,5
129,154,1,10
129,153,4,19
101,139,2,11
129,152,10,58
133,125,21,112
101,137,4,24
129,150,34,241
133,123,4,21
126,119,12,86
126,118,11,65
126,117,8,46
119,107,1,4
119,106,27,155
119,105,1,20
136,155,107,607
136,154,1,6
136,153,3,22
136,152,2,9
136,151,8,46
136,150,3,20
129,148,57,387
140,121,1,4
129,147,40,254
650,155,3,17
133,119,1,5
133,117,2,10
129,142,3,15
101,129,8,41
129,141,72,456
101,128,91,554
129,140,1,15
126,109,1,5
101,122,35,207
101,121,2,9
126,106,4,20
143,155,1,6
136,145,1,4
140,118,2,11
136,144,1,4
140,117,1,4
136,142,46,246
136,141,3,17
140,113,1,5
129,139,17,108
129,137,8,38
129,136,1,4
133,109,1,6
650,142,1,6
129,132,1,4
101,118,2,13
129,131,9,65
101,117,7,48
101,113,64,413
101,112,20,117
143,145,1,9
136,139,39,210
111,152,1,8
136,134,18,103
136,133,3,14
140,105,4,39
129,128,7,44
140,101,1,4
650,136,1,4
129,124,2,11
129,121,22,128
129,120,20,103
101,105,49,336
150,141,2,10
150,140,1,12
101,102,1,8
111,148,1,8
136,129,3,12
111,142,1,4
136,127,8,47
136,126,126,673
136,125,10,48
136,124,2,11
136,123,3,14
136,122,2,8
650,129,1,5
136,121,1,4
129,119,49,328
650,127,1,6
129,118,23,185
650,126,1,4
129,117,48,279
129,116,1,6
129,113,3,19
150,132,1,4
150,130,1,4
139,155,53,304
139,154,21,115
139,153,2,8
139,152,25,151
139,151,1,4
139,150,4,38
136,119,42,238
136,118,16,92
111,133,1,4
136,117,73,393
136,115,1,4
712,150,9,42
136,113,1,5
650,119,3,27
136,111,3,18
136,110,1,5
129,107,1,6
129,106,61,386
150,129,2,14
129,105,51,316
146,155,1,5
129,104,1,8
129,102,1,6
129,101,2,8
150,123,1,11
139,148,1,4
139,147,2,11
111,129,1,10
139,142,40,249
139,141,15,94
143,110,1,4
111,124,2,9
136,109,15,72
111,121,1,5
136,106,8,38
153,155,3,17
146,147,1,5
150,119,5,45
150,118,1,4
139,137,1,4
139,136,9,52
877,148,1,4
139,134,4,23
139,133,2,12
111,119,1,7
139,131,3,15
139,130,3,16
712,136,1,5
107,142,1,5
107,141,1,4
712,131,1,11
153,142,1,6
104,105,2,9
153,141,2,9
146,139,1,5
121,154,11,74
121,153,1,13
121,152,42,251
150,106,20,124
139,129,46,275
139,127,8,50
139,126,74,467
139,125,5,32
139,124,4,25
139,123,1,7
139,122,1,9
139,121,26,135
877,135,7,42
139,120,11,67
153,139,2,20
712,122,2,12
121,148,34,221
121,147,57,347
121,145,1,8
121,142,3,17
139,119,239,1411
139,118,336,2041
139,117,251,1540
712,119,2,14
139,112,1,6
107,126,1,4
712,117,1,4
139,110,7,34
107,121,1,12
153,129,1,4
153,126,1,8
121,139,17,101
121,137,5,65
153,123,1,4
146,117,1,4
715,148,1,7
139,109,2,11
139,107,1,5
139,106,13,68
139,105,1,5
107,118,2,9
107,117,1,6
156,150,10,82
153,119,1,4
670,155,53,301
153,117,1,5
670,153,3,20
121,129,148,892
121,128,5,33
117,155,55,331
121,126,1,4
117,153,5,26
117,152,5,26
