origState,destState,familycnt,personcnt
107,120,16,84
743,155,2,8
743,150,3,25
138,136,1,4
107,119,4,20
107,118,1,8
138,130,3,19
107,117,1,4
107,116,2,9
743,147,1,6
146,158,12,80
146,156,3,22
146,155,7,39
712,127,2,9
146,153,1,5
138,129,1,4
138,127,4,18
138,126,1,7
107,106,3,17
107,104,1,6
107,101,1,4
720,144,1,5
743,136,1,6
720,142,1,6
146,148,1,6
123,155,1,8
123,154,1,4
123,153,2,10
743,131,1,5
146,142,1,5
146,140,1,5
138,119,2,11
138,118,1,7
138,117,4,16
100,158,1,5
720,136,2,9
100,155,7,40
720,133,1,5
146,139,1,5
720,131,2,12
720,130,1,4
146,138,6,35
100,151,1,6
146,136,1,5
100,150,2,9
146,134,1,10
146,131,6,29
146,130,1,4
138,106,1,4
154,156,2,11
720,127,1,5
100,148,4,30
720,126,2,11
100,147,4,23
720,125,3,15
154,152,55,354
123,139,1,4
100,146,2,13
720,124,1,5
123,138,1,4
743,116,1,10
100,145,3,19
146,129,2,12
100,142,3,22
720,120,1,5
146,127,8,42
100,141,1,7
123,133,3,13
100,140,6,35
146,121,1,4
146,120,7,50
131,158,2,8
131,156,3,22
154,148,3,17
131,155,5,27
154,147,1,5
131,154,2,11
720,119,1,6
154,146,1,7
131,153,9,46
154,145,1,5
100,139,2,14
100,138,1,9
100,137,2,16
154,142,15,76
100,136,3,15
100,135,1,9
123,127,6,35
146,119,12,75
100,133,4,20
146,118,2,8
123,125,10,52
146,117,7,37
100,131,2,14
146,116,1,4
154,139,45,255
131,146,11,61
154,136,2,13
131,142,3,22
100,129,3,29
131,141,11,66
100,128,2,9
131,140,7,43
100,127,3,16
100,126,2,9
154,131,12,65
123,118,1,6
146,109,1,6
100,121,2,30
100,120,3,18
146,106,2,11
131,139,6,28
154,129,5,25
131,136,5,33
131,135,2,11
154,127,3,19
154,126,5,42
100,119,4,30
154,124,6,42
100,118,4,30
131,130,1,5
100,117,5,27
123,109,1,4
154,121,14,81
154,120,11,89
100,113,1,6
123,106,3,15
100,110,2,11
131,129,21,110
131,127,2,9
154,119,4,23
131,126,1,4
154,118,2,15
131,125,1,4
154,117,5,32
154,116,1,4
131,120,89,543
100,105,1,5
131,119,48,259
131,118,8,49
131,117,19,107
131,116,2,12
154,107,2,9
154,106,4,23
154,105,3,14
131,107,18,103
131,106,10,66
131,105,1,5
119,158,5,26
119,156,3,12
119,155,14,90
119,154,2,11
119,153,14,81
119,150,2,12
119,148,2,9
119,147,2,10
119,146,39,232
119,142,4,23
119,141,20,115
119,140,4,24
119,139,9,45
119,138,8,43
119,136,6,33
119,135,1,5
119,133,1,4
119,132,1,7
119,131,183,1144
119,130,6,27
847,121,1,5
127,158,2,14
127,155,26,143
127,154,1,11
127,153,7,36
127,150,4,21
119,129,50,279
119,127,21,113
1,129,1,12
119,126,4,28
119,125,4,17
1,127,1,4
119,123,1,6
119,121,1,9
119,120,151,864
1,121,1,5
104,156,1,8
104,154,1,4
127,146,26,132
104,150,46,358
127,142,2,8
127,141,3,23
119,118,14,79
119,117,49,267
119,116,5,32
119,112,2,9
732,155,2,13
119,110,2,13
732,150,2,17
1885,154,1,6
104,148,3,24
158,153,1,4
127,139,5,23
127,138,14,85
127,136,2,19
127,131,11,70
127,130,6,46
119,107,13,71
119,106,18,81
