origState,destState,familycnt,personcnt
121,124,1,4
117,151,4,25
117,150,2,10
121,122,2,14
715,139,2,11
121,120,16,95
715,136,1,5
107,106,4,20
670,148,5,35
124,154,11,55
124,152,4,29
117,148,12,84
117,147,25,153
153,106,2,10
670,142,4,25
121,119,2,16
121,118,42,261
121,117,41,243
1,147,1,8
117,142,8,62
117,141,7,42
117,140,2,10
131,158,1,4
131,155,3,17
131,153,1,4
715,122,2,9
131,150,1,4
670,139,10,51
156,131,1,4
156,130,1,6
670,136,13,68
124,142,15,87
124,141,1,6
670,134,4,17
117,139,40,230
117,137,1,10
670,131,4,18
117,136,12,61
121,107,2,12
117,134,3,18
117,133,2,8
121,105,16,107
117,131,29,173
117,130,1,7
715,118,1,9
715,117,2,9
156,129,1,6
131,142,2,13
131,141,2,27
124,139,4,29
124,136,4,16
1926,105,1,5
670,129,3,17
670,127,24,129
670,126,16,72
670,125,1,5
670,124,2,11
117,129,251,1492
117,128,8,50
670,122,2,10
117,127,26,153
670,121,1,9
117,126,16,88
670,120,1,6
117,124,1,6
117,121,22,136
117,120,115,712
131,139,3,13
732,155,16,90
732,150,3,19
124,129,1,5
124,126,1,5
670,119,11,60
670,118,8,54
670,117,25,122
124,123,2,8
124,122,1,5
124,121,2,8
124,120,1,7
718,139,1,8
117,119,222,1290
670,113,2,12
117,118,63,392
117,116,1,4
117,115,1,4
117,113,2,8
117,111,2,13
131,129,29,160
127,155,17,94
131,128,1,8
732,146,1,4
127,153,1,4
127,151,1,4
131,120,13,69
124,119,3,24
124,118,4,28
124,117,5,30
670,109,1,5
124,111,3,13
124,110,1,4
117,107,2,8
117,106,6,41
117,105,26,149
134,155,2,12
134,153,1,4
117,101,2,14
127,147,2,11
131,119,14,77
131,118,3,20
131,117,4,25
131,116,1,5
127,142,2,12
141,153,19,110
830,122,1,5
134,142,14,79
127,139,4,26
127,136,5,26
732,127,18,89
732,126,1,5
131,106,1,5
127,131,2,11
127,130,5,28
141,142,3,18
134,136,21,107
830,112,1,4
127,129,5,33
732,119,5,24
127,126,2,13
732,117,5,28
127,121,1,12
127,120,3,23
141,139,1,5
742,155,2,8
742,152,1,6
141,131,1,6
742,150,2,8
134,129,2,21
141,130,2,10
134,127,1,5
134,126,3,13
134,125,2,11
134,124,2,9
134,123,1,9
134,122,1,4
134,120,1,4
127,119,16,96
127,118,2,12
127,117,3,17
127,113,1,7
141,129,7,48
141,127,1,4
137,154,7,60
141,125,1,4
137,152,26,153
141,120,1,8
134,119,4,21
134,117,2,13
134,112,1,4
134,110,2,13
127,107,1,5
127,106,2,8
1946,126,1,6
137,148,5,36
137,147,33,200
141,119,7,48
137,145,17,110
141,117,2,10
141,116,4,16
742,136,1,9
141,113,1,9
134,109,4,16
134,106,2,11
703,139,1,7
151,155,8,42
102,117,1,4
144,142,1,5
137,139,4,29
137,136,1,7
742,127,2,12
105,148,72,449
105,147,22,148
141,106,18,111
141,105,1,7
742,125,1,5
105,145,2,17
137,130,1,14
105,140,2,9
703,129,2,9
703,126,1,7
151,142,1,4
703,125,1,4
102,105,3,23
144,136,1,7
112,148,4,28
112,147,1,8
112,145,1,9
137,129,3,16
137,128,5,36
137,127,1,15
742,119,1,4
105,139,1,7
742,117,10,49
600,156,3,15
600,155,23,140
706,155,3,16
600,154,1,5
137,121,8,49
137,120,1,7
600,153,2,8
600,151,21,118
600,150,2,10
151,139,1,4
703,119,1,4
151,136,7,36
151,134,1,4
703,117,1,5
151,133,6,35
144,125,8,43
144,123,3,13
137,119,3,28
112,134,3,15
137,118,20,136
137,117,3,20
105,129,60,360
105,128,5,35
137,113,19,131
137,112,1,6
600,144,2,20
600,142,12,77
600,141,3,20
105,122,12,97
105,121,8,55
151,129,1,4
105,120,3,15
151,126,4,21
147,153,1,9
200,155,1,4
151,125,11,54
147,152,16,85
200,152,2,11
720,155,4,20
151,120,1,4
720,154,1,5
200,150,33,248
720,152,1,5
112,124,1,4
600,139,10,62
600,138,1,4
137,105,10,57
105,119,2,8
154,155,2,9
105,117,7,52
600,136,43,247
137,101,3,16
154,152,95,654
600,134,3,18
600,133,3,15
154,150,2,14
105,113,4,21
147,148,32,187
105,112,1,4
600,131,3,15
600,130,2,10
151,119,3,17
200,147,1,4
151,117,2,12
200,145,1,8
147,142,1,4
147,140,3,16
200,142,36,198
200,141,1,5
144,109,7,34
720,144,1,4
720,142,3,16
112,113,13,100
600,129,7,43
600,127,26,145
706,127,1,6
105,107,1,9
600,126,122,723
105,106,1,7
600,125,15,82
154,142,15,99
122,155,4,22
600,123,21,114
154,140,1,10
147,139,3,16
600,122,5,28
706,122,1,4
105,102,3,20
147,137,23,141
105,101,3,12
600,120,1,7
122,152,1,4
151,109,1,4
200,139,7,39
807,155,1,5
200,137,1,6
151,106,3,16
200,136,17,102
720,139,2,9
147,131,1,5
200,134,13,71
720,136,3,15
720,134,1,4
154,139,36,187
154,137,1,8
112,101,5,30
600,119,20,112
600,118,4,24
154,136,1,4
600,117,30,169
154,134,1,9
122,148,35,199
122,147,1,12
122,145,1,9
154,131,2,8
600,113,1,5
147,129,43,251
147,128,16,88
122,142,1,5
147,127,2,17
122,141,1,12
200,129,3,19
200,128,1,6
147,125,1,4
200,126,7,33
200,125,3,22
147,122,1,13
147,121,53,341
200,123,1,4
147,120,3,30
200,122,1,6
200,120,1,4
720,124,1,4
108,129,2,10
154,129,8,50
154,127,6,32
600,109,3,15
154,126,1,4
600,107,2,10
154,124,1,4
600,106,2,15
154,123,1,5
122,136,4,18
154,121,15,105
147,119,5,46
154,120,3,13
147,118,11,77
600,101,1,5
147,117,28,164
200,119,5,28
200,117,16,86
147,113,35,222
200,116,3,20
147,112,1,7
720,119,1,6
720,117,1,4
147,110,1,6
200,113,1,7
154,119,10,52
154,118,4,20
154,117,10,61
118,156,1,4
122,129,6,39
118,155,18,113
122,128,11,65
118,154,3,14
147,109,1,7
118,150,1,5
147,107,1,4
147,106,1,5
200,109,1,4
147,105,28,158
200,106,3,19
200,105,1,20
147,101,21,129
125,155,3,17
125,154,1,6
125,151,6,35
118,148,3,16
118,147,6,27
122,119,2,21
122,117,1,4
154,101,1,12
118,142,13,96
118,140,1,4
122,113,3,16
132,154,1,4
132,150,10,69
125,144,4,20
125,142,6,37
118,139,78,461
118,137,2,12
118,136,2,17
122,106,1,5
122,105,5,25
118,131,14,76
122,101,3,16
100,155,1,6
125,139,2,13
100,152,3,20
100,151,1,4
125,136,12,65
726,155,1,7
100,150,3,27
125,134,4,19
125,133,7,32
125,131,1,4
118,129,106,645
118,128,2,15
118,127,20,102
118,126,53,291
118,124,1,5
118,122,2,11
118,121,47,268
118,120,54,306
733,155,1,4
100,148,1,6
100,147,4,22
125,129,3,15
132,130,1,10
100,142,5,26
125,127,2,10
125,126,4,30
100,140,1,5
125,123,12,63
118,119,113,689
118,117,186,1100
118,113,6,34
118,110,3,15
132,129,1,6
128,155,1,5
132,126,1,5
100,139,2,9
128,150,1,8
100,136,6,36
733,142,1,4
125,119,3,19
125,117,11,64
100,130,1,4
125,111,1,5
118,106,2,11
118,105,9,57
118,101,4,20
128,148,46,257
128,147,27,164
733,139,1,4
132,116,1,6
100,129,2,8
100,128,1,5
100,127,1,4
100,126,1,4
100,125,1,4
125,109,9,46
726,127,1,6
100,121,2,22
125,106,1,7
100,120,2,14
142,155,15,94
142,154,13,76
142,152,3,15
142,150,5,41
135,148,3,18
132,109,1,18
733,127,2,10
132,106,17,99
100,119,1,5
128,131,1,8
100,118,6,46
100,117,5,35
726,119,1,6
142,148,2,9
100,112,1,7
142,147,4,33
142,141,3,24
1002,109,1,4
110,152,1,8
128,129,7,43
128,126,2,9
733,118,1,5
128,122,17,131
128,121,2,9
100,105,2,11
142,139,55,328
142,136,26,142
142,134,15,77
142,133,1,4
142,131,5,23
743,150,1,5
142,130,1,4
110,142,8,44
128,118,2,12
128,117,2,16
128,113,1,4
