origState,destState,familycnt,personcnt
117,151,1,4
1,155,1,6
153,110,1,4
117,150,2,9
121,122,4,31
715,139,1,5
121,120,20,111
146,101,1,12
107,106,1,9
156,141,2,10
877,104,1,4
670,148,6,31
124,154,9,43
124,153,1,4
124,152,7,34
670,143,2,13
117,148,27,157
117,147,10,58
670,142,2,9
117,146,3,16
153,105,1,5
121,119,5,25
117,145,1,6
121,118,26,142
121,117,30,167
117,142,10,83
117,141,10,52
117,140,2,12
121,113,2,13
121,112,1,5
715,126,1,6
884,106,1,10
715,125,3,13
131,156,3,14
131,155,2,14
131,154,1,5
131,152,1,5
131,150,6,29
670,139,17,91
124,145,1,5
670,136,9,49
124,142,15,79
117,139,36,194
117,136,10,49
670,131,6,32
121,107,1,6
117,134,1,4
121,106,1,4
121,105,18,138
117,132,3,13
117,131,114,653
121,101,3,18
131,148,3,13
715,117,1,5
131,146,2,9
131,142,3,16
131,141,1,9
124,139,11,66
670,129,1,4
124,134,3,16
670,127,20,104
670,126,10,49
670,124,1,9
117,129,154,907
117,128,1,7
670,122,1,8
117,127,20,100
117,126,11,55
670,121,1,5
670,120,1,5
117,125,3,22
117,124,4,20
117,123,1,7
117,122,1,8
117,121,18,107
117,120,185,1148
715,109,1,4
131,139,3,18
131,137,1,7
131,136,3,14
732,155,7,39
131,134,1,4
131,132,1,4
156,116,1,5
131,130,2,8
124,129,4,17
732,150,1,11
124,127,1,4
670,119,7,33
670,118,4,26
670,117,13,61
124,120,3,20
117,119,170,997
117,118,71,409
117,112,1,7
127,158,4,23
131,129,15,88
127,155,32,188
131,127,1,4
732,146,1,5
127,153,1,4
131,126,2,10
127,151,1,5
156,107,2,10
131,121,1,9
156,106,1,5
732,141,1,5
131,120,31,188
124,119,1,5
124,117,7,38
124,113,1,4
670,106,2,12
124,111,10,45
124,110,2,8
117,109,1,5
858,150,1,13
117,107,10,49
670,101,1,5
117,106,18,89
117,105,18,129
134,155,1,5
134,152,2,16
117,101,2,10
127,148,2,13
127,146,3,18
131,119,31,197
131,118,3,24
131,117,19,114
131,116,1,4
127,142,3,25
127,141,5,28
124,106,1,4
141,153,25,144
134,142,20,96
134,141,1,5
127,139,1,4
127,138,1,5
127,136,4,20
131,107,2,10
732,127,8,42
732,126,1,4
131,106,6,37
127,131,6,29
141,148,1,4
141,147,1,5
141,142,1,5
134,139,2,10
134,136,20,96
134,133,1,4
134,130,1,5
127,129,3,19
732,119,2,13
127,126,4,21
127,125,1,4
732,117,3,14
127,120,4,26
141,132,2,10
742,150,3,17
134,129,1,8
134,127,1,6
134,126,3,13
134,122,1,5
703,155,1,4
