origState,destState,familycnt,personcnt
117,151,4,34
121,124,1,13
117,150,24,183
121,122,1,7
121,120,1,10
715,139,2,12
715,136,2,11
124,154,3,13
670,148,20,100
107,101,2,15
124,152,11,78
117,148,29,186
813,125,1,6
117,147,23,156
670,142,25,118
121,119,12,70
121,118,67,401
117,144,1,9
121,117,68,430
121,116,1,10
117,142,17,115
117,141,17,106
117,140,1,4
121,113,5,23
121,110,1,6
715,129,2,9
715,128,1,4
131,155,1,5
715,122,1,7
156,136,1,4
670,139,28,150
670,137,1,4
670,136,20,98
124,142,17,96
117,139,58,372
117,137,3,28
117,136,14,72
117,134,3,18
121,106,1,5
117,133,1,7
121,105,16,85
117,132,1,6
117,131,66,529
121,101,1,9
715,119,1,10
131,141,1,4
124,139,6,28
124,136,3,15
670,129,23,151
124,134,2,10
670,126,5,27
670,125,2,11
124,131,1,7
670,124,4,21
117,129,125,838
117,128,7,61
670,122,1,4
670,121,2,11
117,126,11,77
117,125,2,16
117,124,1,9
117,122,1,6
117,121,28,183
117,120,1,13
131,139,4,22
732,155,9,53
124,129,3,18
670,119,1,6
670,118,21,130
670,117,17,90
124,121,2,11
117,119,329,2483
670,113,1,6
117,118,67,437
117,113,1,12
117,110,2,14
127,155,3,20
732,148,1,4
131,125,1,6
124,119,1,8
124,118,2,14
124,117,10,62
124,111,3,20
124,110,5,28
117,107,2,27
862,121,1,4
117,106,6,30
117,105,15,89
134,155,1,4
134,152,2,9
134,150,1,8
127,147,1,5
131,119,1,15
124,106,1,5
141,153,1,4
141,152,2,22
134,142,13,61
127,139,2,11
127,136,2,18
732,127,1,5
127,133,1,6
141,148,3,12
141,147,2,10
141,144,1,7
141,142,1,4
134,139,10,74
134,136,14,89
102,147,2,14
134,130,1,4
732,119,1,6
732,118,1,9
732,117,2,8
141,137,1,5
134,129,2,18
134,126,4,20
134,125,2,11
134,122,1,5
127,117,1,4
141,129,2,11
141,128,1,7
137,152,37,218
137,151,2,10
134,119,2,8
134,118,4,24
134,117,13,89
102,128,1,6
134,110,3,20
144,153,1,6
144,151,1,4
137,148,5,35
137,147,75,499
141,119,2,12
141,118,1,11
137,145,25,162
141,117,1,5
742,136,1,6
137,140,2,13
134,109,3,27
134,106,1,6
151,155,9,47
151,154,1,6
151,152,1,6
151,150,2,14
144,142,1,7
137,139,2,9
105,148,74,438
105,147,36,211
105,145,2,10
137,130,1,6
105,141,2,13
105,140,4,37
151,142,1,4
102,105,2,8
144,139,1,6
144,136,1,5
112,148,1,6
112,145,2,25
137,129,19,129
137,128,19,120
112,142,1,6
105,139,1,5
137,125,1,4
137,124,1,5
742,117,1,4
105,137,6,26
137,122,1,14
600,155,14,85
600,154,1,4
137,121,16,113
706,155,1,5
600,152,1,4
600,151,13,76
105,131,1,7
151,139,1,4
151,136,32,185
151,133,18,86
151,131,1,11
144,129,1,4
144,126,1,4
144,125,5,33
144,123,1,4
137,119,2,17
137,118,25,149
137,117,8,37
137,116,1,8
105,129,35,207
105,128,15,92
137,113,69,487
600,145,1,9
105,126,1,9
137,112,1,7
600,144,2,10
137,110,1,7
600,142,2,10
600,141,1,4
105,122,11,72
105,121,5,29
600,140,1,9
105,120,1,4
147,154,1,5
151,126,6,41
151,125,9,53
147,152,21,134
200,155,16,97
200,154,1,4
151,123,2,11
1917,134,1,4
200,152,3,17
720,155,3,14
200,151,2,13
200,150,5,32
112,128,2,11
137,107,3,22
112,122,1,7
600,139,7,39
105,119,1,6
600,138,2,14
137,105,11,79
105,118,1,7
105,117,7,44
600,136,40,237
137,101,26,145
154,152,262,1844
600,133,2,8
105,113,3,37
147,148,53,326
600,131,1,8
151,119,2,16
151,118,1,5
147,145,7,53
200,148,3,21
200,147,2,16
151,117,6,43
200,145,2,10
147,142,2,10
147,141,1,4
200,144,1,5
147,140,3,16
200,142,14,96
720,144,2,10
144,109,4,22
720,142,7,32
112,113,21,137
600,129,2,16
600,127,5,38
600,126,25,144
600,125,5,29
154,142,7,34
600,123,9,54
600,122,2,9
147,139,4,27
105,102,5,35
147,137,28,184
105,101,12,78
147,136,1,4
151,109,3,15
200,139,10,49
147,135,1,5
200,136,10,49
720,139,3,13
200,134,4,27
200,133,1,9
720,136,15,73
200,131,4,23
720,134,1,6
154,139,18,112
154,137,1,4
112,101,4,25
600,119,9,67
154,136,2,8
600,118,4,17
600,117,31,178
122,148,24,128
122,147,1,17
154,133,1,5
147,129,138,813
122,144,1,4
147,128,72,436
200,129,2,12
122,141,1,4
200,128,1,7
200,126,2,8
147,122,10,54
200,125,7,40
720,128,1,4
147,121,93,582
200,124,1,4
200,123,1,10
147,120,1,5
720,126,2,12
200,122,1,4
720,125,3,13
200,121,6,42
720,124,3,15
720,123,1,4
720,122,1,6
154,129,3,23
154,125,1,6
122,139,1,4
154,121,6,42
147,119,14,95
600,101,1,7
147,118,15,109
147,117,60,412
200,119,4,22
200,118,4,20
200,117,11,60
147,113,32,204
720,119,2,9
147,111,1,5
720,118,1,4
200,113,1,5
720,117,4,26
200,110,1,7
720,113,1,4
154,119,2,10
154,118,5,35
154,117,3,16
122,129,3,20
118,155,22,134
122,128,8,50
118,154,2,10
118,153,4,21
122,125,1,4
154,111,1,5
118,152,12,75
118,150,1,5
147,106,2,10
200,109,1,12
122,121,5,37
147,105,110,625
147,101,60,378
125,155,5,30
125,153,1,5
125,151,11,65
118,148,16,107
118,147,8,47
122,119,1,4
122,118,1,5
122,117,1,5
118,142,14,101
118,141,2,17
122,113,1,5
125,144,15,88
125,142,2,11
125,141,1,5
118,139,98,625
118,137,11,79
118,136,4,23
1002,155,1,4
122,106,1,4
122,105,4,18
118,131,1,8
2,134,1,11
118,130,1,5
122,101,8,53
1860,105,1,9
125,139,5,36
100,152,4,32
125,136,17,100
726,155,5,25
125,134,2,10
125,133,17,94
118,129,83,548
118,127,2,11
118,126,11,62
118,124,1,7
118,122,2,11
118,121,41,288
132,136,1,5
100,148,2,12
100,147,2,16
100,142,4,22
100,141,1,5
125,126,4,25
100,140,6,33
125,123,17,90
125,122,2,11
118,119,140,838
118,117,128,766
118,111,1,4
118,110,4,33
824,136,1,4
100,139,2,13
100,137,1,9
100,136,1,4
726,139,1,5
100,134,1,5
125,117,12,71
726,136,1,9
125,115,1,4
125,111,1,5
118,105,2,10
118,104,1,4
118,101,2,12
128,148,65,414
128,147,26,159
100,125,1,4
125,109,11,63
100,122,1,9
100,121,2,15
142,155,21,141
142,154,12,67
142,152,13,71
142,151,2,10
142,150,2,8
128,137,3,27
100,119,3,35
100,118,3,23
100,117,4,26
726,119,1,7
100,112,1,6
142,147,1,5
128,129,6,36
128,126,2,11
128,125,1,7
100,109,1,4
128,122,40,217
128,121,7,51
100,105,1,8
142,139,120,746
142,136,41,240
743,155,3,24
142,134,20,106
110,142,2,14
110,140,1,4
128,119,4,36
128,118,1,7
128,117,1,4
128,113,8,61
142,129,12,73
142,127,1,4
142,126,9,55
142,125,3,26
110,139,10,58
142,124,23,130
142,123,1,4
142,122,1,4
743,142,1,6
110,135,1,4
142,120,2,18
110,134,1,12
135,110,1,4
128,106,1,7
128,105,43,252
145,154,1,11
128,101,51,294
145,152,3,21
142,119,37,238
743,139,3,23
142,118,39,270
142,117,61,432
743,136,1,6
110,129,1,6
110,126,1,4
106,152,1,7
142,111,2,8
142,110,2,14
110,124,5,27
135,107,1,4
152,155,2,9
152,154,261,1780
152,153,1,4
135,101,1,5
145,148,6,40
145,147,13,80
145,141,1,5
113,152,1,7
113,151,1,6
743,129,1,4
142,109,2,10
142,107,2,9
106,147,1,5
142,106,1,12
110,119,1,6
110,118,7,37
110,117,1,8
106,142,1,4
142,101,1,5
152,148,3,17
110,111,1,5
152,147,39,255
736,116,1,4
152,145,1,4
152,142,14,88
152,141,1,4
145,139,1,7
120,154,1,4
145,137,16,98
113,148,17,105
113,147,19,98
113,145,21,158
743,118,1,5
113,140,1,4
106,139,1,4
743,117,1,5
106,138,1,6
152,139,45,268
1844,133,1,4
152,137,19,139
152,136,1,4
152,131,1,5
145,128,34,219
120,142,1,7
145,125,1,4
113,137,27,178
145,121,2,15
113,134,1,6
106,129,1,6
106,128,1,5
802,101,1,5
106,123,1,7
106,121,1,4
152,129,30,185
152,128,2,17
152,126,2,10
152,125,1,5
152,124,7,44
152,121,71,466
145,118,1,4
145,117,1,4
113,129,2,13
109,155,3,16
113,128,44,265
145,113,77,467
145,112,7,54
109,152,1,6
109,151,1,4
113,122,7,33
113,121,2,12
106,119,1,4
106,117,1,8
155,152,1,4
155,151,1,6
148,147,17,108
152,119,7,36
148,145,2,14
152,118,18,113
152,117,20,116
120,129,1,7
721,148,1,8
152,113,3,16
152,111,2,15
145,109,1,4
145,106,1,7
120,121,1,4
145,105,2,15
721,140,2,12
113,118,1,7
109,145,1,5
630,154,3,31
630,153,1,14
109,144,4,23
113,117,1,4
630,152,2,13
109,142,5,27
145,101,54,341
155,148,3,13
113,112,55,347
155,145,1,6
155,142,6,48
123,155,6,38
148,139,1,5
148,136,1,6
123,151,2,10
152,107,1,7
152,106,3,18
152,105,3,17
120,119,1,4
120,118,2,8
120,117,2,12
721,136,1,4
152,101,3,30
109,139,6,30
113,109,1,4
109,136,20,115
113,107,1,8
109,134,1,6
109,133,2,13
113,105,19,137
130,155,1,5
155,139,2,10
113,101,187,1179
155,136,10,57
155,134,1,16
148,129,8,92
123,144,1,5
148,128,6,48
123,142,2,13
123,141,1,5
148,122,13,77
109,128,1,5
109,126,3,18
109,125,20,106
130,147,1,6
155,129,1,5
155,127,1,8
155,126,3,14
155,125,2,11
123,139,3,18
155,123,2,15
123,136,3,15
123,134,1,5
123,133,7,59
148,117,2,10
148,113,4,37
1000,141,1,4
721,113,1,4
109,118,1,5
109,117,4,22
130,139,2,15
630,122,1,4
130,136,1,8
155,119,13,68
130,133,1,4
155,118,4,23
119,158,1,6
155,117,8,47
119,155,6,52
119,152,1,8
123,125,21,108
123,120,1,5
148,105,11,68
116,118,2,15
148,101,7,38
126,155,9,63
119,148,1,4
119,147,2,9
123,119,1,6
123,117,7,47
119,142,5,34
119,141,11,75
133,155,1,4
133,151,6,34
133,150,2,14
126,148,1,9
126,142,3,18
126,141,1,12
119,139,25,154
119,137,1,4
119,136,5,25
123,106,2,10
119,131,3,18
133,142,1,5
126,139,12,71
101,154,1,6
126,137,1,5
101,152,1,11
126,136,19,108
126,133,1,4
126,131,2,10
119,129,20,121
119,126,2,11
3,129,1,4
119,125,1,4
140,148,1,7
119,124,1,6
140,147,1,10
119,121,6,30
140,142,2,10
133,139,1,4
133,136,3,20
158,119,1,8
101,148,41,229
101,147,38,244
101,145,10,87
126,129,3,24
126,125,3,15
101,140,2,20
126,122,1,4
119,118,32,209
119,117,43,326
119,113,1,4
119,110,1,7
129,158,1,7
129,155,4,25
129,154,3,23
133,126,1,5
129,153,1,8
129,152,12,76
101,139,2,10
133,125,14,80
129,150,1,13
101,137,5,42
133,123,8,47
101,135,1,4
101,134,3,18
126,119,7,53
126,118,8,40
126,117,11,88
119,105,1,6
136,156,2,14
136,155,126,675
136,154,1,5
136,153,1,5
136,152,4,19
136,151,23,122
136,150,2,12
129,148,76,480
129,147,46,306
133,118,2,8
129,145,1,4
133,117,1,6
650,152,1,4
129,142,1,5
101,129,5,45
129,141,49,291
101,128,225,1343
129,140,1,7
101,126,2,16
101,125,1,4
133,111,2,10
101,122,38,214
126,106,1,6
101,121,4,31
136,144,2,10
136,142,67,367
129,139,14,83
140,113,2,11
129,137,3,15
129,136,1,4
101,118,1,4
129,131,3,15
101,117,2,18
101,113,56,333
101,112,23,142
136,139,67,387
111,152,4,20
136,134,12,75
136,133,2,11
140,105,2,21
136,131,2,14
129,128,5,33
104,142,1,4
650,136,4,26
129,126,2,10
129,125,2,9
129,124,2,9
129,122,2,12
129,121,54,353
101,107,1,10
129,120,7,44
101,105,54,362
111,148,1,12
136,129,2,12
136,126,149,847
136,125,12,80
136,123,1,8
136,122,3,22
136,121,1,7
136,120,1,4
129,119,39,282
129,118,33,226
129,117,51,312
129,113,1,6
129,110,1,6
139,156,1,6
139,155,70,412
139,154,16,102
139,152,23,139
139,151,6,40
139,150,4,26
111,136,1,6
136,119,22,163
136,118,26,152
136,117,104,615
104,129,1,4
712,150,2,23
136,113,1,4
650,119,2,10
136,110,1,8
129,106,6,51
129,105,66,436
129,101,3,17
139,148,2,11
139,147,6,29
139,142,67,445
139,141,2,15
877,155,1,4
136,109,15,81
111,124,6,28
136,106,1,5
150,119,1,8
150,117,1,7
139,136,24,166
107,148,1,6
139,134,2,16
139,131,3,12
877,145,2,9
111,117,1,5
139,130,1,6
111,113,1,7
153,142,1,6
121,155,2,15
153,141,1,7
121,154,15,110
121,153,1,5
121,152,65,427
121,151,1,4
139,129,31,184
139,128,1,4
139,127,3,17
139,126,62,364
139,125,6,47
107,139,2,10
139,124,10,50
139,123,1,9
139,122,4,37
107,136,1,8
107,135,1,4
139,121,22,133
877,135,3,17
139,120,5,24
153,139,1,4
121,148,10,63
121,147,71,419
121,141,1,8
715,155,1,4
139,119,128,790
139,118,338,1996
715,153,1,7
139,117,146,848
139,113,1,5
139,112,1,4
139,110,10,77
121,139,20,116
153,124,1,8
153,123,1,8
121,137,8,61
121,136,2,11
153,121,1,15
715,148,3,20
139,109,1,5
139,107,1,6
715,142,5,40
139,106,3,13
139,105,2,16
139,101,4,27
107,113,1,4
670,155,25,132
153,118,4,28
670,154,1,9
670,153,2,8
670,151,1,5
121,129,114,765
117,155,60,352
121,128,6,34
117,154,2,11
121,126,1,6
117,152,7,43
