origState,destState,familycnt,personcnt
121,124,1,6
117,150,2,8
146,107,1,4
715,139,1,5
121,120,28,162
107,106,1,5
124,154,10,54
670,148,19,100
670,146,1,4
124,152,4,21
813,128,1,4
153,109,1,4
124,150,1,5
117,148,18,110
117,147,12,67
670,142,4,25
117,146,1,13
121,119,2,8
117,145,1,16
153,104,1,4
121,118,44,260
121,117,32,185
121,116,1,4
117,142,8,46
117,141,7,56
121,113,2,16
117,140,4,26
715,129,3,16
715,127,2,15
884,106,1,5
715,125,1,8
131,156,2,9
131,155,1,16
131,152,1,6
131,150,1,6
124,148,2,16
670,139,13,61
670,138,1,12
670,136,11,58
124,142,17,110
117,139,39,220
670,134,3,14
117,138,1,5
117,137,1,4
670,131,7,39
117,136,7,36
117,135,1,4
117,134,1,4
121,107,2,11
121,105,25,141
117,131,103,546
117,130,1,9
121,102,1,7
121,101,5,25
715,118,1,4
131,148,1,12
131,147,1,6
131,142,1,4
131,141,3,16
124,139,2,8
124,137,1,7
124,136,3,18
670,129,5,38
124,134,3,19
670,127,20,121
670,126,14,70
670,124,1,5
117,129,177,1044
117,128,1,6
117,127,26,138
670,121,1,5
117,126,15,82
1,129,1,6
670,120,2,9
117,125,9,39
117,124,2,10
117,123,1,5
117,121,15,89
117,120,246,1432
131,139,2,9
131,136,2,12
732,155,7,32
131,134,1,7
131,132,1,5
156,117,2,8
156,116,1,7
124,129,2,11
124,128,1,4
670,119,12,63
124,125,2,8
670,118,3,16
670,117,29,145
117,119,210,1212
117,118,65,342
117,113,1,5
117,112,1,5
127,158,1,5
131,129,10,61
127,155,23,132
127,154,1,6
131,127,2,12
732,146,1,4
131,126,2,12
131,125,1,7
127,151,1,4
156,106,1,7
131,120,25,165
124,119,3,14
124,118,1,8
124,117,1,7
124,111,4,19
124,110,3,23
117,109,1,4
117,107,11,65
117,106,16,97
117,105,24,122
134,155,2,10
134,154,2,10
117,102,1,7
134,152,2,8
117,101,2,11
127,148,1,6
127,146,2,8
131,119,17,98
131,118,8,37
131,117,14,83
127,142,2,12
127,141,1,5
131,110,1,6
124,106,1,5
141,154,1,4
141,153,33,198
124,101,1,9
134,148,1,4
134,147,1,4
134,145,1,6
134,142,11,50
134,141,1,5
127,139,3,16
127,138,4,22
127,136,3,16
127,134,1,10
732,127,9,54
732,126,1,4
131,106,1,6
127,132,1,6
127,131,6,40
141,148,1,6
134,139,1,4
134,138,1,8
134,136,21,111
134,130,1,5
127,129,5,27
823,106,1,5
127,126,6,31
732,119,1,7
127,125,1,4
732,117,3,15
127,123,3,18
127,120,12,67
141,132,2,10
134,129,1,4
742,150,3,17
102,139,2,10
134,125,5,23
134,124,2,10
134,120,2,12
127,119,22,125
127,118,1,4
127,117,8,39
141,129,4,23
137,154,1,12
742,146,1,5
137,152,28,166
137,150,2,9
134,119,2,10
134,117,5,26
703,148,2,12
134,113,1,4
703,142,1,4
127,107,2,11
127,106,5,35
127,105,2,14
137,148,12,59
137,147,26,174
137,146,1,5
141,119,3,22
742,138,1,4
137,145,16,90
141,117,1,6
141,116,5,38
137,142,2,16
742,134,1,4
105,154,2,10
105,153,1,11
742,131,1,4
105,152,1,4
134,109,3,20
703,139,1,4
134,105,1,12
151,155,2,12
151,152,3,20
703,131,2,9
144,142,2,8
742,127,3,14
105,148,101,577
742,126,5,28
105,147,13,83
141,106,13,67
137,131,2,8
105,145,1,11
105,141,2,11
742,120,3,19
105,140,8,39
151,146,1,6
703,129,1,4
703,127,1,4
151,142,1,4
102,105,3,22
151,141,1,5
144,136,2,9
144,134,1,4
112,148,6,38
144,133,1,5
112,145,2,9
137,129,9,55
137,128,2,10
742,119,5,20
600,158,1,7
742,118,1,4
105,139,1,5
742,117,2,8
600,156,2,8
105,137,3,23
600,155,9,48
706,155,2,9
137,121,7,39
600,154,1,4
706,154,1,7
105,134,1,4
137,120,4,21
600,151,7,33
