origState,destState,familycnt,personcnt
117,151,1,4
117,150,1,6
121,120,27,162
715,133,1,5
156,148,1,12
107,105,3,17
124,155,1,4
156,141,1,6
124,154,6,35
670,148,5,34
670,146,1,4
124,152,6,31
117,148,42,254
117,147,8,43
670,142,4,16
670,141,1,6
117,146,3,15
121,119,3,22
121,118,27,135
121,117,17,95
121,116,1,5
117,142,10,54
117,141,9,65
117,140,2,9
121,112,1,5
121,111,1,6
131,158,2,9
131,155,2,9
131,154,1,6
131,153,9,62
715,120,1,6
131,150,4,30
124,148,1,5
670,139,3,13
156,131,2,8
670,136,6,32
124,142,17,95
117,139,26,134
670,133,1,6
117,137,1,4
117,136,6,32
670,131,4,20
121,107,2,15
117,134,1,4
121,106,3,20
117,132,1,4
121,105,16,110
117,131,95,545
117,130,1,7
121,102,2,8
131,148,1,6
131,146,3,14
933,124,1,4
131,142,2,23
131,141,4,18
156,126,1,4
156,125,1,7
131,140,1,4
124,139,3,38
124,136,1,4
670,129,2,11
124,134,2,8
670,127,21,107
670,126,4,23
124,131,1,7
670,125,1,4
117,129,141,833
670,122,2,8
117,127,9,59
117,126,16,87
117,125,1,8
670,120,3,17
117,124,1,4
117,123,2,10
117,121,23,141
117,120,235,1459
131,139,1,4
131,136,4,17
732,155,3,15
156,119,2,12
131,133,1,4
156,117,1,4
732,150,2,30
124,129,3,17
124,128,1,7
670,119,14,87
670,118,6,26
670,117,10,52
124,122,1,5
124,120,4,34
117,119,143,786
117,118,62,397
670,111,1,5
117,116,1,5
117,112,1,7
117,111,1,6
117,110,1,7
127,158,4,23
131,129,8,39
127,155,22,141
127,153,1,7
127,150,1,4
131,121,2,11
131,120,34,209
124,119,5,32
124,118,1,5
670,109,1,4
124,113,1,7
670,106,1,4
670,105,2,12
124,111,9,47
124,110,1,4
117,109,3,22
117,107,10,53
117,106,10,62
117,105,33,192
134,153,1,4
134,152,3,13
117,101,3,23
127,148,4,27
127,146,9,41
131,119,26,147
131,118,1,6
131,117,25,162
131,116,2,9
127,141,2,13
141,153,48,302
718,119,2,15
134,148,1,9
134,146,1,7
134,142,8,43
127,138,9,54
127,136,2,13
131,107,1,4
732,127,5,28
131,106,4,19
131,105,2,11
127,131,6,34
141,148,1,8
134,137,1,7
134,136,16,83
134,131,3,15
127,129,1,8
127,126,5,30
732,119,3,21
127,125,2,9
732,117,2,10
127,123,1,7
127,122,1,6
127,120,14,96
141,139,2,8
858,129,1,8
141,131,1,5
742,150,5,38
134,129,1,4
134,127,1,4
134,126,2,11
134,125,3,18
134,124,2,11
703,155,1,4
134,120,2,10
127,119,23,155
127,117,4,20
127,116,1,7
732,102,1,6
141,129,8,49
858,117,1,7
137,152,24,158
141,121,1,4
141,120,1,7
134,119,1,6
134,117,5,32
134,116,3,15
127,107,2,12
127,106,2,13
144,155,1,5
137,148,4,24
137,147,26,149
141,119,5,32
137,145,28,187
141,117,1,4
141,116,5,32
742,136,1,7
137,141,1,4
105,155,1,6
105,154,1,23
105,153,3,15
742,131,1,6
105,152,1,5
134,109,1,5
134,105,1,4
151,155,3,17
703,131,1,4
144,142,1,5
137,139,1,5
742,129,2,12
742,127,2,15
137,134,2,11
105,148,133,791
742,126,1,4
105,147,16,94
141,106,11,60
141,105,1,6
137,131,1,5
137,130,2,14
105,142,1,5
105,141,4,29
105,140,20,104
151,148,1,4
703,127,1,8
102,105,2,18
144,136,3,15
112,148,4,25
112,145,3,15
137,129,3,19
137,128,1,5
742,119,2,16
742,118,1,9
600,158,1,10
742,117,1,4
105,137,2,8
600,155,2,11
105,135,3,16
137,121,1,4
600,154,1,8
600,153,1,5
137,120,2,11
742,112,1,12
600,151,8,59
151,139,1,4
151,136,5,24
151,133,4,20
745,146,1,8
144,125,4,20
112,137,1,8
137,118,4,20
137,117,2,13
105,129,63,403
105,128,12,67
1875,118,1,7
137,113,15,97
600,146,2,10
137,112,2,16
600,144,2,11
600,142,4,21
600,141,2,9
105,122,3,14
600,140,1,5
105,121,8,42
105,120,18,121
147,155,1,6
147,154,1,6
147,153,1,4
151,126,1,4
151,125,10,49
147,152,14,90
200,155,2,12
200,154,1,4
151,123,1,8
703,105,1,9
200,152,3,19
720,155,1,9
200,150,23,187
112,128,1,6
144,111,2,11
850,139,1,6
112,125,1,5
112,124,1,7
137,107,2,13
112,122,2,9
112,121,1,4
600,139,7,36
137,105,3,41
105,119,1,5
600,138,5,20
105,118,1,4
137,104,1,5
154,155,1,7
105,117,5,34
600,136,17,92
154,153,1,8
137,101,1,4
154,152,66,418
600,134,3,19
600,133,6,40
600,132,1,5
105,113,10,73
600,131,6,50
105,112,2,8
147,148,100,612
600,130,5,26
151,119,3,18
200,148,2,10
147,145,5,36
151,117,1,6
200,147,1,5
200,144,1,7
147,141,3,25
147,140,1,4
720,146,1,6
200,142,6,39
200,141,3,19
200,140,1,9
144,109,7,31
720,142,3,20
144,106,1,5
112,118,2,8
112,113,12,78
600,129,1,9
600,127,21,136
105,107,4,17
600,126,69,423
105,106,2,13
600,125,26,149
154,142,9,50
122,155,1,6
105,104,7,58
600,123,10,56
154,140,2,8
600,122,5,27
105,102,6,48
147,137,29,201
105,101,10,68
600,120,5,41
200,139,3,12
151,109,1,4
147,136,1,4
147,135,1,5
200,137,3,37
151,107,2,8
200,136,5,25
151,106,1,5
720,139,1,9
147,131,3,17
200,134,6,52
200,132,1,4
154,139,36,209
154,137,2,9
112,101,13,84
600,119,10,58
154,136,2,13
706,118,2,14
600,117,9,60
706,117,2,8
122,148,55,308
122,147,1,4
122,145,1,9
154,131,4,22
147,129,42,242
600,111,1,5
147,128,15,87
122,142,2,14
200,129,1,4
200,127,5,32
200,126,2,12
200,125,1,4
147,121,63,357
200,123,3,17
147,120,3,14
200,121,1,5
720,125,1,5
200,120,4,23
108,129,1,6
154,129,12,71
154,128,1,5
600,109,1,5
154,127,4,28
154,126,3,14
600,107,1,4
122,139,1,5
154,124,10,59
600,106,8,37
154,121,9,63
154,120,10,62
147,118,3,19
706,101,1,4
147,117,13,82
200,119,2,12
122,130,2,12
200,118,3,21
200,117,2,10
200,116,3,25
147,113,15,107
720,119,1,4
147,110,1,7
200,111,2,11
200,110,1,4
1885,112,1,4
154,119,3,14
154,118,1,6
154,117,6,31
122,129,5,30
118,155,5,27
122,128,13,82
118,154,1,6
122,127,1,9
122,126,1,5
118,153,6,38
118,152,2,13
147,109,1,6
147,107,1,7
200,109,2,9
147,106,5,22
147,105,68,392
200,106,1,6
147,101,27,185
720,107,1,8
927,136,1,5
125,151,6,31
118,148,17,96
154,107,1,4
154,106,1,6
118,147,5,33
154,105,2,14
118,146,2,14
122,117,1,6
154,101,1,5
118,142,16,99
118,141,2,12
122,113,1,13
118,140,1,4
132,150,9,61
125,148,1,5
125,144,3,14
125,142,1,4
125,141,1,8
118,139,50,289
118,138,1,5
118,137,4,28
118,136,2,11
118,134,1,6
118,133,1,4
122,105,6,31
118,132,2,9
118,131,32,177
118,130,1,8
122,101,2,11
132,148,1,6
125,139,6,34
100,153,1,4
100,152,4,32
125,136,5,22
726,155,1,5
100,150,1,11
125,134,1,7
125,133,19,91
125,132,2,10
125,131,1,4
125,130,1,4
118,129,58,350
118,127,4,19
118,126,28,155
118,125,1,4
118,124,2,11
118,122,2,10
118,121,27,174
118,120,133,728
733,155,2,11
100,148,3,25
100,147,2,15
132,130,1,5
125,129,4,20
100,142,5,38
125,127,4,25
125,126,2,10
100,140,7,46
125,123,11,60
125,121,5,22
125,120,2,13
118,119,27,158
118,117,93,521
118,116,1,4
118,111,1,5
118,110,1,4
733,148,1,4
132,127,1,4
100,138,1,4
100,136,5,28
125,119,4,29
125,118,1,8
100,132,1,4
125,117,4,19
100,131,1,7
125,113,1,7
125,112,1,4
118,107,1,4
719,127,3,14
118,106,3,18
118,105,16,94
118,102,1,5
128,148,74,484
128,147,18,100
824,125,1,5
128,145,1,9
733,136,2,10
132,116,1,4
100,129,2,12
128,140,2,12
100,127,3,21
100,126,1,8
125,109,12,64
125,107,2,8
125,106,3,13
100,120,3,19
142,155,1,4
142,154,21,126
726,122,1,6
142,152,7,36
142,150,1,5
135,148,1,7
128,139,1,4
128,137,1,7
128,136,1,4
733,127,6,28
132,106,11,54
100,119,2,12
733,125,1,4
100,118,1,10
100,117,1,7
128,130,1,4
733,120,1,5
