origState,destState,familycnt,personcnt
107,121,1,7
107,120,9,56
743,150,3,19
712,131,2,9
138,136,1,4
107,119,2,12
107,118,1,5
138,130,1,5
107,117,4,20
107,116,2,12
107,113,3,20
743,148,2,12
743,147,1,5
146,158,4,28
743,141,1,6
146,156,1,4
146,155,4,26
712,127,7,40
712,126,1,6
712,123,1,4
138,127,3,13
138,126,2,11
107,106,10,49
107,105,2,11
107,104,2,14
743,136,1,4
720,142,3,19
146,148,1,6
712,117,1,5
146,142,1,9
146,141,2,12
138,119,3,18
138,117,1,8
720,134,1,4
743,126,1,7
100,155,4,25
720,133,1,5
146,138,3,17
100,152,1,4
123,144,1,5
743,122,1,6
712,106,1,4
123,140,1,5
146,131,3,26
146,130,1,4
851,136,2,10
720,129,1,9
743,119,1,4
100,148,4,27
720,126,2,9
154,153,2,18
743,118,2,9
100,147,1,6
720,125,3,19
154,152,47,278
743,117,2,9
743,116,2,14
154,150,2,14
123,135,1,29
100,142,5,26
146,127,7,38
123,134,1,4
146,126,3,17
123,133,2,8
100,140,6,29
123,131,1,5
146,120,2,11
115,106,2,8
851,125,2,13
131,156,1,5
131,155,4,20
720,119,1,7
131,153,8,39
100,139,5,38
720,117,1,6
131,150,1,4
154,142,13,56
100,136,7,36
123,127,3,17
743,105,2,13
100,134,2,8
146,119,10,57
123,126,2,9
100,133,1,5
146,118,1,18
123,125,6,29
146,117,1,5
100,131,3,16
123,120,2,12
154,139,33,197
131,146,7,48
154,137,1,4
154,136,2,10
131,142,5,28
100,129,2,16
131,141,6,26
100,128,2,11
720,106,1,7
131,140,1,8
100,127,2,13
100,126,3,19
100,125,2,13
100,123,1,15
100,122,1,5
100,121,1,5
100,120,4,27
131,139,5,34
131,138,2,13
154,129,6,33
131,136,2,9
154,127,1,6
131,134,2,10
154,126,3,20
100,119,4,23
154,124,7,45
131,130,1,4
100,117,1,4
154,121,11,60
154,120,9,49
123,106,3,14
100,113,1,9
131,129,15,69
131,127,3,16
154,119,3,24
131,126,1,4
154,118,1,9
131,125,1,5
154,117,2,12
154,116,2,23
131,120,47,293
100,107,1,6
100,106,1,5
100,105,6,49
100,104,2,16
100,101,1,5
131,119,26,164
131,118,6,35
131,117,20,107
131,116,2,8
154,106,3,22
154,105,2,8
131,112,1,10
739,142,1,5
131,107,9,50
131,106,7,43
131,104,1,4
119,158,5,33
119,156,4,19
119,155,24,158
119,154,1,4
119,153,10,58
739,131,1,5
816,123,1,5
119,148,1,8
119,146,91,530
1937,129,1,10
119,142,7,39
119,141,9,57
119,140,3,24
824,142,1,4
119,139,18,112
119,138,11,65
119,137,1,5
119,136,4,20
119,133,2,14
1,135,1,4
119,132,1,4
119,131,234,1315
119,130,5,36
127,158,5,27
127,156,1,9
127,155,22,128
127,153,8,61
127,150,3,27
119,129,48,264
119,127,25,152
119,126,1,7
119,124,1,4
119,123,1,5
119,120,137,813
855,142,1,9
127,148,1,4
127,147,1,4
127,146,35,203
104,150,19,137
127,142,1,4
127,141,3,19
119,118,9,46
119,117,46,240
1,119,1,5
119,116,8,43
732,155,9,49
119,110,1,9
732,153,1,4
824,119,1,8
732,150,2,12
127,139,3,12
127,138,31,169
104,140,2,10
127,131,9,57
127,130,1,6
119,107,9,41
119,106,12,66
119,105,3,17
119,104,3,17
732,146,3,14
158,146,7,48
127,129,2,8
104,135,10,89
127,126,3,30
127,125,1,7
127,123,1,4
127,121,2,13
127,120,7,41
732,138,2,15
135,148,5,28
112,153,1,6
158,138,4,20
112,152,2,9
104,129,2,10
158,131,1,8
127,119,18,112
127,118,3,15
127,117,5,29
732,127,13,67
112,148,1,5
112,147,1,5
112,145,2,11
158,127,1,6
104,119,1,7
104,116,1,7
127,107,1,4
127,106,4,22
732,119,4,23
732,117,2,12
112,137,2,14
135,129,1,5
158,119,4,46
135,126,1,4
104,106,1,7
104,105,2,8
120,156,3,21
120,155,2,8
120,154,5,32
120,153,28,135
120,152,1,4
120,151,2,8
120,150,2,10
732,106,2,12
112,125,3,14
112,124,1,4
112,122,1,9
112,121,1,6
120,148,20,124
120,147,1,8
120,146,2,17
120,142,2,11
120,141,19,125
120,140,11,67
112,117,1,4
135,107,2,10
135,106,1,4
112,113,14,85
135,104,4,46
120,139,15,95
120,138,2,8
120,137,1,4
120,136,5,26
120,135,1,4
120,131,52,292
120,130,1,5
112,101,9,46
151,144,2,10
120,129,87,553
151,141,3,13
120,126,4,18
120,122,1,5
120,121,7,64
151,138,1,9
151,136,4,18
151,133,7,40
120,119,31,186
151,131,1,5
120,118,15,101
120,117,28,144
120,116,9,52
120,113,1,5
151,127,1,5
151,126,2,10
151,125,3,13
151,123,1,4
120,107,23,111
120,106,8,43
120,105,16,100
151,119,1,4
736,158,1,8
151,112,2,8
151,107,1,4
813,142,1,5
736,146,10,68
859,120,1,11
139,156,1,4
139,155,8,54
139,154,40,240
139,153,2,8
139,152,3,16
139,150,1,4
736,138,1,6
736,136,1,4
116,156,3,20
139,148,2,9
139,147,6,26
736,131,1,7
139,146,7,37
116,153,4,26
139,144,1,4
116,150,40,318
139,142,30,153
139,141,4,24
116,148,1,8
139,136,4,19
736,120,1,7
139,134,1,5
116,141,5,26
139,133,1,4
139,131,28,150
139,130,3,17
147,152,10,57
139,129,28,168
139,127,4,18
139,126,46,240
139,125,5,20
139,124,3,16
116,131,3,13
139,123,1,6
116,130,3,28
139,121,20,137
139,120,67,397
721,147,1,15
721,140,8,41
147,148,80,465
124,154,4,31
124,152,2,18
116,129,2,11
147,141,1,6
147,140,5,30
139,119,23,122
116,126,2,18
139,118,58,344
139,117,21,113
139,116,1,6
139,113,2,15
139,111,1,7
139,110,3,16
721,136,1,6
101,152,1,4
147,137,20,128
124,142,20,118
147,131,1,8
116,119,1,5
116,118,1,5
139,107,6,37
139,106,3,22
139,105,4,25
139,101,1,4
155,158,3,19
200,156,2,14
200,154,1,4
200,153,3,16
200,152,2,10
101,148,86,530
155,153,8,46
200,151,3,14
101,147,19,142
200,150,22,159
155,151,1,5
124,139,3,15
155,150,1,5
101,145,3,20
124,138,1,4
721,122,2,14
147,129,35,203
147,128,9,52
101,141,1,7
124,134,2,10
101,140,1,8
1942,117,1,8
147,126,2,17
147,125,1,5
147,122,1,4
147,121,49,275
147,120,9,58
116,107,2,14
116,106,1,5
116,105,2,16
116,104,5,60
1000,158,1,4
200,147,1,4
155,148,1,5
155,146,26,139
200,144,4,23
132,152,1,7
721,117,1,6
200,142,28,152
132,150,5,31
155,142,1,6
101,136,1,5
155,141,2,15
147,119,2,11
147,117,7,45
147,113,9,55
124,120,3,23
147,112,1,6
200,139,4,18
1000,146,11,56
155,138,5,21
200,136,9,47
200,135,1,14
155,136,5,22
200,134,3,16
155,134,1,4
101,129,3,13
132,141,4,27
