origState,destState,familycnt,personcnt
117,151,2,10
117,150,8,74
121,122,3,30
715,139,4,23
121,120,1,12
715,136,5,34
107,105,1,7
124,154,1,6
670,148,4,18
124,152,11,59
117,148,15,102
117,147,15,100
670,142,12,54
121,119,10,59
117,145,1,7
121,118,98,598
117,144,1,6
121,117,83,484
117,142,12,77
117,141,2,9
117,140,1,4
121,113,1,10
715,129,3,16
121,110,1,5
715,128,1,4
715,126,1,16
131,152,1,5
156,136,1,4
670,139,21,102
670,136,11,55
124,142,20,130
117,139,38,255
117,137,1,5
121,109,1,6
117,136,14,88
117,134,2,11
117,133,2,12
121,105,15,104
121,101,1,7
715,119,1,7
715,117,2,8
131,147,1,16
131,142,1,5
124,139,15,87
124,136,1,4
670,129,18,97
670,126,8,47
670,124,4,17
117,129,128,814
117,128,2,11
117,126,6,31
117,125,4,26
117,124,1,7
117,123,2,13
117,121,28,178
117,120,4,29
131,139,1,4
131,136,1,7
124,129,1,7
670,119,1,7
670,118,8,39
670,117,10,46
124,121,1,12
117,119,86,539
670,113,1,6
117,118,46,299
117,113,1,5
117,110,1,4
131,126,1,14
156,109,1,4
131,121,1,14
124,118,4,19
124,117,5,28
670,105,1,4
124,111,2,9
124,110,1,4
117,107,2,9
117,105,12,88
134,155,1,8
134,153,1,5
131,118,3,17
124,101,1,5
134,147,2,8
1001,113,1,4
134,142,19,103
141,147,2,19
141,142,1,7
134,139,9,50
134,136,21,131
134,130,1,5
732,119,1,4
732,118,1,6
732,117,2,9
141,139,1,8
134,129,1,4
134,125,1,5
137,154,5,34
137,152,28,197
134,119,1,4
134,118,3,16
134,117,4,28
102,128,1,4
134,111,1,4
134,110,1,5
144,155,2,10
137,148,2,15
137,147,67,404
141,119,1,7
141,118,1,7
137,145,21,133
137,143,1,8
105,152,1,7
134,109,2,8
151,155,6,36
151,154,1,4
151,152,3,22
144,148,1,6
144,142,3,22
105,148,29,187
141,106,1,6
137,133,1,8
105,147,15,125
141,105,1,17
907,125,1,5
137,130,1,4
742,123,1,4
105,142,1,6
102,105,1,6
151,142,1,4
151,141,1,5
144,136,4,17
112,148,1,4
112,147,1,4
112,145,2,16
137,129,25,128
137,128,10,64
600,158,1,4
105,137,4,39
137,122,2,9
600,154,1,6
137,121,29,199
137,120,1,4
600,151,12,65
151,139,4,20
151,136,38,207
151,133,11,55
151,130,1,5
144,125,11,59
112,137,3,18
144,120,1,5
137,119,5,47
137,118,25,149
137,117,7,49
105,129,32,185
105,128,4,25
137,113,87,544
137,112,1,6
600,142,2,10
600,141,1,7
105,122,4,20
105,121,7,41
151,129,1,4
147,154,1,7
147,153,1,4
151,126,6,40
151,125,11,54
147,152,29,177
200,155,10,67
200,154,3,13
151,123,2,13
200,153,4,39
200,152,3,16
200,150,1,5
144,119,3,17
144,117,3,18
720,151,2,8
112,129,2,12
137,109,1,5
600,139,2,9
600,138,1,5
137,105,8,50
105,117,3,27
600,136,46,277
137,101,18,123
154,152,261,1773
105,113,1,6
147,148,30,182
600,131,1,7
151,119,2,10
200,149,1,5
200,148,2,8
147,145,2,13
200,147,1,9
151,117,6,42
147,142,5,26
200,145,3,12
200,144,1,4
147,141,1,10
147,140,1,9
200,142,21,144
144,109,3,19
720,142,1,9
112,113,19,138
600,129,2,11
154,145,1,7
600,127,3,22
600,126,22,143
600,125,7,35
154,142,3,21
600,124,1,4
105,104,1,7
600,123,13,81
147,139,5,28
600,122,4,19
105,102,4,23
122,152,1,7
147,137,38,227
105,101,6,46
151,109,2,17
147,136,1,9
200,139,12,64
200,136,15,103
720,139,2,11
200,134,5,30
200,133,2,10
147,130,1,6
720,136,6,29
720,134,2,13
112,106,1,4
154,139,25,151
154,137,1,6
112,101,7,40
600,119,5,45
154,136,2,14
600,118,3,21
600,117,16,85
600,116,1,4
122,148,16,108
122,145,1,10
147,129,227,1340
147,128,107,658
122,142,1,7
147,126,1,10
200,129,5,21
200,128,1,4
147,124,1,5
200,126,3,18
147,122,5,27
200,125,6,40
147,121,98,586
200,124,3,18
200,123,2,10
200,121,2,17
720,125,2,10
720,124,3,12
720,121,1,4
154,129,7,44
122,139,1,4
154,125,2,13
600,106,2,15
122,137,2,31
122,136,1,4
154,121,5,27
147,119,5,23
147,118,25,177
147,117,65,409
200,119,8,56
