origState,destState,familycnt,personcnt
125,134,1,4
142,117,1,13
117,137,6,37
109,139,23,129
117,136,2,11
125,133,14,81
630,154,1,12
134,118,2,9
109,136,72,449
142,110,6,34
109,133,4,28
118,117,2,9
134,110,1,4
140,147,1,4
124,147,3,26
141,129,1,6
124,142,19,123
125,128,1,4
133,125,26,156
141,121,1,8
125,126,2,9
117,129,3,17
142,109,8,53
133,123,9,54
117,128,1,5
142,107,1,7
134,109,2,14
109,129,1,5
125,123,14,89
117,125,2,9
117,124,1,9
109,125,16,125
142,101,1,4
117,121,13,72
118,109,1,7
140,137,1,6
123,153,1,5
123,151,3,19
124,139,38,245
124,137,2,19
107,152,1,6
124,134,1,7
133,117,1,4
133,113,1,4
117,118,3,17
125,113,1,5
109,117,2,17
117,113,2,11
109,113,1,6
824,142,1,9
123,142,1,4
107,147,1,4
124,121,14,87
125,109,17,105
122,152,1,4
600,151,6,38
123,139,3,24
2,134,1,6
123,137,1,9
123,136,2,10
123,133,13,76
123,131,1,5
140,113,2,8
124,118,2,25
124,117,1,6
124,111,4,20
124,110,3,14
122,147,1,8
130,142,1,7
600,142,3,29
877,148,1,5
123,127,1,6
123,125,20,119
131,122,1,4
107,121,1,4
116,105,1,7
121,154,3,18
121,152,91,672
600,139,4,21
113,152,8,57
122,137,2,17
600,137,2,19
600,136,16,91
122,135,1,8
600,133,2,13
106,136,1,4
123,118,2,9
877,135,3,17
121,148,1,4
121,147,114,749
113,148,1,4
121,145,10,83
113,147,43,261
113,145,47,295
121,142,8,63
122,129,1,10
105,145,1,5
113,142,1,7
600,126,1,4
113,140,2,11
600,125,2,10
106,129,1,6
600,123,4,35
600,122,3,17
877,122,1,4
121,139,48,315
121,137,28,204
113,139,2,29
113,137,27,194
113,136,2,8
122,113,2,13
112,145,1,8
121,129,41,319
121,128,2,10
822,127,2,13
113,129,2,11
113,128,20,127
121,124,10,68
121,122,2,11
121,120,1,4
122,109,1,9
743,139,1,4
113,122,13,81
113,121,8,47
122,106,1,4
122,101,1,4
111,152,1,5
121,119,2,16
121,118,94,632
121,117,37,242
113,118,2,16
113,117,6,34
121,113,2,17
742,142,1,4
121,110,2,12
743,122,1,4
120,121,2,16
121,109,1,10
112,122,1,6
121,105,1,6
113,107,1,4
742,134,1,9
113,105,1,4
121,101,8,57
113,101,19,128
110,154,1,17
110,153,1,4
112,113,4,23
670,154,1,4
813,110,1,4
200,154,2,14
200,152,4,22
110,142,1,4
732,155,1,4
111,124,1,8
148,147,2,13
110,139,6,28
200,147,1,10
101,152,2,12
110,136,5,34
200,145,3,27
200,144,3,20
110,134,3,15
200,142,3,23
865,136,1,5
147,152,47,302
139,154,8,46
139,152,33,232
139,151,3,17
670,139,1,4
101,148,1,8
101,147,17,95
101,145,13,88
200,139,4,26
200,137,1,12
200,136,1,4
200,134,8,54
110,124,5,27
110,121,1,4
147,145,19,138
139,147,1,5
139,145,4,21
139,142,56,370
139,141,2,16
100,152,5,21
100,151,1,9
148,121,4,33
101,137,11,74
154,152,143,998
154,151,1,6
200,125,8,60
200,124,1,17
155,136,1,6
200,121,3,14
147,139,10,65
147,137,64,433
139,137,8,41
139,136,7,47
139,134,1,6
139,133,1,6
100,147,1,7
100,142,4,32
101,128,1,4
154,147,1,5
200,118,1,7
802,122,1,4
101,121,2,14
154,142,10,56
147,129,16,108
147,128,8,51
147,124,3,16
139,125,4,32
147,122,3,16
139,124,17,105
147,121,88,570
100,139,2,8
139,123,3,19
139,121,20,141
100,136,3,20
139,120,2,8
100,133,1,9
145,154,1,9
154,139,34,200
145,152,6,64
137,154,3,26
154,137,3,18
154,136,1,5
137,152,47,334
200,109,2,11
154,134,2,11
101,113,19,112
129,152,5,33
147,118,22,111
147,117,12,80
139,119,1,8
139,118,35,234
139,117,7,50
147,113,19,115
147,112,1,5
139,113,1,9
139,110,3,22
145,147,89,580
153,144,1,5
100,121,1,8
101,109,1,4
137,147,250,1617
145,143,3,20
137,145,62,367
145,142,2,14
129,147,8,73
154,125,1,7
137,142,4,24
154,124,4,19
138,129,3,12
154,121,4,29
147,109,1,8
139,109,7,45
147,105,7,39
152,154,139,996
139,105,1,4
147,101,39,241
144,154,1,14
152,151,1,9
100,119,1,4
144,153,1,5
100,118,2,12
100,117,1,4
136,155,1,6
136,154,1,5
136,153,1,4
145,139,21,145
153,136,2,15
136,152,1,6
145,137,47,337
100,113,1,5
136,151,33,224
137,139,39,286
145,136,1,5
145,134,1,5
100,110,1,4
154,119,1,7
129,139,1,6
129,137,4,27
137,130,1,7
154,110,1,8
152,147,155,1046
720,154,1,6
152,145,14,108
152,142,27,174
100,109,1,4
144,142,1,5
128,147,3,21
136,144,5,44
145,128,26,167
128,145,7,50
136,142,30,229
153,123,1,4
137,129,7,54
145,125,1,4
137,128,5,38
145,122,12,84
129,128,1,5
137,125,1,4
