origState,destState,familycnt,personcnt
117,151,6,36
121,122,1,6
715,139,1,7
121,120,9,48
156,141,1,4
124,155,3,15
124,154,6,31
670,148,5,30
670,146,1,7
124,152,4,24
670,145,1,6
1919,119,1,6
117,148,5,29
117,147,17,128
153,106,1,8
670,142,7,37
117,146,1,5
121,119,2,10
117,145,1,8
121,118,61,364
121,117,46,286
121,116,1,4
117,142,19,103
117,141,14,101
121,113,1,5
117,140,3,15
131,158,1,5
884,106,1,4
715,125,1,7
131,156,1,7
131,153,1,4
715,122,1,4
131,152,2,12
131,151,1,5
131,150,4,24
670,139,11,59
670,136,12,58
124,142,13,73
670,134,2,12
117,139,38,235
117,137,4,19
670,131,1,5
117,136,15,89
121,107,1,9
117,134,5,34
121,106,3,17
117,133,3,12
121,105,5,28
117,132,2,10
117,131,25,140
117,130,1,4
121,101,1,8
1929,147,1,4
715,119,2,9
715,118,2,10
131,142,1,5
131,141,3,14
124,139,5,30
124,136,3,12
124,135,1,4
670,129,8,39
670,127,11,53
670,126,8,41
117,129,152,871
117,128,1,8
670,122,1,5
117,127,37,209
670,121,2,10
117,126,23,129
117,125,4,19
117,124,2,10
117,123,3,20
117,121,16,89
117,120,81,496
715,109,1,5
131,139,3,22
131,136,1,4
732,155,11,61
156,119,1,13
131,130,1,5
124,128,1,6
124,127,1,5
670,119,7,48
670,118,5,28
670,117,15,80
124,122,1,6
124,121,4,22
124,120,1,4
117,119,188,1068
117,118,78,452
117,116,1,6
117,113,1,10
117,110,3,16
823,134,1,9
131,129,8,51
127,155,27,157
131,127,1,7
131,126,1,6
127,153,3,20
156,107,1,4
156,106,2,10
131,121,1,12
131,120,5,32
124,118,2,18
124,117,14,78
124,111,1,9
117,109,3,14
124,110,4,20
117,107,3,15
117,106,21,121
117,105,5,27
117,101,3,18
134,152,2,11
134,150,2,16
131,119,14,83
732,138,1,5
131,118,2,9
127,144,1,7
131,117,4,26
127,142,3,26
127,141,1,7
124,106,1,4
141,153,14,76
141,150,1,4
134,142,12,72
134,141,1,5
127,139,5,30
127,138,1,4
127,136,7,37
131,109,1,4
131,107,4,26
127,134,1,7
732,127,10,71
131,106,1,4
127,131,1,10
141,148,1,8
141,147,1,10
134,139,5,23
134,136,9,46
102,148,2,10
127,129,5,37
127,126,5,25
732,119,2,13
127,125,1,4
732,117,1,5
127,121,1,5
141,139,1,6
141,136,1,5
134,129,4,16
742,150,8,49
134,125,1,6
134,124,1,4
703,155,3,12
127,119,6,32
127,118,3,21
127,117,8,42
141,129,2,15
137,154,2,14
141,126,3,17
137,152,14,90
137,150,1,6
141,122,1,10
134,119,1,4
134,118,1,4
134,117,6,35
102,129,1,6
1868,142,1,5
134,110,3,16
127,106,2,9
1921,142,1,6
127,105,1,4
137,148,1,8
137,147,39,237
141,119,2,14
137,145,19,111
141,117,3,25
141,116,7,38
137,140,2,12
105,152,2,21
742,131,2,17
134,106,1,4
102,119,2,16
151,155,6,32
703,136,1,6
151,152,1,5
703,131,1,7
742,129,1,5
742,127,1,11
105,148,72,458
141,106,12,76
105,147,16,109
141,105,1,7
137,130,1,5
105,142,2,9
105,141,2,15
742,120,1,4
105,140,4,26
703,127,2,12
102,105,6,56
144,136,3,14
144,134,2,8
112,148,1,8
144,133,1,4
112,145,2,12
137,129,2,14
137,128,2,22
112,142,1,4
742,119,1,4
105,139,2,19
742,117,3,15
137,124,1,8
105,137,1,6
600,155,12,67
706,155,2,9
137,121,10,67
600,153,1,6
137,120,2,10
600,151,17,92
600,150,1,5
151,139,1,4
703,119,1,7
151,136,9,41
151,133,8,42
151,131,3,18
