origState,destState,familycnt,personcnt
107,128,2,20
107,123,2,8
107,120,20,112
743,155,2,14
934,120,1,6
107,119,4,16
107,118,1,4
107,117,3,22
107,116,1,4
107,113,1,8
146,158,15,81
743,142,2,11
146,155,7,33
743,140,1,5
712,127,1,4
146,154,1,6
712,121,1,4
138,129,2,9
138,127,9,47
107,106,5,30
107,104,5,32
743,136,2,10
720,142,1,4
123,155,2,11
712,119,1,4
123,153,2,11
743,131,1,6
146,141,2,11
138,119,2,9
138,118,1,11
720,134,1,7
100,155,5,27
146,139,1,6
146,138,2,13
100,152,2,9
743,122,1,7
146,136,1,4
123,142,2,8
743,120,1,5
123,140,1,6
146,131,3,14
138,106,1,4
720,129,1,10
720,126,1,5
154,153,1,4
743,118,1,5
100,147,3,21
720,125,3,19
154,152,35,221
100,146,2,10
743,116,2,17
146,129,1,4
100,142,4,34
720,120,3,18
146,127,9,55
146,126,2,10
123,133,8,42
100,140,18,107
123,131,1,6
146,120,2,15
131,156,2,10
154,148,2,12
131,155,5,30
154,147,2,16
131,154,1,8
154,146,1,7
131,153,10,55
100,139,5,24
100,138,3,17
131,150,1,4
100,137,1,6
154,142,10,56
100,136,4,26
154,141,2,20
743,106,1,6
123,127,2,11
743,105,1,6
100,134,1,5
146,119,13,75
100,133,1,6
146,118,3,13
123,125,7,37
146,117,3,14
100,131,2,15
154,139,22,120
131,146,6,34
154,138,1,7
154,137,2,9
720,109,1,9
154,136,1,4
131,142,1,7
100,129,8,43
720,107,1,5
131,141,5,31
100,128,1,6
154,132,1,6
100,126,3,15
154,131,3,15
100,125,2,12
100,123,1,4
100,122,1,7
100,121,2,12
100,120,5,33
131,139,5,23
154,129,5,34
131,136,1,10
154,127,2,16
131,132,1,12
100,119,5,23
154,124,3,16
100,118,1,18
131,130,2,11
100,117,3,13
154,121,10,45
154,120,22,138
123,106,1,6
100,113,2,8
100,112,2,13
131,129,10,60
131,127,3,20
131,126,2,11
154,119,6,35
154,118,4,21
154,117,1,4
154,116,3,28
131,122,2,13
131,120,90,568
100,107,1,4
100,105,1,5
100,104,1,11
131,119,37,206
131,118,8,38
131,117,8,48
131,116,2,13
154,106,1,5
154,105,4,26
131,109,1,7
131,107,7,35
131,106,2,12
