origState,destState,familycnt,personcnt
117,151,1,5
121,122,1,4
715,139,3,20
121,120,19,111
715,136,2,9
107,106,1,12
1926,126,1,4
107,105,1,8
670,148,6,25
124,154,9,52
124,152,12,52
117,148,12,71
153,107,1,6
117,147,19,116
153,106,1,5
670,142,19,94
670,141,1,5
117,146,2,11
121,119,6,29
121,118,50,292
117,144,1,5
121,117,38,208
117,142,9,58
117,141,3,30
117,140,2,9
121,113,5,29
715,128,1,4
715,126,1,6
131,155,3,16
131,150,1,5
124,147,1,4
124,145,1,4
670,139,11,58
670,137,1,4
670,136,12,55
124,142,21,110
124,141,1,4
117,139,34,204
670,134,5,23
670,131,5,30
117,136,13,68
117,133,1,5
121,105,30,193
117,132,1,4
117,131,50,278
121,101,2,9
715,117,3,19
131,146,1,10
131,141,2,14
124,139,4,24
124,136,3,13
670,129,9,44
124,134,1,4
670,127,25,141
670,126,12,71
124,131,1,4
670,124,1,6
117,129,322,1900
117,128,5,38
117,127,30,154
670,121,1,7
117,126,20,107
1,129,1,5
670,120,3,13
117,125,4,25
117,124,2,13
117,122,1,4
117,121,18,97
117,120,183,1040
131,139,3,17
732,155,19,97
156,119,1,4
156,117,1,4
124,129,1,11
124,125,2,8
670,119,9,48
670,118,4,21
124,123,1,4
670,117,27,127
894,123,1,5
124,121,1,5
117,119,266,1520
117,118,83,460
117,116,1,4
117,113,3,19
117,111,1,4
127,158,1,4
131,129,23,158
127,155,23,137
127,154,1,4
127,153,1,7
127,150,1,9
131,120,11,79
124,119,5,29
124,118,2,13
124,117,9,56
124,113,1,4
670,106,1,4
124,111,2,10
670,105,1,4
117,109,2,14
124,110,5,33
117,107,4,22
117,106,13,78
117,105,30,179
134,155,2,9
134,152,1,6
117,101,4,19
134,150,1,5
127,146,2,13
131,119,15,97
131,118,5,28
131,117,8,43
131,116,1,5
127,142,2,15
127,141,2,11
124,106,1,7
141,155,1,7
141,153,18,104
141,152,1,4
141,150,1,10
134,147,1,4
134,144,1,5
134,142,15,79
127,139,3,34
127,138,2,12
732,129,1,4
127,136,4,20
732,127,24,151
131,107,1,4
131,106,2,17
131,105,1,8
127,131,2,10
865,141,1,5
134,136,17,84
134,131,1,4
127,129,9,52
127,126,4,22
732,119,7,35
732,117,6,29
127,123,2,16
127,121,1,5
127,120,3,17
141,139,1,4
742,155,2,10
141,132,1,9
742,150,4,20
134,127,1,4
134,126,1,4
134,125,1,5
134,123,1,6
830,101,1,5
703,155,2,12
134,120,2,11
127,119,28,167
127,118,7,57
127,117,10,58
141,129,5,27
858,117,1,4
137,154,2,12
141,126,1,4
141,125,1,6
137,152,30,184
742,144,1,4
137,150,2,18
141,121,2,13
134,119,1,5
134,117,6,30
102,129,1,4
134,110,1,7
127,106,1,4
127,105,1,9
137,148,8,34
137,147,32,186
141,119,5,24
137,145,22,127
141,118,1,7
141,117,3,30
141,116,3,19
703,139,1,6
151,155,5,28
151,152,1,5
144,142,1,4
137,139,1,9
742,129,2,10
141,109,1,4
742,127,7,37
105,148,65,389
742,126,2,10
105,147,26,165
141,106,29,180
141,105,2,11
137,130,1,5
742,120,1,7
105,141,2,12
105,140,7,34
703,127,1,5
703,126,1,6
102,105,3,26
151,141,1,5
144,136,1,6
112,148,3,20
137,129,13,80
137,128,3,13
742,119,7,39
742,118,2,10
600,158,3,18
742,117,17,87
1960,117,1,4
105,136,1,4
600,155,11,66
706,155,3,13
137,121,8,39
105,134,1,11
137,120,3,15
600,151,15,83
1949,137,1,4
151,139,1,8
151,136,10,53
151,134,1,9
151,133,7,35
151,131,1,4
144,127,1,8
144,125,8,41
144,123,1,5
112,137,2,14
144,122,1,7
144,120,1,4
137,119,5,23
137,118,12,78
137,117,3,12
105,129,46,281
105,128,6,32
137,113,18,117
137,112,2,11
600,144,4,21
600,142,4,38
600,141,2,13
105,122,12,57
105,121,2,13
105,120,2,8
151,127,3,15
200,156,1,9
151,125,11,72
147,152,10,64
200,155,7,45
151,124,1,4
200,154,1,7
147,150,1,9
151,123,1,4
200,152,1,6
200,151,1,4
200,150,48,376
144,117,1,6
720,150,2,18
112,126,1,5
112,125,1,10
112,122,3,33
600,139,4,17
137,106,1,6
112,121,1,11
137,105,8,57
105,118,2,19
105,117,5,23
600,136,18,95
154,153,1,6
600,135,1,5
137,101,3,20
154,152,90,619
600,134,2,13
600,133,8,42
105,113,6,26
600,131,3,14
147,148,54,346
600,130,2,8
151,119,9,79
147,145,4,19
151,117,10,45
200,145,2,9
147,141,2,10
147,140,1,4
200,142,35,177
144,109,3,16
720,142,4,19
144,106,1,5
112,113,14,98
600,129,7,44
600,127,15,90
600,126,98,550
706,126,1,4
105,106,1,9
600,125,16,102
600,124,1,6
154,142,6,38
105,104,1,9
600,123,23,120
122,155,3,15
600,122,5,28
147,139,7,33
105,102,4,35
600,121,3,13
105,101,4,29
147,137,35,215
151,109,1,6
147,136,1,4
200,139,14,74
200,136,12,73
147,131,4,24
200,134,11,63
200,133,2,10
720,136,5,23
200,131,3,16
720,131,1,4
154,139,40,208
154,137,2,19
112,101,13,87
600,119,16,98
600,118,1,7
154,136,1,10
600,117,13,98
706,117,1,6
122,148,48,291
122,147,1,4
147,129,56,333
147,128,23,114
122,142,1,5
200,129,3,22
147,124,1,7
200,127,3,18
200,126,8,52
147,122,2,18
200,125,9,46
200,124,1,5
147,121,85,498
200,123,1,7
147,120,6,37
200,122,1,4
200,121,2,11
720,124,1,4
200,120,4,26
720,121,1,4
154,129,13,84
600,109,4,25
154,127,4,22
600,107,2,9
154,124,9,52
600,106,5,25
706,105,1,6
154,121,14,70
154,120,4,36
147,119,2,10
122,134,1,4
147,118,6,31
147,117,26,164
200,119,8,50
200,118,4,17
200,117,17,85
147,113,16,91
200,116,4,33
720,119,1,4
147,112,1,6
200,113,2,9
200,111,1,4
200,110,2,12
720,111,1,7
154,119,11,79
154,118,7,50
154,117,7,53
122,129,3,19
118,155,10,63
122,128,10,61
118,154,2,10
122,126,1,5
118,153,2,11
118,152,1,10
122,124,1,5
118,150,1,12
147,107,6,26
122,121,1,4
147,106,1,8
147,105,77,433
200,106,3,15
720,109,1,4
147,102,2,9
200,105,2,16
147,101,33,204
125,155,3,13
125,151,6,29
118,148,7,40
154,106,1,6
118,147,5,33
118,146,1,5
122,119,1,4
122,118,1,6
122,117,5,24
154,101,2,10
118,142,7,42
118,141,2,10
122,113,3,21
132,155,1,4
132,153,1,5
132,150,8,74
125,147,2,10
125,144,8,38
125,142,3,17
118,139,81,429
118,137,3,21
