origState,destState,familycnt,personcnt
121,124,1,4
117,151,1,7
121,123,1,4
121,122,2,17
715,139,11,53
121,120,3,24
715,136,3,16
715,130,1,4
156,142,1,5
124,154,3,18
670,148,1,4
124,153,1,6
124,152,5,33
117,148,8,60
117,147,24,182
670,142,17,78
121,119,12,75
117,145,2,8
121,118,116,728
121,117,103,569
117,142,12,75
117,141,3,22
117,140,1,8
121,110,1,4
131,155,1,4
124,147,3,21
670,139,35,190
670,137,1,5
670,136,7,48
124,142,15,104
117,139,25,138
117,137,3,16
117,136,2,9
117,134,1,8
121,105,25,195
117,131,1,5
121,101,5,37
715,118,1,4
715,117,2,9
124,139,27,134
124,137,1,6
670,129,13,66
670,126,2,11
670,124,2,8
117,129,111,655
117,128,4,25
117,126,1,5
117,123,2,10
117,122,1,4
117,121,24,138
131,139,1,6
732,155,1,5
124,129,3,17
124,128,1,5
670,118,12,66
670,117,4,28
124,121,3,17
124,120,1,4
117,119,86,524
117,118,56,350
117,113,1,6
117,112,1,7
732,147,1,8
131,121,1,4
124,118,12,74
124,117,6,33
124,113,1,4
124,111,8,37
124,110,1,5
830,136,1,4
117,107,1,5
117,105,21,162
134,155,2,18
117,101,1,5
131,117,1,8
141,152,1,5
134,147,1,4
134,142,24,132
127,139,1,5
127,136,1,5
127,133,1,8
141,147,1,4
141,142,1,4
134,139,28,164
134,136,11,64
102,147,2,12
134,130,1,4
127,126,1,7
732,117,1,8
141,139,1,8
141,137,1,5
134,129,1,4
134,126,10,61
134,125,1,4
134,124,1,4
134,123,1,6
134,121,1,5
127,117,2,8
137,157,1,7
141,129,1,13
141,128,1,5
137,154,5,26
137,152,30,190
134,119,1,5
134,118,8,42
134,117,13,73
872,125,1,4
134,110,1,6
144,155,1,6
144,151,1,4
137,148,1,8
137,147,98,602
137,145,22,119
141,117,1,6
742,134,1,5
141,113,1,5
742,133,1,5
134,109,2,8
151,155,5,27
151,152,2,28
144,142,4,34
137,139,1,4
137,136,2,15
105,148,21,144
105,147,10,63
137,131,1,6
141,101,2,12
151,144,1,7
151,142,4,22
102,105,1,4
144,136,1,4
112,145,3,20
137,129,28,171
137,128,22,132
137,126,1,8
105,139,2,11
600,158,1,5
137,124,2,10
105,137,3,22
137,122,2,19
600,155,9,43
137,121,30,165
600,151,20,116
151,139,13,84
151,136,53,306
151,133,8,58
144,125,14,69
137,119,1,7
137,118,45,298
137,117,14,98
105,129,30,188
105,128,5,31
600,147,1,5
137,113,74,471
706,147,1,7
600,142,8,44
105,122,6,40
105,121,4,25
151,126,10,50
151,125,9,55
147,152,28,178
200,155,4,22
200,153,1,4
151,123,1,8
147,150,1,5
200,152,2,11
720,155,1,8
200,150,2,14
144,117,2,11
112,128,1,5
600,139,10,56
600,138,1,7
706,139,1,4
137,105,7,46
105,118,2,11
105,117,6,37
600,136,60,379
600,134,1,10
137,101,35,204
154,152,219,1555
154,151,1,4
600,133,2,8
105,113,3,17
147,148,56,349
600,131,3,14
200,149,1,4
151,119,2,11
151,118,5,26
147,145,4,22
200,148,1,11
151,117,6,33
200,147,4,27
200,145,2,12
147,141,3,24
200,144,1,10
720,147,2,16
147,140,9,64
200,142,10,63
720,144,1,6
144,109,4,23
720,142,7,35
112,113,20,97
154,147,1,6
600,129,1,4
600,126,23,148
600,125,2,8
154,142,10,60
600,124,1,4
600,123,12,62
122,155,1,4
147,139,8,48
600,122,4,22
105,102,3,17
600,121,2,8
147,137,48,347
105,101,9,70
151,109,1,6
200,139,7,48
807,155,1,4
147,134,1,7
200,137,1,5
200,136,11,61
200,134,8,66
200,133,1,4
147,130,1,4
720,136,12,64
151,101,1,4
154,139,16,89
154,137,2,10
112,101,7,45
600,119,10,48
154,136,1,7
600,118,5,30
600,117,54,347
154,134,1,4
122,148,23,135
147,129,191,1115
147,128,120,720
147,126,2,8
200,129,7,33
200,126,5,34
147,122,1,15
200,125,3,24
147,121,110,704
200,124,1,4
147,120,1,6
200,123,2,16
720,126,1,5
720,125,2,10
200,121,2,20
720,124,1,6
200,120,1,7
720,123,1,5
720,121,1,6
154,129,10,69
154,128,1,5
600,109,1,5
600,106,1,4
154,124,2,17
154,123,1,6
154,121,7,42
147,119,6,37
147,118,39,221
147,117,96,625
200,118,3,16
200,117,13,77
147,113,22,127
720,118,3,15
720,117,4,19
147,110,1,7
720,110,2,9
154,119,6,48
154,118,6,57
154,117,7,50
122,129,1,7
118,155,3,17
122,128,9,46
118,154,7,47
118,153,3,12
118,152,6,54
147,109,1,4
118,151,1,5
118,150,2,10
147,107,1,5
200,109,1,4
147,105,127,746
147,104,1,5
720,109,1,10
147,101,100,660
200,101,1,6
125,155,2,12
125,153,1,4
125,151,7,40
125,150,1,8
118,148,3,15
118,147,13,69
118,145,1,5
122,118,2,9
118,142,17,95
154,101,1,4
122,113,1,4
122,110,1,4
125,144,12,69
125,142,5,24
118,139,76,491
118,137,12,80
118,136,2,11
118,134,1,8
122,101,5,24
125,139,11,54
125,137,1,11
100,152,1,7
125,136,25,130
125,133,22,133
118,129,102,623
118,128,2,15
118,126,5,34
118,124,1,8
118,122,2,8
118,121,48,337
118,120,2,12
100,147,4,29
100,145,1,4
125,129,1,22
100,144,1,7
125,128,1,6
100,142,4,17
125,126,7,39
125,123,6,30
118,119,70,488
118,117,170,1029
118,116,1,5
118,113,3,20
118,112,2,13
118,110,3,32
128,152,4,22
100,139,9,46
100,137,1,8
100,136,4,28
125,119,2,9
125,118,2,10
125,117,12,61
125,113,1,6
118,109,1,6
118,105,13,99
118,101,2,9
128,148,31,187
128,147,22,148
128,145,8,50
824,123,1,4
128,144,2,8
128,140,3,12
100,126,2,9
