origState,destState,familycnt,personcnt
107,127,1,6
107,125,1,4
107,121,1,4
107,120,18,89
712,131,1,4
138,136,1,6
107,119,8,47
138,131,1,4
138,130,3,14
107,117,6,31
107,116,4,33
107,113,1,7
720,150,1,7
146,158,6,40
743,142,1,4
146,156,1,6
146,155,11,67
146,153,8,46
146,152,1,4
115,139,1,4
146,150,2,15
138,129,1,8
712,120,1,5
138,127,18,99
851,156,1,4
138,126,1,5
851,155,1,5
107,106,8,44
107,104,2,16
743,139,2,18
743,136,1,4
720,142,1,8
146,148,4,21
146,147,6,37
712,119,1,5
123,153,1,4
712,117,1,7
146,141,6,38
146,140,1,7
138,119,3,16
138,117,1,4
911,107,1,4
743,127,1,5
100,156,3,40
123,148,2,9
100,155,2,11
100,154,1,6
146,139,1,7
100,153,3,13
146,138,18,117
100,152,1,4
743,122,1,7
146,136,1,7
712,106,1,4
123,140,2,26
146,131,21,149
146,130,1,6
138,106,1,9
154,155,2,8
100,148,14,86
154,153,2,10
100,147,2,14
720,125,1,7
154,152,45,294
743,117,1,6
123,139,1,4
100,146,4,23
100,145,2,13
154,150,2,9
146,129,7,57
720,121,1,4
100,142,1,7
146,127,16,96
100,141,1,4
146,126,7,36
123,133,7,39
100,140,36,220
146,125,1,4
146,124,2,19
146,120,3,13
131,158,1,5
131,156,4,37
154,148,2,11
131,155,11,71
154,147,1,4
131,153,29,154
131,152,1,5
100,139,5,27
100,138,1,4
131,150,2,12
100,137,2,9
154,142,3,14
100,136,3,13
743,106,1,5
154,140,1,5
123,127,2,14
100,134,1,5
146,119,48,269
146,118,2,10
123,125,22,101
146,117,9,43
100,131,3,19
146,116,4,23
131,148,5,25
131,147,2,13
154,139,30,155
131,146,20,111
131,142,7,43
100,129,4,20
131,141,18,114
131,140,30,180
100,127,1,6
100,126,1,7
100,125,1,4
123,117,1,4
100,122,1,5
146,107,1,5
100,121,2,14
146,106,3,20
146,105,1,4
131,139,6,35
131,138,1,4
154,129,2,10
131,136,3,27
154,127,1,5
131,134,1,5
154,126,3,12
154,125,1,4
100,119,1,4
154,124,5,25
100,118,1,4
131,130,5,30
100,117,4,38
123,109,1,5
100,116,1,5
154,121,10,51
154,120,6,28
100,113,1,9
131,129,28,151
131,127,4,20
154,119,2,19
131,126,5,28
131,125,1,4
154,118,2,12
154,117,2,9
154,116,5,31
131,121,1,8
131,120,66,391
100,107,1,5
100,106,2,10
100,105,4,19
100,104,1,10
100,101,1,7
131,119,85,478
131,118,9,47
131,117,29,151
131,116,9,66
154,107,2,10
154,106,1,6
154,105,3,14
739,142,2,9
131,107,22,117
131,106,19,111
131,105,3,23
131,104,1,7
119,158,1,6
739,136,1,4
119,156,2,12
119,155,15,89
119,154,4,24
119,153,15,97
119,152,2,19
119,150,4,28
119,148,4,21
119,146,20,115
119,142,1,4
119,141,6,34
119,140,16,100
119,139,10,56
119,138,5,26
119,136,2,14
119,132,2,17
119,131,93,528
119,130,3,16
127,158,1,4
127,155,28,157
127,153,11,76
119,129,46,296
119,128,1,5
119,127,34,184
119,126,1,4
119,122,2,10
119,121,3,14
119,120,21,117
824,125,1,4
127,148,1,5
127,147,1,5
127,146,13,84
104,150,21,159
127,142,1,7
127,141,4,19
119,118,14,82
119,117,38,239
119,116,2,8
732,155,4,19
119,110,4,21
732,150,1,5
158,155,3,24
104,148,1,5
158,153,1,4
104,147,1,4
127,139,4,20
127,138,13,68
127,136,3,16
104,141,1,8
127,133,2,8
127,131,7,38
127,130,4,25
119,109,1,5
119,107,7,37
119,106,14,73
119,105,4,28
119,101,1,4
158,148,1,5
158,146,11,77
127,129,5,25
104,135,9,50
127,126,5,24
104,132,1,4
127,125,3,16
127,123,1,6
127,122,1,6
127,120,3,14
135,148,8,38
158,138,11,56
112,151,1,4
135,140,5,37
158,131,1,5
127,119,20,101
127,118,3,19
127,117,5,25
127,116,2,10
732,129,1,8
732,127,4,17
112,148,1,8
112,147,2,12
158,129,1,10
158,127,2,9
127,107,1,4
127,106,4,17
732,119,2,13
112,139,3,17
732,117,1,5
112,136,1,5
112,134,1,4
158,119,1,5
158,116,1,4
158,112,1,5
104,106,3,17
104,105,3,24
120,156,2,9
120,155,4,26
120,154,5,28
120,153,21,122
120,152,1,4
120,150,8,63
732,106,1,5
112,125,1,4
135,117,2,13
120,148,16,95
120,147,1,6
120,142,5,32
120,141,19,140
120,140,195,1129
112,119,1,5
112,118,1,7
112,117,1,5
135,107,5,25
135,106,1,4
112,113,9,62
135,104,14,113
135,101,1,5
120,139,12,65
120,138,1,5
120,137,1,4
120,136,1,5
120,135,2,12
120,134,1,4
120,133,1,4
120,131,57,340
120,130,6,28
112,105,1,4
112,101,10,61
151,148,1,4
120,129,114,640
120,127,3,17
120,126,7,33
120,125,2,18
120,122,1,4
120,121,8,44
151,136,6,47
151,133,5,27
120,119,50,296
120,118,22,121
120,117,54,281
120,116,2,16
120,112,1,4
151,129,1,4
151,125,8,36
151,123,1,6
927,136,1,4
120,109,4,22
120,107,42,231
120,106,12,60
120,105,22,123
120,104,1,4
151,117,1,7
736,153,4,21
151,109,2,8
736,148,2,9
736,146,6,40
736,142,1,6
736,141,2,13
139,155,1,5
139,154,38,230
139,153,3,20
139,152,2,9
139,150,1,4
736,138,14,72
736,136,2,10
116,156,6,52
139,148,2,8
139,147,4,28
139,146,2,8
116,153,7,45
736,131,12,55
116,151,1,5
116,150,50,416
139,142,34,184
139,141,6,37
139,140,1,9
736,126,2,9
116,147,1,11
139,136,4,20
736,120,7,39
139,134,1,4
116,141,13,78
139,131,8,35
139,130,4,26
147,154,2,8
736,119,2,12
147,153,1,4
147,152,12,64
736,117,1,6
139,129,10,66
116,135,1,6
139,127,8,43
139,126,28,167
139,124,1,5
116,130,4,21
139,121,13,73
139,120,14,79
721,146,1,5
721,142,1,6
721,140,11,66
147,148,79,473
124,154,5,26
147,145,2,12
124,152,8,42
736,109,1,4
147,142,2,12
116,129,4,30
147,140,14,110
116,127,1,6
116,126,1,4
139,119,8,54
139,118,45,249
116,125,1,5
139,117,15,83
116,124,1,6
116,121,1,5
116,120,5,32
139,112,2,10
139,110,4,21
721,136,2,8
101,155,2,17
101,154,1,4
147,139,4,21
101,152,2,8
147,137,17,116
124,142,11,52
116,119,2,18
116,118,1,15
147,130,1,6
116,117,1,4
139,107,4,21
139,106,6,34
139,101,3,14
155,158,2,9
200,155,1,6
721,129,1,9
721,128,1,5
200,153,2,10
101,148,94,560
155,153,12,74
200,151,2,10
721,125,1,7
101,147,23,139
200,150,7,55
155,151,1,6
155,150,1,4
101,145,4,19
721,122,1,6
124,137,1,5
147,129,15,84
147,128,9,54
101,140,13,68
124,131,1,7
147,121,45,275
147,120,3,21
116,107,2,21
116,106,2,14
116,105,1,6
116,104,8,62
200,148,1,4
200,146,3,27
200,145,1,4
155,146,10,51
200,144,1,6
101,139,4,21
721,117,2,9
200,142,7,39
155,143,1,6
132,150,8,64
200,141,1,4
101,137,3,16
155,142,1,4
101,136,1,4
155,141,2,8
124,129,3,16
124,127,1,5
147,119,1,4
147,118,4,19
124,125,1,4
147,117,8,44
101,130,1,6
147,113,11,56
147,112,1,6
1000,148,1,5
200,139,5,24
200,137,1,4
1000,146,8,45
155,138,1,4
200,136,8,40
721,109,3,16
155,136,4,19
200,134,1,7
200,133,1,4
101,128,19,145
200,130,1,5
155,131,6,31
155,130,2,17
124,117,2,9
721,101,1,4
101,122,9,47
101,121,3,22
147,107,5,32
147,106,2,9
147,105,27,150
147,104,1,5
124,111,3,14
124,110,4,19
147,102,1,4
147,101,19,100
132,139,1,4
200,129,1,11
1000,138,6,34
155,129,5,22
200,126,4,25
155,127,27,153
200,125,2,9
155,126,14,93
1000,131,1,6
200,122,2,11
200,121,2,9
101,117,1,4
155,122,5,29
155,120,4,20
101,113,24,168
101,112,5,33
140,153,2,16
200,119,1,4
200,118,2,16
155,119,20,132
200,117,5,29
155,118,1,7
155,117,15,99
155,116,2,15
1000,120,3,16
101,106,1,4
101,105,15,83
101,104,1,4
140,148,55,308
140,147,4,37
200,109,1,6
1000,117,1,7
155,109,1,7
200,106,1,4
155,107,1,8
155,106,1,9
140,139,1,4
140,137,1,5
1890,129,1,4
140,135,1,6
140,132,1,4
132,107,3,16
132,106,3,13
140,129,25,169
140,123,1,4
140,122,1,4
140,121,2,13
140,120,32,191
140,119,1,4
140,118,4,21
140,117,3,23
140,116,1,4
140,113,1,7
140,110,1,8
140,107,1,6
140,106,5,28
140,105,34,185
140,101,1,4
128,148,80,524
105,154,2,9
128,147,8,43
105,153,1,4
128,140,6,48
733,155,4,16
725,127,1,6
105,148,137,852
105,147,13,79
128,139,1,5
105,141,3,33
105,140,133,853
733,142,2,8
136,155,1,4
136,154,1,4
136,153,1,8
136,152,1,4
1977,129,1,4
136,151,7,32
105,139,1,8
725,117,1,4
136,150,4,25
105,137,1,9
128,129,6,41
105,135,1,6
725,113,1,4
128,126,1,8
105,131,1,10
128,122,10,48
128,120,1,5
733,139,2,12
733,136,2,9
136,146,2,10
113,152,1,20
136,144,1,7
113,151,2,8
136,142,37,195
136,141,2,9
105,129,46,262
105,128,3,15
128,119,1,4
105,124,1,4
105,122,11,65
105,121,2,11
128,113,2,9
105,120,12,70
128,112,1,4
733,127,2,13
113,148,23,138
733,126,1,4
113,147,12,62
136,139,5,21
113,145,11,68
733,122,1,5
136,134,20,100
136,133,2,12
113,140,6,26
136,131,2,9
105,119,1,4
136,130,2,12
105,118,11,68
105,117,12,56
105,113,1,4
128,105,10,54
128,104,1,4
105,110,1,8
128,102,1,15
128,101,11,79
733,117,4,16
113,137,7,36
113,136,1,4
136,127,4,22
136,126,4,24
136,125,10,43
136,124,1,4
113,130,3,14
136,122,1,5
136,120,4,18
105,107,2,9
105,104,3,19
105,102,6,48
105,101,7,41
121,154,13,69
121,153,1,6
1962,129,1,10
121,152,15,108
121,150,1,4
144,142,1,4
113,129,7,36
113,128,2,8
733,106,1,4
136,119,2,11
113,126,2,8
136,118,1,4
136,117,13,69
136,116,2,17
113,122,1,4
113,121,2,12
136,111,4,20
136,110,1,4
121,148,33,218
121,147,38,237
144,136,2,10
121,142,1,4
121,141,1,6
121,140,7,46
113,118,1,4
136,109,7,36
136,107,5,21
113,112,8,44
152,154,43,280
152,153,1,7
121,139,25,149
152,150,3,28
121,137,1,8
121,134,1,4
144,125,5,27
121,131,1,6
113,105,9,61
113,101,43,270
152,148,7,49
152,147,14,79
152,142,2,16
121,129,17,98
152,141,1,4
121,128,1,6
152,140,1,4
121,127,3,25
121,126,1,4
121,122,2,12
121,120,6,36
152,139,1,7
152,137,14,107
152,136,1,4
152,131,1,7
121,119,1,6
121,118,34,215
121,117,18,112
144,109,1,4
121,112,1,5
121,111,2,13
152,129,9,54
152,128,1,6
152,126,1,4
152,125,1,4
152,122,2,8
152,121,25,136
152,120,5,29
121,107,1,5
121,106,2,10
121,105,6,32
121,104,1,6
121,101,2,9
706,142,1,4
109,151,1,6
152,119,1,4
152,118,5,39
152,117,1,4
152,112,1,5
152,111,6,36
109,144,2,11
109,142,2,10
152,107,1,8
152,106,1,4
152,105,1,8
152,104,1,8
109,139,2,11
109,136,4,22
109,134,2,10
117,155,8,36
117,154,2,12
117,153,9,50
117,152,2,10
117,150,1,5
109,126,1,4
109,125,9,44
109,122,1,6
714,136,1,4
117,148,6,46
117,147,2,14
117,146,4,20
117,142,5,23
117,141,8,45
117,140,12,77
109,117,2,12
745,146,3,20
600,155,1,6
745,142,1,6
600,153,3,14
600,151,1,4
148,154,1,4
600,150,2,8
148,153,4,24
148,152,6,42
117,139,10,55
148,150,1,7
117,138,1,6
117,136,4,17
117,135,1,4
117,134,3,15
117,131,32,168
117,130,1,6
109,106,3,18
745,138,2,12
600,148,4,33
600,146,1,9
600,144,7,37
148,147,13,77
148,146,2,15
125,153,1,6
600,142,2,16
148,145,1,4
600,141,2,15
125,151,8,38
125,150,1,4
148,141,2,10
117,129,69,377
148,140,206,1307
117,127,16,78
117,126,8,42
117,125,1,6
117,124,1,4
117,122,1,6
117,121,9,44
117,120,18,100
600,139,2,13
600,138,7,35
125,148,1,4
600,136,22,129
148,137,4,22
125,144,10,69
600,133,8,43
148,136,3,17
745,120,1,9
148,135,14,83
125,142,1,6
600,131,2,13
600,130,3,15
714,106,1,4
117,119,60,355
148,130,3,21
117,118,61,352
884,150,1,4
117,113,1,4
117,111,1,4
156,154,1,10
600,129,1,5
125,139,2,9
156,150,11,102
125,138,2,10
600,127,6,33
600,126,36,201
148,129,17,93
125,136,11,50
600,125,30,170
148,128,8,47
125,134,5,26
600,123,16,75
125,133,6,25
600,122,1,9
102,140,2,9
148,125,1,6
125,131,1,5
600,120,3,15
148,123,2,12
125,130,1,4
148,122,12,70
148,121,10,80
148,120,3,14
117,107,4,19
117,106,16,87
117,105,13,83
630,154,1,4
630,153,2,8
133,151,6,29
600,119,5,30
156,142,1,5
600,117,3,15
125,127,1,4
600,116,1,6
125,126,1,8
148,118,3,13
148,117,4,24
125,123,14,73
600,112,2,14
148,113,7,60
125,120,1,6
148,112,2,11
110,156,1,4
156,139,1,5
110,152,1,4
133,144,1,4
102,129,1,5
125,119,1,5
156,131,3,13
156,130,2,12
600,106,4,22
148,107,8,55
148,106,5,24
148,105,46,276
600,101,1,6
148,104,8,52
125,111,1,4
148,101,14,101
110,146,1,6
110,142,1,5
110,140,1,7
125,109,10,68
156,120,1,5
125,106,2,14
125,105,1,4
125,101,1,4
1891,148,1,4
141,155,1,8
141,153,30,164
110,139,2,9
141,150,1,7
133,126,1,5
133,125,12,63
133,123,2,11
156,116,6,36
102,105,13,94
141,145,1,6
110,124,3,19
156,107,1,4
718,155,1,4
141,139,2,16
141,135,1,7
141,132,1,6
110,119,2,18
141,131,2,13
141,130,1,5
133,109,2,10
718,142,1,4
3,155,1,4
141,129,5,30
141,121,1,8
141,120,5,37
718,136,1,4
141,119,2,8
141,117,2,8
141,116,7,46
902,150,2,16
141,107,2,9
141,106,24,143
703,155,1,8
129,156,1,4
129,155,3,13
129,153,9,58
129,152,2,15
129,150,1,5
703,148,1,5
703,142,1,4
129,148,39,231
129,147,3,17
106,154,2,14
129,146,5,31
106,153,12,71
106,152,1,7
106,150,2,8
129,142,1,5
129,141,13,95
129,140,96,549
857,137,1,4
857,136,1,5
703,139,1,9
703,136,1,5
106,148,4,32
106,147,1,5
129,139,10,55
106,146,1,6
129,136,1,8
129,135,1,5
106,142,2,9
106,141,18,100
106,140,1,9
129,131,23,119
129,130,8,51
137,154,3,27
137,153,2,10
137,152,22,120
137,150,2,13
703,122,1,11
129,128,1,5
129,127,5,23
106,134,1,5
129,126,5,32
106,132,3,14
129,124,2,13
106,131,3,16
106,130,1,4
129,122,7,43
129,121,14,88
129,120,123,663
711,148,1,4
711,142,1,6
137,148,6,36
137,147,16,97
137,145,16,109
137,142,2,12
106,129,14,81
137,140,2,12
129,119,43,226
106,126,3,14
129,118,18,110
106,125,4,19
129,117,53,279
129,116,11,62
106,123,1,7
106,121,1,4
106,120,3,23
129,112,1,4
129,111,1,6
742,155,3,16
129,110,1,4
742,150,3,21
137,136,1,5
137,134,1,4
106,119,4,22
106,118,2,17
137,130,1,11
106,117,3,14
129,109,1,4
106,116,2,8
129,107,17,95
129,106,21,116
129,105,55,315
106,112,1,5
742,148,1,4
129,102,1,6
129,101,2,15
742,142,4,19
711,127,1,5
145,154,1,4
711,126,1,4
145,153,1,4
145,150,3,34
137,129,5,30
711,120,1,4
137,128,1,6
137,124,1,4
137,121,3,22
137,120,1,5
106,107,3,18
106,105,1,7
106,104,3,24
742,136,1,5
742,134,1,4
145,148,4,20
122,155,2,8
711,117,2,12
122,150,1,7
145,142,1,6
137,119,1,9
137,116,2,13
137,113,11,56
137,112,2,9
742,127,5,22
122,148,29,183
742,126,1,12
122,147,1,6
742,125,3,16
145,137,23,132
145,136,2,8
122,141,1,9
137,107,1,4
137,105,5,36
137,101,2,12
153,155,5,35
650,155,1,5
153,154,1,4
153,151,1,6
122,139,2,12
742,117,2,9
122,130,1,6
145,122,1,4
130,156,4,24
153,148,1,9
130,155,3,20
153,147,3,19
153,146,1,4
130,153,1,6
130,152,1,5
130,150,1,6
153,141,25,136
122,128,7,39
742,106,1,6
122,127,1,5
145,113,19,119
153,139,2,8
153,136,3,12
130,142,1,5
130,141,2,8
130,140,1,9
153,131,5,28
153,130,1,4
650,130,1,7
122,116,1,4
122,113,2,13
145,105,1,6
145,101,3,20
130,139,3,18
130,138,2,8
130,137,2,9
153,129,5,30
153,127,8,41
650,127,1,5
650,126,7,41
130,131,4,23
153,121,1,12
153,120,6,42
122,107,1,5
122,105,5,31
130,127,3,17
153,119,4,18
650,119,4,29
153,118,1,5
130,125,1,5
153,117,1,4
650,117,4,23
153,116,12,70
130,120,2,23
153,111,1,5
130,118,1,5
130,117,1,4
130,116,8,41
153,107,1,9
153,106,10,58
153,105,1,6
130,106,1,7
130,104,1,5
130,101,1,4
715,142,1,6
118,156,2,11
118,155,1,11
118,154,3,17
118,153,8,42
118,152,1,12
715,139,1,4
715,136,3,19
118,148,7,41
118,147,6,35
118,146,1,9
118,142,10,67
118,141,2,10
118,140,2,8
877,150,3,20
715,125,1,5
118,139,33,188
118,137,3,23
118,135,1,7
877,148,3,15
118,133,1,5
118,132,1,4
118,131,12,76
126,156,4,16
126,155,14,75
126,153,9,62
126,152,1,10
118,129,22,146
118,127,8,39
118,126,15,77
118,124,1,4
118,122,1,5
118,121,24,130
877,135,3,20
118,120,14,76
126,146,1,10
126,142,3,16
126,141,3,13
118,119,12,71
118,117,51,285
118,116,3,26
118,111,1,4
118,110,2,14
126,139,21,125
126,136,12,61
126,133,1,7
126,131,3,16
126,130,2,10
118,109,1,6
118,107,1,6
118,106,2,8
118,105,8,40
118,104,1,9
922,112,2,14
1002,155,1,9
134,155,1,5
134,153,1,4
134,150,1,7
126,129,5,39
126,127,5,26
126,123,4,19
126,122,2,12
126,120,2,14
877,106,1,6
877,104,4,33
111,152,4,25
134,142,5,30
126,119,5,36
126,118,14,72
126,117,11,62
126,116,1,6
134,137,1,4
134,136,13,60
111,142,1,4
126,107,1,5
126,106,1,5
142,155,1,5
142,154,15,90
1960,138,1,5
142,153,2,11
142,152,5,27
111,136,2,10
134,124,1,11
134,123,1,4
142,148,3,20
142,147,2,12
142,141,2,9
134,119,1,4
111,124,3,16
134,112,1,4
134,110,1,7
670,155,13,79
670,154,1,4
670,153,1,4
142,139,34,177
670,150,1,8
142,138,3,18
142,137,2,13
142,136,36,194
142,135,2,12
142,134,19,95
142,133,1,4
142,131,1,12
142,130,1,12
134,109,2,9
150,156,17,131
670,148,11,62
150,154,3,22
670,147,1,11
150,153,2,11
670,146,1,4
150,152,1,7
670,142,2,11
142,129,5,21
670,141,1,4
142,127,3,17
142,126,4,18
142,125,1,4
142,124,21,127
918,136,1,7
142,120,2,12
670,139,3,18
670,138,1,7
670,136,9,47
150,141,4,24
670,133,1,4
142,119,3,17
670,131,9,47
142,118,6,40
142,117,8,40
142,116,1,4
142,112,2,9
142,110,4,22
150,139,1,5
150,137,1,5
670,129,1,6
150,135,1,13
670,127,9,58
670,126,5,24
150,132,4,29
670,125,3,13
150,130,5,34
142,109,2,14
142,107,2,11
142,106,3,14
150,129,1,5
670,119,4,31
670,118,2,9
670,117,11,56
150,120,1,8
107,156,1,4
107,155,5,27
107,154,1,7
107,153,1,6
107,150,18,129
150,119,4,25
150,117,2,9
150,116,104,687
670,105,1,4
107,148,6,44
107,147,1,9
107,146,1,4
107,142,3,14
107,141,2,14
107,140,3,15
150,107,7,43
150,106,2,8
150,105,1,4
150,104,18,132
712,155,2,10
712,150,2,23
138,155,4,23
138,153,4,22
107,139,3,14
107,137,1,4
107,136,3,12
107,135,8,34
107,134,1,4
107,133,1,4
107,131,12,55
107,130,4,21
712,146,1,5
138,146,4,28
115,150,1,10
107,129,7,44
138,141,4,19
