origState,destState,familycnt,personcnt
121,124,1,6
117,151,5,37
117,150,2,27
121,122,1,5
121,120,1,7
715,139,7,37
715,136,3,16
107,105,1,6
124,154,3,22
124,153,1,4
124,152,7,35
117,148,9,52
117,147,23,131
670,142,9,51
121,119,14,86
117,145,2,11
121,118,86,503
121,117,85,506
117,142,9,56
117,141,1,4
121,113,1,9
117,140,2,11
715,128,1,5
715,126,2,8
715,122,1,4
124,147,1,7
670,139,32,183
670,137,1,5
670,136,3,16
124,142,13,74
117,139,34,244
117,137,1,4
117,136,17,105
117,134,1,12
121,107,2,30
117,133,1,9
121,105,18,90
117,131,1,7
121,101,7,49
715,118,1,5
124,139,18,108
124,136,1,6
670,129,17,85
124,134,1,5
670,128,1,6
670,126,3,17
670,125,1,6
670,124,4,22
117,129,107,678
117,128,1,12
117,125,6,40
117,124,3,24
117,121,25,163
117,120,3,24
131,139,1,14
715,105,1,4
732,155,1,11
124,129,5,29
670,119,3,17
124,125,1,8
670,118,13,77
670,117,6,29
124,122,1,4
124,121,1,4
117,119,83,542
117,118,42,267
117,113,1,6
124,118,3,17
124,117,12,70
124,111,1,5
124,110,4,21
117,109,3,14
117,107,1,4
117,106,1,4
117,105,16,114
732,139,1,4
131,118,2,13
124,101,1,7
134,147,1,6
134,142,22,128
127,136,1,5
141,147,6,44
134,139,7,39
134,136,17,89
102,147,1,4
823,109,1,5
127,123,2,11
134,129,3,17
134,126,4,22
134,125,1,4
134,124,1,4
127,118,1,4
127,117,3,21
141,129,1,10
137,154,2,12
137,152,32,213
742,142,2,12
134,118,6,36
134,117,18,116
134,110,2,9
137,148,1,13
137,147,63,369
137,145,29,181
141,118,1,4
141,117,1,8
742,136,1,7
105,152,1,8
134,109,1,4
151,155,6,33
151,152,4,24
137,139,4,18
137,134,1,4
105,148,38,223
105,147,16,109
742,123,1,4
137,130,1,4
105,141,1,16
105,140,1,4
151,144,1,7
151,142,1,4
102,105,1,6
144,139,1,11
144,136,3,20
112,148,4,22
112,145,3,31
137,129,37,232
137,128,18,104
