origState,destState,familycnt,personcnt
117,151,3,17
117,150,34,237
121,122,5,36
715,139,9,47
121,120,2,15
715,136,7,34
877,106,3,14
156,142,1,6
156,141,1,13
124,154,6,36
670,148,13,71
670,147,1,7
124,152,5,25
117,148,23,151
117,147,19,118
670,142,13,67
153,105,2,8
121,119,20,138
121,118,70,422
121,117,68,379
117,142,9,46
117,141,16,84
121,113,2,15
121,110,1,4
715,127,1,5
884,106,1,5
131,156,1,19
715,122,2,11
715,121,1,6
131,150,67,436
670,139,34,169
670,137,1,9
670,136,20,101
124,142,24,134
670,134,2,9
117,139,43,269
117,137,2,13
117,136,18,110
117,135,1,11
117,134,1,7
121,107,1,7
121,105,15,86
117,131,3,30
121,101,4,27
715,118,1,4
715,117,8,44
156,129,1,4
131,141,1,5
124,139,11,62
670,129,13,68
124,134,1,4
670,126,6,30
670,125,1,7
670,124,2,9
117,129,62,377
117,128,2,17
670,122,4,20
117,127,5,32
670,121,1,7
117,126,5,32
117,125,1,4
670,120,1,8
117,124,1,16
117,123,2,9
117,122,2,10
117,121,23,142
117,120,3,17
131,139,1,5
131,136,1,4
732,155,17,88
124,129,2,10
124,128,1,6
670,119,3,16
670,118,19,94
670,117,19,99
124,122,1,9
124,121,1,4
117,119,128,887
117,118,52,353
117,110,1,5
131,129,2,12
127,155,1,6
732,148,1,4
131,126,1,6
131,120,1,5
124,119,1,4
124,118,4,30
124,117,8,55
670,109,1,5
670,105,2,12
124,111,1,6
124,110,2,11
117,107,2,10
670,101,1,6
117,106,4,19
117,105,13,95
134,155,3,25
134,152,1,5
134,151,1,4
131,119,27,219
131,118,2,16
131,117,1,11
131,116,1,4
1858,139,1,4
141,155,1,5
141,154,1,6
141,153,2,17
134,142,12,74
127,139,1,10
102,152,1,4
127,136,1,8
1865,139,1,5
732,127,1,5
131,106,2,30
732,126,1,6
865,142,1,4
141,147,1,8
134,139,3,17
134,136,15,84
102,148,1,9
102,145,1,6
732,119,1,6
732,117,4,27
141,132,1,8
742,150,1,5
134,127,1,5
134,125,1,4
134,124,1,5
134,121,1,4
127,119,1,6
127,117,2,8
141,129,3,19
137,152,27,155
141,121,1,7
134,119,3,21
134,118,5,28
134,117,6,32
134,113,1,7
144,155,2,14
144,153,1,4
137,148,6,31
137,147,69,477
141,119,4,21
137,145,14,85
141,117,1,9
742,136,1,8
137,142,1,4
137,140,1,5
151,155,11,68
703,136,1,9
151,152,2,9
144,142,3,15
137,139,2,20
112,152,3,18
742,129,1,17
105,148,57,370
105,147,27,153
141,106,3,12
907,125,1,4
105,145,1,6
137,130,4,36
105,141,2,10
105,140,6,46
102,105,2,12
151,142,2,10
144,136,2,8
112,148,2,8
144,133,1,6
112,145,5,29
137,129,14,91
137,128,30,196
137,126,1,6
600,158,2,9
742,117,1,4
105,137,3,43
137,122,1,9
600,155,15,94
706,155,1,4
137,121,12,77
600,154,1,5
137,120,1,4
600,151,16,99
600,150,2,34
151,139,3,20
151,136,26,138
151,133,6,29
144,128,1,5
144,125,13,70
144,124,1,6
144,123,1,4
112,137,1,5
137,119,2,22
137,118,19,132
137,117,7,45
600,148,1,4
105,129,47,284
105,128,6,29
105,127,1,4
137,113,65,430
600,145,1,11
137,112,1,5
600,142,2,15
600,141,1,4
105,122,5,30
105,121,7,41
105,120,1,5
151,127,1,6
147,154,2,12
200,156,3,20
151,125,12,68
147,152,25,158
200,155,17,103
200,154,4,17
200,152,2,8
720,155,7,40
200,151,2,11
720,154,1,4
151,120,1,10
200,150,7,33
144,117,4,22
720,152,3,13
720,151,2,12
112,128,1,4
112,122,2,18
600,139,3,18
600,138,2,11
137,105,14,93
154,155,1,5
105,118,1,6
105,117,2,10
600,136,47,283
706,136,2,15
137,101,14,88
154,152,282,1960
600,134,1,8
600,133,1,4
105,113,4,38
600,131,1,4
147,148,87,534
600,130,1,5
151,119,1,7
200,148,1,6
151,118,1,9
147,145,1,4
200,147,1,4
151,117,10,60
147,142,2,11
200,145,2,11
147,141,1,4
200,144,1,6
147,140,1,4
200,142,18,107
144,109,4,17
720,142,14,78
112,118,1,5
112,117,1,5
112,113,18,118
154,147,1,4
600,129,1,5
600,127,9,54
600,126,32,165
105,106,1,4
600,125,8,43
600,124,1,6
154,142,12,72
154,141,1,6
600,123,14,95
147,139,7,43
600,122,4,17
105,102,5,28
147,137,31,213
105,101,13,92
151,109,1,7
200,139,19,108
200,138,2,9
200,137,3,14
200,136,32,179
720,139,8,41
200,134,8,38
200,133,3,14
147,130,1,7
720,136,17,85
720,134,2,12
112,107,1,9
112,105,1,7
154,139,14,81
112,101,13,77
600,119,1,12
154,136,3,17
600,118,2,10
600,117,31,225
122,148,44,278
122,147,3,17
122,145,1,16
147,129,143,879
147,128,67,444
600,110,1,6
122,142,4,24
200,129,20,152
200,128,1,6
200,127,1,4
200,126,4,20
720,129,2,10
147,122,5,44
200,125,8,44
147,121,101,623
200,124,4,23
200,123,2,9
720,126,2,12
720,125,5,30
200,121,2,13
720,124,1,5
720,123,1,6
154,129,3,20
154,126,1,5
