origState,destState,familycnt,personcnt
117,137,3,16
125,134,1,4
142,117,3,21
109,139,18,114
125,133,27,198
134,118,3,13
117,134,1,8
134,117,1,10
142,113,2,8
109,136,110,662
630,152,2,18
117,133,1,6
142,110,4,25
109,133,5,32
118,119,2,9
134,110,2,10
140,147,1,5
3,145,1,19
124,147,3,19
124,145,1,6
124,142,50,285
141,123,1,5
133,126,1,4
125,128,1,4
133,125,27,172
117,129,4,19
142,109,3,14
133,123,13,83
125,124,1,4
125,123,33,179
109,126,1,5
109,125,25,169
117,121,3,25
140,137,2,10
123,154,1,6
123,153,1,10
123,152,1,6
123,151,5,34
124,139,36,209
124,137,7,44
124,136,4,16
133,117,2,11
125,118,2,8
117,118,1,6
109,118,1,4
109,117,1,7
117,113,2,14
125,110,1,4
109,113,1,7
140,128,1,13
123,142,4,19
133,109,3,34
124,122,1,5
124,121,28,183
125,109,14,102
130,152,2,12
600,151,7,48
123,139,3,20
123,133,7,42
107,137,2,17
140,113,3,16
124,118,1,6
124,117,1,11
124,111,2,11
124,110,4,25
600,148,1,5
122,145,1,7
130,142,2,17
600,142,2,9
106,145,2,12
123,127,1,5
106,142,1,7
123,125,16,134
124,101,1,4
121,154,6,46
121,152,108,791
1,134,1,5
113,152,13,100
122,137,2,12
113,151,1,6
600,137,1,6
122,136,1,8
600,136,20,133
122,135,3,18
600,133,2,17
600,131,1,10
131,113,1,7
877,135,2,8
121,148,2,12
121,147,58,363
113,148,1,5
121,145,9,68
113,147,23,123
113,145,38,258
121,142,5,27
122,129,2,12
122,128,1,6
105,145,1,5
113,140,2,9
600,126,6,44
105,142,1,5
600,125,1,9
600,123,1,5
922,118,1,5
600,122,7,54
600,121,1,5
122,121,1,4
123,109,2,14
877,122,1,7
121,139,64,391
121,137,43,285
121,136,1,7
113,139,6,35
805,152,1,4
113,137,33,206
121,134,4,36
121,133,1,10
113,136,1,7
122,118,1,6
743,142,1,6
122,112,1,4
106,118,1,7
112,145,3,20
121,129,21,175
121,128,5,24
113,129,3,15
113,128,10,67
121,124,13,70
1884,137,1,4
121,122,4,18
600,109,1,5
113,122,2,14
113,121,10,61
122,105,1,4
743,134,1,4
105,121,2,13
122,101,1,7
111,152,3,17
121,118,38,256
121,117,20,127
1883,142,1,5
113,118,2,12
113,117,4,27
121,113,5,30
113,112,2,16
743,122,1,7
111,145,1,5
121,109,1,4
157,147,1,8
121,106,1,4
121,105,1,5
742,134,1,4
121,101,3,18
113,101,13,76
110,154,2,29
110,152,1,5
120,118,1,4
148,152,1,10
112,113,4,42
670,154,1,9
200,152,5,44
200,151,1,4
110,142,9,49
110,141,1,5
111,125,1,6
148,147,2,9
670,142,3,14
110,139,1,5
101,152,3,25
110,137,1,8
200,145,1,4
110,136,1,6
200,142,10,80
110,130,1,4
1963,152,1,4
147,152,73,560
139,154,6,50
156,136,1,5
139,152,46,334
139,151,2,13
148,137,1,6
670,137,1,4
101,147,11,73
101,145,8,40
200,139,2,11
200,137,1,5
200,136,12,61
101,140,1,5
200,134,2,8
110,124,2,10
110,123,1,4
110,121,1,4
147,145,28,222
139,147,6,31
147,142,5,30
147,141,1,9
147,140,1,5
139,142,50,324
100,154,2,13
100,152,4,24
100,151,1,4
670,125,3,12
101,137,7,47
101,136,1,7
154,152,131,962
200,125,3,18
200,122,1,5
110,113,1,8
147,139,9,75
200,121,2,11
155,136,2,10
147,137,73,524
139,137,8,60
715,142,1,9
139,136,9,50
139,134,8,46
139,133,1,5
100,147,3,13
100,142,1,10
154,147,2,9
670,111,1,6
101,121,1,4
154,142,7,38
200,113,1,7
147,129,10,54
147,128,2,10
732,118,1,4
139,129,3,21
147,124,2,17
139,126,1,5
147,122,1,4
139,125,5,26
139,124,5,30
147,121,86,509
139,123,1,6
100,139,1,4
100,137,1,16
139,121,16,133
100,136,7,44
100,134,1,12
100,133,1,10
153,152,1,5
154,139,16,119
145,152,8,55
154,136,3,22
137,152,67,459
154,134,1,5
101,113,8,59
129,152,1,5
147,119,1,6
147,118,6,29
147,117,9,46
139,119,1,8
139,118,10,77
147,113,9,53
100,128,1,8
139,110,2,10
100,125,2,14
145,148,1,4
100,124,2,13
145,147,56,334
153,142,2,22
137,148,1,5
100,121,5,36
137,147,190,1166
145,144,1,4
145,143,5,40
145,142,1,5
137,145,79,561
129,147,4,19
137,143,2,24
137,142,6,53
129,145,1,7
137,141,1,4
154,124,2,12
154,123,2,13
129,142,2,14
154,121,5,27
138,124,1,7
139,109,5,29
152,154,147,1008
147,101,14,106
152,151,1,5
136,156,1,4
144,153,3,21
100,117,1,6
136,155,1,7
153,137,1,5
144,151,2,8
136,154,3,18
145,139,13,68
136,152,2,25
145,137,75,486
136,151,32,206
145,136,1,7
137,139,23,136
137,136,2,8
129,139,1,7
137,134,1,5
129,137,3,27
154,117,3,25
137,130,1,11
154,111,1,10
152,148,2,12
152,147,164,1073
152,145,24,161
152,142,45,316
136,147,1,4
152,141,1,12
100,107,1,11
144,142,4,28
128,147,1,6
136,144,8,52
145,128,13,84
153,125,1,6
128,145,4,28
136,142,24,155
137,129,3,22
137,128,3,17
128,141,1,4
145,123,1,7
145,122,5,33
145,121,35,217
137,124,4,19
137,123,1,8
137,122,1,6
154,105,1,6
137,121,115,796
129,122,4,27
129,121,21,214
151,152,2,12
152,139,128,773
152,137,76,517
144,139,1,7
152,136,1,4
720,145,2,13
152,134,2,26
144,137,1,5
720,142,4,25
136,139,15,95
144,136,28,169
152,130,1,6
128,137,1,4
136,134,29,164
136,133,2,16
145,118,2,12
145,117,4,26
137,118,23,150
137,117,2,14
145,113,92,526
145,112,1,9
129,117,1,9
137,113,85,494
151,144,4,33
135,148,1,5
143,145,3,30
151,142,3,20
720,139,1,4
152,129,6,48
152,127,1,8
127,147,1,6
720,136,2,9
152,125,1,5
119,147,1,7
152,124,3,19
152,123,1,5
152,122,1,5
144,125,13,66
152,121,246,1586
152,120,1,4
136,126,5,31
119,142,1,5
136,125,27,173
136,123,3,13
136,121,4,21
145,106,1,4
145,105,1,4
128,122,2,13
128,121,1,9
137,107,2,15
145,101,9,56
142,154,24,129
151,139,7,35
142,152,32,189
137,101,8,43
142,151,3,14
134,154,2,12
151,136,41,273
134,152,1,10
134,151,1,7
143,137,1,5
151,133,20,122
126,151,1,7
118,154,1,9
152,119,1,6
151,130,1,16
127,138,1,4
152,118,17,113
118,152,7,43
152,117,6,44
152,113,32,205
136,118,1,5
152,111,1,10
136,117,1,17
144,113,1,4
152,110,1,4
128,113,7,35
128,112,2,11
142,147,11,52
142,145,1,20
142,144,1,6
1843,152,1,4
134,147,3,15
134,145,1,6
151,126,1,11
134,142,29,198
151,125,16,92
118,147,4,24
118,145,3,23
143,123,1,4
720,118,1,7
118,142,1,8
152,106,2,10
144,109,7,53
135,122,1,13
136,109,35,230
152,101,6,28
136,105,1,5
141,152,2,17
142,139,144,871
128,101,1,4
142,137,5,35
133,151,35,227
125,154,1,4
125,153,1,9
134,139,22,149
142,136,27,175
125,152,1,12
134,137,1,18
142,134,13,85
125,151,32,172
134,136,37,216
117,152,3,21
109,153,1,4
118,139,6,37
109,151,30,196
118,137,9,58
118,136,2,12
720,109,1,6
141,145,1,6
125,147,2,16
133,144,1,7
142,129,1,5
117,147,2,16
125,144,6,35
125,142,5,38
142,125,5,25
142,124,22,133
142,123,1,5
151,109,21,153
134,125,1,8
109,145,1,6
117,142,2,11
134,124,1,5
142,121,21,123
109,144,6,50
142,120,1,4
134,123,1,7
109,142,12,85
134,121,3,24
118,126,1,4
118,125,1,6
1002,125,1,4
118,124,2,11
135,106,1,7
118,121,26,171
119,109,1,5
141,139,1,4
124,154,6,34
124,153,1,5
133,139,2,10
124,152,20,109
125,139,12,131
133,136,5,26
117,139,1,4
125,136,66,480
142,118,12,77
